日志流水号,FDNName,对象标识,产品名称,网元类型,网元子设备编号,网元名称,设备告警流水号,告警名称,告警类型,告警级别,告警状态,发生时间,确认时间,清除时间,(反)确认操作员,清除操作员,定位信息,链路标识,链路名称,链路类型,告警标识,告警ID,对象实例类型,自动清除,告警清除类型,影响业务标识,附加信息,到达网管UTC时间,列表流水号,关联日志id,代理ID,根源告警ID,告警是否被隐藏（屏蔽）
369038873,"NE=3146246,PW=60|5||||","NE=3146246,PW=60|5||||",移动,OptiX OSN 1800 V,NE=3146246,H12855-南京省技侦,17062631,PW_NO_TRAFFIC,通信质量,次要,未确认已清除 告警,2020年11月24日 23时00分21秒 GMT+08:00,,2020年11月24日 23时01分06秒 GMT+08:00,, < 网元 > ,"L2VPN PW:(以太,60)",,,,,13107,,是,正常清除,是,"
告警参数II(16进制) 0x00",2020年11月24日 22时59分07秒 GMT+08:00,935154,0,,,0
369038912,"ONE=4063523,NE=3145835,FR=2,S=15,CP=-1,PP=3||71|,OTU2=1","ONE=4063523,NE=3145835,FR=2,S=15,CP=-1,PP=3||71|,OTU2=1",移动,WDM_OADM,ONE=4063523,H0020-南通海门1,964105,BEFFEC_EXC,业务质量,次要,未确认已清除 告警,2020年11月24日 23时00分30秒 GMT+08:00,,2020年11月24日 23时00分39秒 GMT+08:00,, < 网元 > ,2-业务子架-15-52ND2-71(ODU2LP1/ODU2LP1)-OTU2:1,,,,,335,,是,正常清除,是,,2020年11月24日 22时59分52秒 GMT+08:00,1053125,0,,,0
369038915,"NE=3146246,PW=61|5||||","NE=3146246,PW=61|5||||",移动,OptiX OSN 1800 V,NE=3146246,H12855-南京省技侦,17062634,PW_NO_TRAFFIC,通信质量,次要,未确认已清除 告警,2020年11月24日 23时01分06秒 GMT+08:00,,2020年11月24日 23时01分16秒 GMT+08:00,, < 网元 > ,"L2VPN PW:(以太,61)",,,,,13107,,是,正常清除,是,"
告警参数II(16进制) 0x01",2020年11月24日 22时59分53秒 GMT+08:00,926489,0,,,0
369038921,"NE=3146205,PW=61|5||||","NE=3146205,PW=61|5||||",移动,OptiX OSN 1800 V,NE=3146205,H43277-徐州公安局,1492593,PW_NO_TRAFFIC,通信质量,次要,未确认已清除 告警,2020年11月24日 23时01分07秒 GMT+08:00,,2020年11月24日 23时01分17秒 GMT+08:00,, < 网元 > ,"L2VPN PW:(以太,61)",,,,,13107,,是,正常清除,是,"
告警参数II(16进制) 0x00",2020年11月24日 22时59分54秒 GMT+08:00,1074883,0,,,0
369038922,OSS,"OS=1,PROC=3034,NE=3146205,PWE3=2|564|",网管,OSS,OS=1,OSS,1078527840,SERVICE_OUTAGE,业务质量,重要,未确认已清除 告警,2020年11月24日 22时59分54秒 GMT+08:00,,2020年11月24日 23时00分15秒 GMT+08:00,, < 网元 > ,徐州技侦专网,,,,(衍生告警),20,,是,正常清除,,"Name:徐州技侦专网,Source[H43277-徐州公安局],Sink[H12855-南京省技侦],Level:ETH,UID:2016-07-06 09:05:11-60-pwe3",2020年11月24日 22时59分54秒 GMT+08:00,948130,0,,369038915,0
369038913,"NE=3146148,PW=70|5||||","NE=3146148,PW=70|5||||",移动,OptiX OSN 1800 V,NE=3146148,H33293-南通公安局,2986283,PW_NO_TRAFFIC,通信质量,次要,未确认已清除 告警,2020年11月24日 23时01分05秒 GMT+08:00,,2020年11月24日 23时01分25秒 GMT+08:00,, < 网元 > ,"L2VPN PW:(以太,70)",,,,,13107,,是,正常清除,是,"
告警参数II(16进制) 0x00",2020年11月24日 22时59分52秒 GMT+08:00,1025752,0,,,0
369038785,OSS,"OS=1,PROC=3034,NE=3146053,PWE3=2|800|",网管,OSS,OS=1,OSS,1078527829,SERVICE_OUTAGE,业务质量,重要,未确认已清除 告警,2020年11月24日 22时57分59秒 GMT+08:00,,2020年11月24日 23时00分22秒 GMT+08:00,, < 网元 > ,镇江技侦专网,,,,(衍生告警),20,,是,正常清除,,"Name:镇江技侦专网,Source[H30477-镇江公安局],Sink[H12855-南京省技侦],Level:ETH,UID:2016-09-29 04:15:48-70-pwe3",2020年11月24日 22时57分59秒 GMT+08:00,946695,0,,369038776,0
369038895,"NE=3146053,PW=71|5||||","NE=3146053,PW=71|5||||",移动,OptiX OSN 1800 V,NE=3146053,H30477-镇江公安局,1321299,PW_NO_TRAFFIC,通信质量,次要,未确认已清除 告警,2020年11月24日 23时00分40秒 GMT+08:00,,2020年11月24日 23时01分26秒 GMT+08:00,, < 网元 > ,"L2VPN PW:(以太,71)",,,,,13107,,是,正常清除,是,"
告警参数II(16进制) 0x00",2020年11月24日 22时59分26秒 GMT+08:00,988794,0,,,0
369038916,"NE=3146246,PW=62|5||||","NE=3146246,PW=62|5||||",移动,OptiX OSN 1800 V,NE=3146246,H12855-南京省技侦,17062635,PW_NO_TRAFFIC,通信质量,次要,未确认已清除 告警,2020年11月24日 23时01分06秒 GMT+08:00,,2020年11月24日 23时01分27秒 GMT+08:00,, < 网元 > ,"L2VPN PW:(以太,62)",,,,,13107,,是,正常清除,是,"
告警参数II(16进制) 0x00",2020年11月24日 22时59分53秒 GMT+08:00,624684,0,,,0
369037639,"ONE=4063308,NE=3145883,FR=1,S=19,CP=-1,PP=3||1|,PATH=OCh:1-OTU2:1","ONE=4063308,NE=3145883,FR=1,S=19,CP=-1,PP=3||1|,PATH=OCh:1-OTU2:1",移动,WDM_OTM,ONE=4063308,H3101-南京河西六楼二期,4100246,BEFFEC_EXC,业务质量,次要,未确认已清除 告警,2020年11月24日 22时44分13秒 GMT+08:00,,2020年11月24日 23时01分17秒 GMT+08:00,, < 网元 > ,1-Shelf1-19-53ND2-1(IN1/OUT1)-OCh:1-OTU2:1,,,,,335,,是,正常清除,,,2020年11月24日 22时43分22秒 GMT+08:00,819278,0,,,0
