日志流水号,FDNName,对象标识,产品名称,网元类型,网元子设备编号,网元名称,设备告警流水号,告警名称,告警类型,告警级别,告警状态,发生时间,确认时间,清除时间,(反)确认操作员,清除操作员,定位信息,链路标识,链路名称,链路类型,告警标识,告警ID,对象实例类型,自动清除,告警清除类型,影响业务标识,附加信息,到达网管UTC时间,列表流水号,关联日志id,代理ID,根源告警ID,告警是否被隐藏（屏蔽）
371709628,"ONE=4063752,NE=3147420","ONE=4063752,NE=3147420",网管,WDM_OADM,ONE=4063752,H20029-苏州昆山农商行花桥B,68590,NE_NOT_LOGIN,安全告警,紧急,未确认已清除 告警,2020年12月14日 18时50分57秒 GMT+08:00,,2020年12月14日 18时50分59秒 GMT+08:00,, < 网元 > ,网元H20030-苏州昆山农商行花桥B-电子架未登录,,,,,2,,是,正常清除,,,2020年12月14日 18时50分58秒 GMT+08:00,1086761,371709628,,,0
371709629,"ONE=4063753,NE=3147416","ONE=4063753,NE=3147416",网管,WDM_OADM,ONE=4063753,H20025-苏州昆山农商行花桥A,68591,NE_NOT_LOGIN,安全告警,紧急,未确认已清除 告警,2020年12月14日 18时50分57秒 GMT+08:00,,2020年12月14日 18时50分59秒 GMT+08:00,, < 网元 > ,网元H20026-苏州昆山农商行花桥A-电子架未登录,,,,,2,,是,正常清除,,,2020年12月14日 18时50分58秒 GMT+08:00,1086763,371709629,,,0
371709630,"ONE=4063753,NE=3147415","ONE=4063753,NE=3147415",网管,WDM_OADM,ONE=4063753,H20025-苏州昆山农商行花桥A,68592,NE_NOT_LOGIN,安全告警,紧急,未确认已清除 告警,2020年12月14日 18时50分57秒 GMT+08:00,,2020年12月14日 18时50分59秒 GMT+08:00,, < 网元 > ,网元H20025-苏州昆山农商行花桥A-光子架未登录,,,,,2,,是,正常清除,,,2020年12月14日 18时50分58秒 GMT+08:00,1086760,371709630,,,0
371709631,"ONE=4063752,NE=3147419","ONE=4063752,NE=3147419",网管,WDM_OADM,ONE=4063752,H20029-苏州昆山农商行花桥B,68593,NE_NOT_LOGIN,安全告警,紧急,未确认已清除 告警,2020年12月14日 18时50分57秒 GMT+08:00,,2020年12月14日 18时50分59秒 GMT+08:00,, < 网元 > ,网元H20029-苏州昆山农商行花桥B-光子架未登录,,,,,2,,是,正常清除,,,2020年12月14日 18时50分58秒 GMT+08:00,1086759,371709631,,,0
371709206,"NE=3146825,FR=0,S=24,CP=-1,PP=3||1|,OCH=1","NE=3146825,FR=0,S=24,CP=-1,PP=3||1|,OCH=1",移动,OptiX OSN 8800 T32,NE=3146825,H701-省干南京丹凤街四楼,392567,IN_PWR_HIGH,设备故障,重要,未确认已清除 告警,2020年12月14日 18时51分12秒 GMT+08:00,,2020年12月14日 18时53分00秒 GMT+08:00,, < 网元 > ,0-鼓楼方向-24-52NQ2-1(IN1/OUT1)-OCH:1,,,,,31,,是,正常清除,是,,2020年12月14日 18时49分17秒 GMT+08:00,1086648,0,,,0
371709607,"NE=3146205,PW=61|5||||","NE=3146205,PW=61|5||||",移动,OptiX OSN 1800 V,NE=3146205,H43277-徐州公安局,1551813,PW_NO_TRAFFIC,通信质量,次要,未确认已清除 告警,2020年12月14日 18时51分34秒 GMT+08:00,,2020年12月14日 18时51分44秒 GMT+08:00,, < 网元 > ,"L2VPN PW:(以太,61)",,,,,13107,,是,正常清除,是,"
告警参数II(16进制) 0x00",2020年12月14日 18时50分54秒 GMT+08:00,1074883,0,,,0
371709599,"ONE=4063255,NE=3145767,FR=2,S=11,CP=-1,PP=3||73|,OTU2=1","ONE=4063255,NE=3145767,FR=2,S=11,CP=-1,PP=3||73|,OTU2=1",移动,WDM_OADM,ONE=4063255,H222-盐城滨海分公司,1602796,BEFFEC_EXC,业务质量,次要,未确认已清除 告警,2020年12月14日 18时51分07秒 GMT+08:00,,2020年12月14日 18时51分29秒 GMT+08:00,, < 网元 > ,2-业务子架-11-52NQ2-73(ODU2LP3/ODU2LP3)-OTU2:1,,,,,335,,是,正常清除,是,,2020年12月14日 18时50分50秒 GMT+08:00,1084204,0,,,0
371709678,P-H30743-苏州中环南光子架,NE=3146567,网管,OptiX OSN 9600,NE=3146567,P-H30743-苏州中环南光子架,98283,NE_NOT_LOGIN,安全告警,紧急,未确认已清除 告警,2020年12月14日 18时51分08秒 GMT+08:00,,2020年12月14日 18时51分10秒 GMT+08:00,, < 网元 > ,网元P-H30743-苏州中环南光子架未登录,,,,,2,,是,正常清除,,,2020年12月14日 18时51分09秒 GMT+08:00,1085361,371709678,,,0
371709716,"ONE=4063308,NE=3145883,FR=1,S=18,CP=-1,PP=3||1|,PATH=OCh:1-ODU2:1","ONE=4063308,NE=3145883,FR=1,S=18,CP=-1,PP=3||1|,PATH=OCh:1-ODU2:1",移动,WDM_OTM,ONE=4063308,H3101-南京河西六楼二期,4129620,ODU_SNCP_STA_INDI,通信质量,次要,未确认已清除 告警,2020年12月14日 18时51分43秒 GMT+08:00,,2020年12月14日 18时51分46秒 GMT+08:00,, < 网元 > ,1-Shelf1-18-53ND2-1(调试中)-OCh:1-ODU2:1,,,,,13142,,是,正常清除,,"
倒换请求：SF倒换；
倒换请求：SF倒换，",2020年12月14日 18时51分18秒 GMT+08:00,1084207,371709716,,,0
371709622,"ONE=4063523,NE=3145835,FR=2,S=15,CP=-1,PP=3||71|,OTU2=1","ONE=4063523,NE=3145835,FR=2,S=15,CP=-1,PP=3||71|,OTU2=1",移动,WDM_OADM,ONE=4063523,H0020-南通海门1,968116,OTU2_DEG,通信质量,次要,未确认已清除 告警,2020年12月14日 18时51分15秒 GMT+08:00,,2020年12月14日 18时51分33秒 GMT+08:00,, < 网元 > ,2-业务子架-15-52ND2-71(ODU2LP1/ODU2LP1)-OTU2:1,,,,,12327,,是,正常清除,是,,2020年12月14日 18时50分57秒 GMT+08:00,1084200,0,,,0
371707981,"ONE=4063355,NE=3147486,FR=0,S=44,CP=-1,PP=3||2|,OCH=1","ONE=4063355,NE=3147486,FR=0,S=44,CP=-1,PP=3||2|,OCH=1",移动,WDM_OADM,ONE=4063355,H30017-苏州国信100G(市县环),142704,IN_PWR_LOW,设备故障,紧急,未确认已清除 告警,2020年12月14日 18时45分14秒 GMT+08:00,,2020年12月14日 18时51分52秒 GMT+08:00,, < 网元 > ,0-subrack-44-U6U402-2(IN2/OUT2)-OCH:1,,,,,32,,是,正常清除,是,,2020年12月14日 18时44分42秒 GMT+08:00,1087471,0,,,0
371709712,"ONE=4063523,NE=3145835,FR=2,S=15,CP=-1,PP=3||1|,OCH=1","ONE=4063523,NE=3145835,FR=2,S=15,CP=-1,PP=3||1|,OCH=1",移动,WDM_OADM,ONE=4063523,H0020-南通海门1,968121,R_LOS,通信质量,重要,未确认已清除 告警,2020年12月14日 18时51分34秒 GMT+08:00,,2020年12月14日 18时51分36秒 GMT+08:00,, < 网元 > ,2-业务子架-15-52ND2-1(IN1/OUT1)-OCH:1,,,,,1,,是,正常清除,是,,2020年12月14日 18时51分15秒 GMT+08:00,1086853,0,,,0
