日志流水号,FDNName,对象标识,产品名称,网元类型,网元子设备编号,网元名称,设备告警流水号,告警名称,告警类型,告警级别,告警状态,发生时间,确认时间,清除时间,(反)确认操作员,清除操作员,定位信息,链路标识,链路名称,链路类型,告警标识,告警ID,对象实例类型,自动清除,告警清除类型,影响业务标识,附加信息,到达网管UTC时间,列表流水号,关联日志id,代理ID,根源告警ID,告警是否被隐藏（屏蔽）
372127536,"NE=3289722,FR=2,S=6,CP=-1,PP=3||1|,FB=10|1||","NE=3289722,FR=2,S=6,CP=-1,PP=3||1|,FB=10|1||",移动,OptiX OSN 9600,NE=3289722,H12931-南京丹凤街,320392,OLP_STA_INDI,通信质量,紧急,未确认已清除 告警,2020年12月16日 02时14分38秒 GMT+08:00,,2020年12月16日 02时14分47秒 GMT+08:00,, < 网元 > ,2-板仓街方向偶(主)-6-13OLP-1(RI1/TO1)-OTS:1,,,,,13137,,是,正常清除,,"
倒换请求：人工倒换；
告警参数II(16进制) 0x07",2020年12月16日 02时14分09秒 GMT+08:00,1092686,372127536,,,0
372127510,"NE=3146747,FR=5,S=34,CP=-1,PP=3||4|,PATH=OCh:1-OTU2:1","NE=3146747,FR=5,S=34,CP=-1,PP=3||4|,PATH=OCh:1-OTU2:1",移动,OptiX OSN 8800 T32,NE=3146747,H710-省干南京河西7楼,751281,BEFFEC_EXC,业务质量,提示,未确认已清除 告警,2020年12月16日 02时16分16秒 GMT+08:00,,2020年12月16日 02时16分22秒 GMT+08:00,, < 网元 > ,5-subrack-34-53NQ2-4(IN4/OUT4)-OCh:1-OTU2:1,,,,,335,,是,正常清除,是,,2020年12月16日 02时14分13秒 GMT+08:00,1088150,0,,,0
372126608,"ONE=4063359,NE=3146582,FR=0,S=2,CP=-1,PP=3||3|,CLIENT=1","ONE=4063359,NE=3146582,FR=0,S=2,CP=-1,PP=3||3|,CLIENT=1",移动,WDM_OADM,ONE=4063359,H30025-苏州汾湖100G,12669,RMON_ALM_INBADOCTS_OVER,业务质量,次要,未确认已清除 告警,2020年12月16日 02时23分37秒 GMT+08:00,,2020年12月16日 02时26分47秒 GMT+08:00,, < 网元 > ,0-subrack-2-Y3C210-3(汾湖-园区10GE-λ5(1209))-CLIENT:1,,,,,299,,是,正常清除,是,"槽位=2,子槽=255,端口=3,通道=1
",2020年12月16日 02时11分09秒 GMT+08:00,1090026,0,,,0
372127537,"ONE=4063255,NE=3145767,FR=2,S=11,CP=-1,PP=3||73|,OTU2=1","ONE=4063255,NE=3145767,FR=2,S=11,CP=-1,PP=3||73|,OTU2=1",移动,WDM_OADM,ONE=4063255,H222-盐城滨海分公司,1608377,BEFFEC_EXC,业务质量,次要,未确认已清除 告警,2020年12月16日 02时14分38秒 GMT+08:00,,2020年12月16日 02时14分45秒 GMT+08:00,, < 网元 > ,2-业务子架-11-52NQ2-73(ODU2LP3/ODU2LP3)-OTU2:1,,,,,335,,是,正常清除,是,,2020年12月16日 02时14分20秒 GMT+08:00,1084204,0,,,0
372127540,"ONE=4063250,NE=3145751,FR=2,S=12,CP=-1,PP=3||71|,OTU2=1","ONE=4063250,NE=3145751,FR=2,S=12,CP=-1,PP=3||71|,OTU2=1",移动,WDM_OADM,ONE=4063250,H217-盐城建湖分公司,1665537,BEFFEC_EXC,业务质量,次要,未确认已清除 告警,2020年12月16日 02时14分55秒 GMT+08:00,,2020年12月16日 02时14分58秒 GMT+08:00,, < 网元 > ,2-业务子架-12-52ND2-71(ODU2LP1/ODU2LP1)-OTU2:1,,,,,335,,是,正常清除,是,,2020年12月16日 02时14分22秒 GMT+08:00,1088164,0,,,0
372127552,"NE=3146747,FR=5,S=34,CP=-1,PP=3||4|,PATH=OCh:1-OTU2:1","NE=3146747,FR=5,S=34,CP=-1,PP=3||4|,PATH=OCh:1-OTU2:1",移动,OptiX OSN 8800 T32,NE=3146747,H710-省干南京河西7楼,751282,BEFFEC_EXC,业务质量,提示,未确认已清除 告警,2020年12月16日 02时16分34秒 GMT+08:00,,2020年12月16日 02时16分45秒 GMT+08:00,, < 网元 > ,5-subrack-34-53NQ2-4(IN4/OUT4)-OCh:1-OTU2:1,,,,,335,,是,正常清除,是,,2020年12月16日 02时14分30秒 GMT+08:00,1088150,0,,,0
372127580,"ONE=4063255,NE=3145767,FR=2,S=11,CP=-1,PP=3||73|,OTU2=1","ONE=4063255,NE=3145767,FR=2,S=11,CP=-1,PP=3||73|,OTU2=1",移动,WDM_OADM,ONE=4063255,H222-盐城滨海分公司,1608378,BEFFEC_EXC,业务质量,次要,未确认已清除 告警,2020年12月16日 02时14分55秒 GMT+08:00,,2020年12月16日 02时15分00秒 GMT+08:00,, < 网元 > ,2-业务子架-11-52NQ2-73(ODU2LP3/ODU2LP3)-OTU2:1,,,,,335,,是,正常清除,是,,2020年12月16日 02时14分38秒 GMT+08:00,1084204,0,,,0
372127187,"NE=3146825,FR=0,S=24,CP=-1,PP=3||1|,OCH=1","NE=3146825,FR=0,S=24,CP=-1,PP=3||1|,OCH=1",移动,OptiX OSN 8800 T32,NE=3146825,H701-省干南京丹凤街四楼,393261,IN_PWR_HIGH,设备故障,重要,未确认已清除 告警,2020年12月16日 02时15分36秒 GMT+08:00,,2020年12月16日 02时16分57秒 GMT+08:00,, < 网元 > ,0-鼓楼方向-24-52NQ2-1(IN1/OUT1)-OCH:1,,,,,31,,是,正常清除,是,,2020年12月16日 02时13分29秒 GMT+08:00,1086648,0,,,0
372127624,"ONE=4063288,NE=3145852,FR=2,S=13,CP=-1,PP=3||3|,CLIENT=1","ONE=4063288,NE=3145852,FR=2,S=13,CP=-1,PP=3||3|,CLIENT=1",移动,WDM_OTM,ONE=4063288,H4005-无锡市区蠡园局10GW4,498417,INTRA_OTU_PS,通信质量,次要,未确认已清除 告警,2020年12月16日 02时15分10秒 GMT+08:00,,2020年12月16日 02时15分40秒 GMT+08:00,, < 网元 > ,2-subrack-13-12DCP-3(RI21/TO21)-CLIENT:1,,,,,12539,,是,正常清除,,,2020年12月16日 02时14分30秒 GMT+08:00,1084171,372127624,,,0
372127630,"ONE=4063288,NE=3145852,FR=2,S=13,CP=-1,PP=3||3|,CLIENT=1","ONE=4063288,NE=3145852,FR=2,S=13,CP=-1,PP=3||3|,CLIENT=1",移动,WDM_OTM,ONE=4063288,H4005-无锡市区蠡园局10GW4,498419,INTRA_OTU_STA_INDI,通信质量,次要,未确认已清除 告警,2020年12月16日 02时15分40秒 GMT+08:00,,2020年12月16日 02时15分45秒 GMT+08:00,, < 网元 > ,2-subrack-13-12DCP-3(RI21/TO21)-CLIENT:1,,,,,13140,,是,正常清除,,"
倒换请求：SF倒换；
告警参数II(16进制) 0x0c",2020年12月16日 02时14分58秒 GMT+08:00,1084172,372127630,,,0
372127621,"ONE=4063255,NE=3145767,FR=2,S=11,CP=-1,PP=3||73|,OTU2=1","ONE=4063255,NE=3145767,FR=2,S=11,CP=-1,PP=3||73|,OTU2=1",移动,WDM_OADM,ONE=4063255,H222-盐城滨海分公司,1608379,BEFFEC_EXC,业务质量,次要,未确认已清除 告警,2020年12月16日 02时15分12秒 GMT+08:00,,2020年12月16日 02时15分17秒 GMT+08:00,, < 网元 > ,2-业务子架-11-52NQ2-73(ODU2LP3/ODU2LP3)-OTU2:1,,,,,335,,是,正常清除,是,,2020年12月16日 02时14分53秒 GMT+08:00,1084204,0,,,0
