日志流水号,FDNName,对象标识,产品名称,网元类型,网元子设备编号,网元名称,设备告警流水号,告警名称,告警类型,告警级别,告警状态,发生时间,确认时间,清除时间,(反)确认操作员,清除操作员,定位信息,链路标识,链路名称,链路类型,告警标识,告警ID,对象实例类型,自动清除,告警清除类型,影响业务标识,附加信息,到达网管UTC时间,列表流水号,关联日志id,代理ID,根源告警ID,告警是否被隐藏（屏蔽）
369001336,"NE=3146148,PW=70|5||||","NE=3146148,PW=70|5||||",移动,OptiX OSN 1800 V,NE=3146148,H33293-南通公安局,2985370,PW_NO_TRAFFIC,通信质量,次要,未确认已清除 告警,2020年11月24日 15时09分38秒 GMT+08:00,,2020年11月24日 15时09分58秒 GMT+08:00,, < 网元 > ,"L2VPN PW:(以太,70)",,,,,13107,,是,正常清除,是,"
告警参数II(16进制) 0x00",2020年11月24日 15时08分25秒 GMT+08:00,1025752,0,,,0
369001340,"NE=3146246,PW=62|5||||","NE=3146246,PW=62|5||||",移动,OptiX OSN 1800 V,NE=3146246,H12855-南京省技侦,17059860,PW_NO_TRAFFIC,通信质量,次要,未确认已清除 告警,2020年11月24日 15时09分39秒 GMT+08:00,,2020年11月24日 15时09分59秒 GMT+08:00,, < 网元 > ,"L2VPN PW:(以太,62)",,,,,13107,,是,正常清除,是,"
告警参数II(16进制) 0x00",2020年11月24日 15时08分27秒 GMT+08:00,624684,0,,,0
369001349,"NE=3146053,PW=71|5||||","NE=3146053,PW=71|5||||",移动,OptiX OSN 1800 V,NE=3146053,H30477-镇江公安局,1320384,PW_NO_TRAFFIC,通信质量,次要,未确认已清除 告警,2020年11月24日 15时09分47秒 GMT+08:00,,2020年11月24日 15时09分57秒 GMT+08:00,, < 网元 > ,"L2VPN PW:(以太,71)",,,,,13107,,是,正常清除,是,"
告警参数II(16进制) 0x00",2020年11月24日 15时08分34秒 GMT+08:00,988794,0,,,0
369001344,OSS,"OS=1,PROC=3034,NE=3146202,PWE3=2|987|",网管,OSS,OS=1,OSS,1078523999,SERVICE_OUTAGE,业务质量,重要,未确认已清除 告警,2020年11月24日 15时08分29秒 GMT+08:00,,2020年11月24日 15时08分56秒 GMT+08:00,, < 网元 > ,连云港技侦专网,,,,(衍生告警),20,,是,正常清除,,"Name:连云港技侦专网,Source[H48397-连云港公安局],Sink[H12855-南京省技侦],Level:ETH,UID:2016-07-06 09:06:29-61-pwe3",2020年11月24日 15时08分29秒 GMT+08:00,628802,0,,369001340,0
369001351,OSS,"OS=1,PROC=3034,NE=3146053,PWE3=2|800|",网管,OSS,OS=1,OSS,1078524000,SERVICE_OUTAGE,业务质量,重要,未确认已清除 告警,2020年11月24日 15时08分35秒 GMT+08:00,,2020年11月24日 15时08分56秒 GMT+08:00,, < 网元 > ,镇江技侦专网,,,,(衍生告警),20,,是,正常清除,,"Name:镇江技侦专网,Source[H30477-镇江公安局],Sink[H12855-南京省技侦],Level:ETH,UID:2016-09-29 04:15:48-70-pwe3",2020年11月24日 15时08分35秒 GMT+08:00,946695,0,,369001349,0
368996876,"ONE=4063348,NE=3145994,FR=3,S=1,CP=-1,PP=3||71|,OTU2=1","ONE=4063348,NE=3145994,FR=3,S=1,CP=-1,PP=3||71|,OTU2=1",移动,WDM_OADM,ONE=4063348,H10028-苏州玉山汇聚层,1077468,BEFFEC_EXC,业务质量,次要,未确认已清除 告警,2020年11月24日 14时13分44秒 GMT+08:00,,2020年11月24日 15时09分55秒 GMT+08:00,, < 网元 > ,3-4D-业务子架-1-12ND2-71(ODU2LP1/ODU2LP1)-OTU2:1,,,,,335,,是,正常清除,,,2020年11月24日 14时12分44秒 GMT+08:00,965928,0,,,0
369001355,"NE=3146246,PW=60|5||||","NE=3146246,PW=60|5||||",移动,OptiX OSN 1800 V,NE=3146246,H12855-南京省技侦,17059861,PW_NO_TRAFFIC,通信质量,次要,未确认已清除 告警,2020年11月24日 15时09分49秒 GMT+08:00,,2020年11月24日 15时10分09秒 GMT+08:00,, < 网元 > ,"L2VPN PW:(以太,60)",,,,,13107,,是,正常清除,是,"
告警参数II(16进制) 0x00",2020年11月24日 15时08分36秒 GMT+08:00,935154,0,,,0
369001357,OSS,"OS=1,PROC=3034,NE=3146227,PWE3=2|1264|",网管,OSS,OS=1,OSS,1078524001,SERVICE_OUTAGE,业务质量,重要,未确认已清除 告警,2020年11月24日 15时08分38秒 GMT+08:00,,2020年11月24日 15时09分05秒 GMT+08:00,, < 网元 > ,淮安技侦专网,,,,(衍生告警),20,,是,正常清除,,"Name:淮安技侦专网,Source[H45837-淮安新市公安局],Sink[H12855-南京省技侦],Level:ETH,UID:2016-07-06 09:04:14-59-pwe3",2020年11月24日 15时08分38秒 GMT+08:00,628773,0,,369001355,0
369001372,"NE=3146751,FR=0,S=13,CP=-1,PP=3||205|,CLIENT=1","NE=3146751,FR=0,S=13,CP=-1,PP=3||205|,CLIENT=1",移动,OptiX OSN 8800 T32,NE=3146751,H702-省干南京鼓楼三楼,355662,REM_SF,通信质量,次要,未确认已清除 告警,2020年11月24日 15时12分19秒 GMT+08:00,,2020年11月24日 15时12分29秒 GMT+08:00,, < 网元 > ,0-主子架（河西）-13-52TOM-205(ClientLP5/ClientLP5)-CLIENT:1:1,,,,,63604,,是,正常清除,是,,2020年11月24日 15时08分59秒 GMT+08:00,1069696,0,,,0
369001369,"NE=3146246,PW=61|5||||","NE=3146246,PW=61|5||||",移动,OptiX OSN 1800 V,NE=3146246,H12855-南京省技侦,17059862,PW_NO_TRAFFIC,通信质量,次要,未确认已清除 告警,2020年11月24日 15时10分09秒 GMT+08:00,,2020年11月24日 15时10分19秒 GMT+08:00,, < 网元 > ,"L2VPN PW:(以太,61)",,,,,13107,,是,正常清除,是,"
告警参数II(16进制) 0x01",2020年11月24日 15时08分57秒 GMT+08:00,926489,0,,,0
369001359,"ONE=4063523,NE=3145835,FR=2,S=1,CP=-1,PP=3||71|,OTU2=1","ONE=4063523,NE=3145835,FR=2,S=1,CP=-1,PP=3||71|,OTU2=1",移动,WDM_OADM,ONE=4063523,H0020-南通海门1,963614,BEFFEC_EXC,业务质量,次要,未确认已清除 告警,2020年11月24日 15时09分18秒 GMT+08:00,,2020年11月24日 15时09分52秒 GMT+08:00,, < 网元 > ,2-业务子架-1-12ND2-71(ODU2LP1/ODU2LP1)-OTU2:1,,,,,335,,是,正常清除,是,,2020年11月24日 15时08分42秒 GMT+08:00,1052311,0,,,0
369001374,OSS,"OS=1,PROC=3034,NE=3146205,PWE3=2|564|",网管,OSS,OS=1,OSS,1078524003,SERVICE_OUTAGE,业务质量,重要,未确认已清除 告警,2020年11月24日 15时08分59秒 GMT+08:00,,2020年11月24日 15时09分18秒 GMT+08:00,, < 网元 > ,徐州技侦专网,,,,(衍生告警),20,,是,正常清除,,"Name:徐州技侦专网,Source[H43277-徐州公安局],Sink[H12855-南京省技侦],Level:ETH,UID:2016-07-06 09:05:11-60-pwe3",2020年11月24日 15时08分59秒 GMT+08:00,948130,0,,369001369,0
369001289,"ONE=4063308,NE=3145883,FR=1,S=19,CP=-1,PP=3||1|,PATH=OCh:1-OTU2:1","ONE=4063308,NE=3145883,FR=1,S=19,CP=-1,PP=3||1|,PATH=OCh:1-OTU2:1",移动,WDM_OTM,ONE=4063308,H3101-南京河西六楼二期,4100058,BEFFEC_EXC,业务质量,次要,未确认已清除 告警,2020年11月24日 15时08分37秒 GMT+08:00,,2020年11月24日 15时10分06秒 GMT+08:00,, < 网元 > ,1-Shelf1-19-53ND2-1(IN1/OUT1)-OCh:1-OTU2:1,,,,,335,,是,正常清除,,,2020年11月24日 15时07分48秒 GMT+08:00,819278,0,,,0
369001367,"NE=3146148,PW=70|5||||","NE=3146148,PW=70|5||||",移动,OptiX OSN 1800 V,NE=3146148,H33293-南通公安局,2985371,PW_NO_TRAFFIC,通信质量,次要,未确认已清除 告警,2020年11月24日 15时10分08秒 GMT+08:00,,2020年11月24日 15时10分28秒 GMT+08:00,, < 网元 > ,"L2VPN PW:(以太,70)",,,,,13107,,是,正常清除,是,"
告警参数II(16进制) 0x00",2020年11月24日 15时08分56秒 GMT+08:00,1025752,0,,,0
369001381,"NE=3146053,PW=71|5||||","NE=3146053,PW=71|5||||",移动,OptiX OSN 1800 V,NE=3146053,H30477-镇江公安局,1320385,PW_NO_TRAFFIC,通信质量,次要,未确认已清除 告警,2020年11月24日 15时10分17秒 GMT+08:00,,2020年11月24日 15时10分27秒 GMT+08:00,, < 网元 > ,"L2VPN PW:(以太,71)",,,,,13107,,是,正常清除,是,"
告警参数II(16进制) 0x00",2020年11月24日 15时09分05秒 GMT+08:00,988794,0,,,0
