日志流水号,FDNName,对象标识,产品名称,网元类型,网元子设备编号,网元名称,设备告警流水号,告警名称,告警类型,告警级别,告警状态,发生时间,确认时间,清除时间,(反)确认操作员,清除操作员,定位信息,链路标识,链路名称,链路类型,告警标识,告警ID,对象实例类型,自动清除,告警清除类型,影响业务标识,附加信息,到达网管UTC时间,列表流水号,关联日志id,代理ID,根源告警ID,告警是否被隐藏（屏蔽）
368372083,"NE=3146246,PW=61|5||||","NE=3146246,PW=61|5||||",移动,OptiX OSN 1800 V,NE=3146246,H12855-南京省技侦,17001906,PW_NO_TRAFFIC,通信质量,次要,未确认已清除 告警,2020年11月20日 07时33分38秒 GMT+08:00,,2020年11月20日 07时33分43秒 GMT+08:00,, < 网元 > ,"L2VPN PW:(以太,61)",,,,,13107,,是,正常清除,是,"
告警参数II(16进制) 0x01",2020年11月20日 07时32分40秒 GMT+08:00,926489,0,,,0
368372094,"ONE=4063270,NE=3146075,FR=0,S=2,CP=-1,PP=3||2|,PATH=OCh:1-OTU2:1","ONE=4063270,NE=3146075,FR=0,S=2,CP=-1,PP=3||2|,PATH=OCh:1-OTU2:1",移动,WDM_OADM,ONE=4063270,H304-盐城解放南路（市到县）,774087,BEFFEC_EXC,业务质量,次要,未确认已清除 告警,2020年11月20日 07时33分31秒 GMT+08:00,,2020年11月20日 07时33分36秒 GMT+08:00,, < 网元 > ,0-主子架-2-53NQ2-2(IN2/OUT2)-OCh:1-OTU2:1,,,,,335,,是,正常清除,是,,2020年11月20日 07时32分49秒 GMT+08:00,1019289,0,,,0
368372112,"NE=3146206,FR=0,S=13,CP=-1,LP=16|65571|40001|","NE=3146206,FR=0,S=13,CP=-1,LP=16|65571|40001|",移动,OptiX OSN 1800 V,NE=3146206,H50957-常州公安局,584709,ETH_LINK_DOWN,通信质量,次要,未确认已清除 告警,2020年11月20日 07时33分55秒 GMT+08:00,,2020年11月20日 07时33分57秒 GMT+08:00,, < 网元 > ,0-青果巷公安-13-F5HUNQ2-40001(V_ETH-1)-MAC:1,,,,,12793,,是,正常清除,是,,2020年11月20日 07时33分01秒 GMT+08:00,1065460,368372112,,,0
368372080,"NE=3146246,PW=70|5||||","NE=3146246,PW=70|5||||",移动,OptiX OSN 1800 V,NE=3146246,H12855-南京省技侦,17001903,PW_NO_TRAFFIC,通信质量,次要,未确认已清除 告警,2020年11月20日 07时33分38秒 GMT+08:00,,2020年11月20日 07时33分53秒 GMT+08:00,, < 网元 > ,"L2VPN PW:(以太,70)",,,,,13107,,是,正常清除,是,"
告警参数II(16进制) 0x01",2020年11月20日 07时32分40秒 GMT+08:00,618931,0,,,0
368372081,"NE=3146246,PW=71|5||||","NE=3146246,PW=71|5||||",移动,OptiX OSN 1800 V,NE=3146246,H12855-南京省技侦,17001904,PW_NO_TRAFFIC,通信质量,次要,未确认已清除 告警,2020年11月20日 07时33分38秒 GMT+08:00,,2020年11月20日 07时33分53秒 GMT+08:00,, < 网元 > ,"L2VPN PW:(以太,71)",,,,,13107,,是,正常清除,是,"
告警参数II(16进制) 0x01",2020年11月20日 07时32分40秒 GMT+08:00,913903,0,,,0
368372082,"NE=3146246,PW=73|5||||","NE=3146246,PW=73|5||||",移动,OptiX OSN 1800 V,NE=3146246,H12855-南京省技侦,17001905,PW_NO_TRAFFIC,通信质量,次要,未确认已清除 告警,2020年11月20日 07时33分38秒 GMT+08:00,,2020年11月20日 07时33分53秒 GMT+08:00,, < 网元 > ,"L2VPN PW:(以太,73)",,,,,13107,,是,正常清除,是,"
告警参数II(16进制) 0x00",2020年11月20日 07时32分40秒 GMT+08:00,624679,0,,,0
368372074,"NE=3146148,PW=70|5||||","NE=3146148,PW=70|5||||",移动,OptiX OSN 1800 V,NE=3146148,H33293-南通公安局,2973364,PW_NO_TRAFFIC,通信质量,次要,未确认已清除 告警,2020年11月20日 07时33分36秒 GMT+08:00,,2020年11月20日 07时33分56秒 GMT+08:00,, < 网元 > ,"L2VPN PW:(以太,70)",,,,,13107,,是,正常清除,是,"
告警参数II(16进制) 0x00",2020年11月20日 07时32分38秒 GMT+08:00,1025752,0,,,0
368372084,OSS,"OS=1,PROC=3034,NE=3146148,PWE3=2|1297|",网管,OSS,OS=1,OSS,1078476553,SERVICE_OUTAGE,业务质量,重要,未确认已清除 告警,2020年11月20日 07时32分41秒 GMT+08:00,,2020年11月20日 07时33分05秒 GMT+08:00,, < 网元 > ,南通技侦专网,,,,(衍生告警),20,,是,正常清除,,"Name:南通技侦专网,Source[H33293-南通公安局],Sink[H12855-南京省技侦],Level:ETH,UID:2016-09-29 04:14:49-69-pwe3",2020年11月20日 07时32分41秒 GMT+08:00,629074,0,,368372080,0
368372085,OSS,"OS=1,PROC=3034,NE=3146203,PWE3=2|769|",网管,OSS,OS=1,OSS,1078476554,SERVICE_OUTAGE,业务质量,重要,未确认已清除 告警,2020年11月20日 07时32分41秒 GMT+08:00,,2020年11月20日 07时33分05秒 GMT+08:00,, < 网元 > ,苏州技侦专网,,,,(衍生告警),20,,是,正常清除,,"Name:苏州技侦专网,Source[H30733-苏州公安局],Sink[H12855-南京省技侦],Level:ETH,UID:2016-09-29 04:17:34-72-pwe3",2020年11月20日 07时32分41秒 GMT+08:00,506645,0,,368372082,0
368372086,"NE=3146053,PW=71|5||||","NE=3146053,PW=71|5||||",移动,OptiX OSN 1800 V,NE=3146053,H30477-镇江公安局,1308299,PW_NO_TRAFFIC,通信质量,次要,未确认已清除 告警,2020年11月20日 07时33分39秒 GMT+08:00,,2020年11月20日 07时34分00秒 GMT+08:00,, < 网元 > ,"L2VPN PW:(以太,71)",,,,,13107,,是,正常清除,是,"
告警参数II(16进制) 0x00",2020年11月20日 07时32分42秒 GMT+08:00,988794,0,,,0
368372102,"ONE=4063478,NE=3146438,FR=0,S=10,CP=-1,PP=3||1|,ODU0=1","ONE=4063478,NE=3146438,FR=0,S=10,CP=-1,PP=3||1|,ODU0=1",移动,WDM_OADM,ONE=4063478,H30003-苏州昆山思常路100G,93130,OPU0_CSF,通信质量,次要,未确认已清除 告警,2020年11月20日 07时33分27秒 GMT+08:00,,2020年11月20日 07时33分30秒 GMT+08:00,, < 网元 > ,0-主子架-10-Y1C130-1(RX1/TX1)-ODU0:1,,,,,13082,,是,正常清除,是,"槽位=10,子槽=255,端口=1,通道=1
",2020年11月20日 07时32分54秒 GMT+08:00,1064366,0,,,0
368372048,"NE=3146246,PW=60|5||||","NE=3146246,PW=60|5||||",移动,OptiX OSN 1800 V,NE=3146246,H12855-南京省技侦,17001901,PW_NO_TRAFFIC,通信质量,次要,未确认已清除 告警,2020年11月20日 07时33分18秒 GMT+08:00,,2020年11月20日 07时34分03秒 GMT+08:00,, < 网元 > ,"L2VPN PW:(以太,60)",,,,,13107,,是,正常清除,是,"
告警参数II(16进制) 0x00",2020年11月20日 07时32分20秒 GMT+08:00,935154,0,,,0
368372049,"NE=3146246,PW=62|5||||","NE=3146246,PW=62|5||||",移动,OptiX OSN 1800 V,NE=3146246,H12855-南京省技侦,17001902,PW_NO_TRAFFIC,通信质量,次要,未确认已清除 告警,2020年11月20日 07时33分18秒 GMT+08:00,,2020年11月20日 07时34分03秒 GMT+08:00,, < 网元 > ,"L2VPN PW:(以太,62)",,,,,13107,,是,正常清除,是,"
告警参数II(16进制) 0x00",2020年11月20日 07时32分20秒 GMT+08:00,624684,0,,,0
368372099,"NE=3146205,PW=61|5||||","NE=3146205,PW=61|5||||",移动,OptiX OSN 1800 V,NE=3146205,H43277-徐州公安局,1478807,PW_NO_TRAFFIC,通信质量,次要,未确认已清除 告警,2020年11月20日 07时33分50秒 GMT+08:00,,2020年11月20日 07时34分01秒 GMT+08:00,, < 网元 > ,"L2VPN PW:(以太,61)",,,,,13107,,是,正常清除,是,"
告警参数II(16进制) 0x00",2020年11月20日 07时32分54秒 GMT+08:00,965868,0,,,0
368372055,OSS,"OS=1,PROC=3034,NE=3146202,PWE3=2|987|",网管,OSS,OS=1,OSS,1078476551,SERVICE_OUTAGE,业务质量,重要,未确认已清除 告警,2020年11月20日 07时32分23秒 GMT+08:00,,2020年11月20日 07时33分14秒 GMT+08:00,, < 网元 > ,连云港技侦专网,,,,(衍生告警),20,,是,正常清除,,"Name:连云港技侦专网,Source[H48397-连云港公安局],Sink[H12855-南京省技侦],Level:ETH,UID:2016-07-06 09:06:29-61-pwe3",2020年11月20日 07时32分23秒 GMT+08:00,628802,0,,368372049,0
368372098,"NE=3146227,PW=60|5||||","NE=3146227,PW=60|5||||",移动,OptiX OSN 1800 V,NE=3146227,H45837-淮安新市公安局,2933960,PW_NO_TRAFFIC,通信质量,次要,未确认已清除 告警,2020年11月20日 07时33分50秒 GMT+08:00,,2020年11月20日 07时34分05秒 GMT+08:00,, < 网元 > ,"L2VPN PW:(以太,60)",,,,,13107,,是,正常清除,是,"
告警参数II(16进制) 0x01",2020年11月20日 07时32分54秒 GMT+08:00,624682,0,,,0
368372116,"NE=3145761,FR=0,S=5,CP=-1,PP=3||205|,CLIENT=1","NE=3145761,FR=0,S=5,CP=-1,PP=3||205|,CLIENT=1",移动,OptiX OSN 8800 T32,NE=3145761,H734-省干南京河西七楼,597040,LINK_ERR,通信质量,次要,未确认已清除 告警,2020年11月20日 07时33分40秒 GMT+08:00,,2020年11月20日 07时33分47秒 GMT+08:00,, < 网元 > ,0-鼓楼方向-5-52TOM-205(ClientLP5/ClientLP5)-CLIENT:1:1,,,,,261,,是,正常清除,是,,2020年11月20日 07时33分03秒 GMT+08:00,1069703,0,,,0
368372131,"NE=3146206,TUNNEL=1|1|29.9.50.18|29.9.199.13|44||3","NE=3146206,TUNNEL=1|1|29.9.50.18|29.9.199.13|44||3",移动,OptiX OSN 1800 V,NE=3146206,H50957-常州公安局,584710,MPLS_TUNNEL_LOCV,通信质量,次要,未确认已清除 告警,2020年11月20日 07时34分06秒 GMT+08:00,,2020年11月20日 07时34分09秒 GMT+08:00,, < 网元 > ,"TUNNEL:(44,29.9.50.18,29.9.199.13)",,,,(根源告警),12814,,是,正常清除,是,,2020年11月20日 07时33分09秒 GMT+08:00,1065750,0,,,0
368372132,"NE=3146206,TUNNEL=1|1|29.9.50.55|29.9.199.13|300||3","NE=3146206,TUNNEL=1|1|29.9.50.55|29.9.199.13|300||3",移动,OptiX OSN 1800 V,NE=3146206,H50957-常州公安局,584711,MPLS_TUNNEL_LOCV,通信质量,次要,未确认已清除 告警,2020年11月20日 07时34分06秒 GMT+08:00,,2020年11月20日 07时34分09秒 GMT+08:00,, < 网元 > ,"TUNNEL:(300,29.9.50.55,29.9.199.13)",,,,(根源告警),12814,,是,正常清除,是,,2020年11月20日 07时33分09秒 GMT+08:00,1065751,0,,,0
368372078,"ONE=4063523,NE=3145835,FR=2,S=1,CP=-1,PP=3||71|,OTU2=1","ONE=4063523,NE=3145835,FR=2,S=1,CP=-1,PP=3||71|,OTU2=1",移动,WDM_OADM,ONE=4063523,H0020-南通海门1,958579,BEFFEC_EXC,业务质量,次要,未确认已清除 告警,2020年11月20日 07时33分06秒 GMT+08:00,,2020年11月20日 07时33分46秒 GMT+08:00,, < 网元 > ,2-业务子架-1-12ND2-71(ODU2LP1/ODU2LP1)-OTU2:1,,,,,335,,是,正常清除,是,,2020年11月20日 07时32分39秒 GMT+08:00,1052311,0,,,0
368372133,"NE=3146206,TPG=4096","NE=3146206,TPG=4096",移动,OptiX OSN 1800 V,NE=3146206,H50957-常州公安局,584712,TUNNEL_APS_DEGRADED,业务质量,次要,未确认已清除 告警,2020年11月20日 07时34分07秒 GMT+08:00,,2020年11月20日 07时34分11秒 GMT+08:00,, < 网元 > ,APS保护组:(4096),,,,(衍生告警),13377,,是,正常清除,,,2020年11月20日 07时33分09秒 GMT+08:00,1065752,0,,368372132,0
368372134,"NE=3146206,TPG=4095","NE=3146206,TPG=4095",移动,OptiX OSN 1800 V,NE=3146206,H50957-常州公安局,584713,TUNNEL_APS_DEGRADED,业务质量,次要,未确认已清除 告警,2020年11月20日 07时34分07秒 GMT+08:00,,2020年11月20日 07时34分11秒 GMT+08:00,, < 网元 > ,APS保护组:(4095),,,,(衍生告警),13377,,是,正常清除,,,2020年11月20日 07时33分09秒 GMT+08:00,1065753,0,,368372131,0
368372135,"NE=3146246,TUNNEL=1|1|29.9.50.55|29.9.199.13|300||1","NE=3146246,TUNNEL=1|1|29.9.50.55|29.9.199.13|300||1",移动,OptiX OSN 1800 V,NE=3146246,H12855-南京省技侦,17001911,MPLS_TUNNEL_RDI,通信质量,次要,未确认已清除 告警,2020年11月20日 07时34分07秒 GMT+08:00,,2020年11月20日 07时34分10秒 GMT+08:00,, < 网元 > ,"TUNNEL:(300,29.9.50.55,29.9.199.13)",,,,,13396,,是,正常清除,是,,2020年11月20日 07时33分10秒 GMT+08:00,1065749,0,,,0
368372124,"NE=3146246,PW=61|5||||","NE=3146246,PW=61|5||||",移动,OptiX OSN 1800 V,NE=3146246,H12855-南京省技侦,17001910,PW_NO_TRAFFIC,通信质量,次要,未确认已清除 告警,2020年11月20日 07时34分03秒 GMT+08:00,,2020年11月20日 07时34分13秒 GMT+08:00,, < 网元 > ,"L2VPN PW:(以太,61)",,,,,13107,,是,正常清除,是,"
告警参数II(16进制) 0x01",2020年11月20日 07时33分06秒 GMT+08:00,926489,0,,,0
368372137,OSS,"OS=1,PROC=3034,NE=3146081,PWE3=2|58|",网管,OSS,OS=1,OSS,1078476558,PROTECT_LOSS,业务质量,重要,未确认已清除 告警,2020年11月20日 07时33分11秒 GMT+08:00,,2020年11月20日 07时33分24秒 GMT+08:00,, < 网元 > ,常州公安信息网,,,,(衍生告警),26,,是,正常清除,,"Name:常州公安信息网,Source[H12818-南京省公安厅-电子架],Sink[H50957-常州公安局],Level:ETH,UID:2016-06-15 05:44:51-8-pwe3",2020年11月20日 07时33分11秒 GMT+08:00,954544,0,,368372134,0
368372138,OSS,"OS=1,PROC=3034,NE=3146081,PWE3=2|114|",网管,OSS,OS=1,OSS,1078476559,PROTECT_LOSS,业务质量,重要,未确认已清除 告警,2020年11月20日 07时33分11秒 GMT+08:00,,2020年11月20日 07时33分24秒 GMT+08:00,, < 网元 > ,常州视频图像专网,,,,(衍生告警),26,,是,正常清除,,"Name:常州视频图像专网,Source[H12818-南京省公安厅-电子架],Sink[H50957-常州公安局],Level:ETH,UID:2016-06-15 05:57:04-9-pwe3",2020年11月20日 07时33分11秒 GMT+08:00,954545,0,,368372134,0
