日志流水号,FDNName,对象标识,产品名称,网元类型,网元子设备编号,网元名称,设备告警流水号,告警名称,告警类型,告警级别,告警状态,发生时间,确认时间,清除时间,(反)确认操作员,清除操作员,定位信息,链路标识,链路名称,链路类型,告警标识,告警ID,对象实例类型,自动清除,告警清除类型,影响业务标识,附加信息,到达网管UTC时间,列表流水号,关联日志id,代理ID,根源告警ID,告警是否被隐藏（屏蔽）
368667119,OSS,"OS=1,PROC=3034,NE=3146202,PWE3=2|987|",网管,OSS,OS=1,OSS,1078495555,SERVICE_OUTAGE,业务质量,重要,未确认已清除 告警,2020年11月22日 02时40分53秒 GMT+08:00,,2020年11月22日 02时41分18秒 GMT+08:00,, < 网元 > ,连云港技侦专网,,,,(衍生告警),20,,是,正常清除,,"Name:连云港技侦专网,Source[H48397-连云港公安局],Sink[H12855-南京省技侦],Level:ETH,UID:2016-07-06 09:06:29-61-pwe3",2020年11月22日 02时40分54秒 GMT+08:00,628802,0,,368667111,0
368667134,"NE=3146246,PW=61|5||||","NE=3146246,PW=61|5||||",移动,OptiX OSN 1800 V,NE=3146246,H12855-南京省技侦,17032371,PW_NO_TRAFFIC,通信质量,次要,未确认已清除 告警,2020年11月22日 02时42分04秒 GMT+08:00,,2020年11月22日 02时42分14秒 GMT+08:00,, < 网元 > ,"L2VPN PW:(以太,61)",,,,,13107,,是,正常清除,是,"
告警参数II(16进制) 0x01",2020年11月22日 02时41分00秒 GMT+08:00,926489,0,,,0
368667042,"ONE=4063523,NE=3145835,FR=2,S=15,CP=-1,PP=3||71|,OTU2=1","ONE=4063523,NE=3145835,FR=2,S=15,CP=-1,PP=3||71|,OTU2=1",移动,WDM_OADM,ONE=4063523,H0020-南通海门1,960378,BEFFEC_EXC,业务质量,次要,未确认已清除 告警,2020年11月22日 02时40分39秒 GMT+08:00,,2020年11月22日 02时41分49秒 GMT+08:00,, < 网元 > ,2-业务子架-15-52ND2-71(ODU2LP1/ODU2LP1)-OTU2:1,,,,,335,,是,正常清除,是,,2020年11月22日 02时40分09秒 GMT+08:00,1053125,0,,,0
368667139,"NE=3146205,PW=61|5||||","NE=3146205,PW=61|5||||",移动,OptiX OSN 1800 V,NE=3146205,H43277-徐州公安局,1484130,PW_NO_TRAFFIC,通信质量,次要,未确认已清除 告警,2020年11月22日 02时42分07秒 GMT+08:00,,2020年11月22日 02时42分16秒 GMT+08:00,, < 网元 > ,"L2VPN PW:(以太,61)",,,,,13107,,是,正常清除,是,"
告警参数II(16进制) 0x00",2020年11月22日 02时41分04秒 GMT+08:00,965868,0,,,0
368667138,OSS,"OS=1,PROC=3034,NE=3146205,PWE3=2|564|",网管,OSS,OS=1,OSS,1078495556,SERVICE_OUTAGE,业务质量,重要,未确认已清除 告警,2020年11月22日 02时41分03秒 GMT+08:00,,2020年11月22日 02时41分24秒 GMT+08:00,, < 网元 > ,徐州技侦专网,,,,(衍生告警),20,,是,正常清除,,"Name:徐州技侦专网,Source[H43277-徐州公安局],Sink[H12855-南京省技侦],Level:ETH,UID:2016-07-06 09:05:11-60-pwe3",2020年11月22日 02时41分03秒 GMT+08:00,948130,0,,368667134,0
368667133,"NE=3146246,PW=70|5||||","NE=3146246,PW=70|5||||",移动,OptiX OSN 1800 V,NE=3146246,H12855-南京省技侦,17032370,PW_NO_TRAFFIC,通信质量,次要,未确认已清除 告警,2020年11月22日 02时42分04秒 GMT+08:00,,2020年11月22日 02时42分24秒 GMT+08:00,, < 网元 > ,"L2VPN PW:(以太,70)",,,,,13107,,是,正常清除,是,"
告警参数II(16进制) 0x01",2020年11月22日 02时41分00秒 GMT+08:00,618931,0,,,0
368667148,"NE=3146246,PW=71|5||||","NE=3146246,PW=71|5||||",移动,OptiX OSN 1800 V,NE=3146246,H12855-南京省技侦,17032372,PW_NO_TRAFFIC,通信质量,次要,未确认已清除 告警,2020年11月22日 02时42分14秒 GMT+08:00,,2020年11月22日 02时42分24秒 GMT+08:00,, < 网元 > ,"L2VPN PW:(以太,71)",,,,,13107,,是,正常清除,是,"
告警参数II(16进制) 0x01",2020年11月22日 02时41分10秒 GMT+08:00,913903,0,,,0
368667014,"ONE=4063479,NE=3146439,FR=0,S=10,CP=-1,PP=3||3|,ODU0=1","ONE=4063479,NE=3146439,FR=0,S=10,CP=-1,PP=3||3|,ODU0=1",移动,WDM_OADM,ONE=4063479,H30004-苏州跨塘100G,275995,OPU0_CSF,通信质量,次要,未确认已清除 告警,2020年11月22日 02时40分21秒 GMT+08:00,,2020年11月22日 02时41分48秒 GMT+08:00,, < 网元 > ,0-1A:电子架-10-Y1C130-3(RX3/TX3)-ODU0:1,,,,,13082,,是,正常清除,是,"槽位=10,子槽=255,端口=3,通道=1
",2020年11月22日 02时39分55秒 GMT+08:00,1044573,0,,,0
368667015,"ONE=4063479,NE=3146439,FR=0,S=10,CP=-1,PP=3||4|,ODU0=1","ONE=4063479,NE=3146439,FR=0,S=10,CP=-1,PP=3||4|,ODU0=1",移动,WDM_OADM,ONE=4063479,H30004-苏州跨塘100G,275996,OPU0_CSF,通信质量,次要,未确认已清除 告警,2020年11月22日 02时40分21秒 GMT+08:00,,2020年11月22日 02时41分48秒 GMT+08:00,, < 网元 > ,0-1A:电子架-10-Y1C130-4(RX4/TX4)-ODU0:1,,,,,13082,,是,正常清除,是,"槽位=10,子槽=255,端口=4,通道=1
",2020年11月22日 02时39分55秒 GMT+08:00,1044574,0,,,0
368667137,"NE=3146148,PW=70|5||||","NE=3146148,PW=70|5||||",移动,OptiX OSN 1800 V,NE=3146148,H33293-南通公安局,2978372,PW_NO_TRAFFIC,通信质量,次要,未确认已清除 告警,2020年11月22日 02时42分07秒 GMT+08:00,,2020年11月22日 02时42分27秒 GMT+08:00,, < 网元 > ,"L2VPN PW:(以太,70)",,,,,13107,,是,正常清除,是,"
告警参数II(16进制) 0x00",2020年11月22日 02时41分02秒 GMT+08:00,1025752,0,,,0
