日志流水号,FDNName,对象标识,产品名称,网元类型,网元子设备编号,网元名称,设备告警流水号,告警名称,告警类型,告警级别,告警状态,发生时间,确认时间,清除时间,(反)确认操作员,清除操作员,定位信息,链路标识,链路名称,链路类型,告警标识,告警ID,对象实例类型,自动清除,告警清除类型,影响业务标识,附加信息,到达网管UTC时间,列表流水号,关联日志id,代理ID,根源告警ID,告警是否被隐藏（屏蔽）
370969544,OSS,"OS=1,PROC=3034,NE=3146227,PWE3=2|1264|",网管,OSS,OS=1,OSS,1078702480,SERVICE_OUTAGE,业务质量,重要,未确认已清除 告警,2020年12月10日 04时49分21秒 GMT+08:00,,2020年12月10日 04时49分49秒 GMT+08:00,, < 网元 > ,淮安技侦专网,,,,(衍生告警),20,,是,正常清除,,"Name:淮安技侦专网,Source[H45837-淮安新市公安局],Sink[H12855-南京省技侦],Level:ETH,UID:2016-07-06 09:04:14-59-pwe3",2020年12月10日 04时49分21秒 GMT+08:00,628773,0,,370969538,0
370969512,"ONE=4063255,NE=3145767,FR=2,S=11,CP=-1,PP=3||73|,OTU2=1","ONE=4063255,NE=3145767,FR=2,S=11,CP=-1,PP=3||73|,OTU2=1",移动,WDM_OADM,ONE=4063255,H222-盐城滨海分公司,1583692,BEFFEC_EXC,业务质量,次要,未确认已清除 告警,2020年12月10日 04时49分21秒 GMT+08:00,,2020年12月10日 04时50分00秒 GMT+08:00,, < 网元 > ,2-业务子架-11-52NQ2-73(ODU2LP3/ODU2LP3)-OTU2:1,,,,,335,,是,正常清除,是,,2020年12月10日 04时49分14秒 GMT+08:00,1084204,0,,,0
370969552,"NE=3146246,PW=62|5||||","NE=3146246,PW=62|5||||",移动,OptiX OSN 1800 V,NE=3146246,H12855-南京省技侦,17192253,PW_NO_TRAFFIC,通信质量,次要,未确认已清除 告警,2020年12月10日 04时49分53秒 GMT+08:00,,2020年12月10日 04时50分13秒 GMT+08:00,, < 网元 > ,"L2VPN PW:(以太,62)",,,,,13107,,是,正常清除,是,"
告警参数II(16进制) 0x00",2020年12月10日 04时49分29秒 GMT+08:00,624684,0,,,0
370969568,OSS,"OS=1,PROC=3034,NE=3146202,PWE3=2|987|",网管,OSS,OS=1,OSS,1078702482,SERVICE_OUTAGE,业务质量,重要,未确认已清除 告警,2020年12月10日 04时49分30秒 GMT+08:00,,2020年12月10日 04时49分58秒 GMT+08:00,, < 网元 > ,连云港技侦专网,,,,(衍生告警),20,,是,正常清除,,"Name:连云港技侦专网,Source[H48397-连云港公安局],Sink[H12855-南京省技侦],Level:ETH,UID:2016-07-06 09:06:29-61-pwe3",2020年12月10日 04时49分30秒 GMT+08:00,628802,0,,370969552,0
370969587,"NE=3146246,PW=61|5||||","NE=3146246,PW=61|5||||",移动,OptiX OSN 1800 V,NE=3146246,H12855-南京省技侦,17192254,PW_NO_TRAFFIC,通信质量,次要,未确认已清除 告警,2020年12月10日 04时50分03秒 GMT+08:00,,2020年12月10日 04时50分13秒 GMT+08:00,, < 网元 > ,"L2VPN PW:(以太,61)",,,,,13107,,是,正常清除,是,"
告警参数II(16进制) 0x01",2020年12月10日 04时49分40秒 GMT+08:00,926489,0,,,0
370969591,"NE=3146205,PW=61|5||||","NE=3146205,PW=61|5||||",移动,OptiX OSN 1800 V,NE=3146205,H43277-徐州公安局,1538056,PW_NO_TRAFFIC,通信质量,次要,未确认已清除 告警,2020年12月10日 04时50分04秒 GMT+08:00,,2020年12月10日 04时50分14秒 GMT+08:00,, < 网元 > ,"L2VPN PW:(以太,61)",,,,,13107,,是,正常清除,是,"
告警参数II(16进制) 0x00",2020年12月10日 04时49分41秒 GMT+08:00,1074883,0,,,0
370967959,"ONE=4063517,NE=3145830,FR=0,S=10,CP=-1,PP=0||65535|,FB=30|1||","ONE=4063517,NE=3145830,FR=0,S=10,CP=-1,PP=0||65535|,FB=30|1||",移动,WDM_OADM,ONE=4063517,H0019-南通如皋6,469995,MOD_COM_FAIL,通信质量,次要,未确认已清除 告警,2020年12月10日 04时37分36秒 GMT+08:00,,2020年12月10日 04时50分15秒 GMT+08:00,, < 网元 > ,0-TO 海安2-10-MCA4-OTHER,,,,,432,,是,正常清除,是,,2020年12月10日 04时37分21秒 GMT+08:00,1085264,0,,,0
370969599,OSS,"OS=1,PROC=3034,NE=3146205,PWE3=2|564|",网管,OSS,OS=1,OSS,1078702483,SERVICE_OUTAGE,业务质量,重要,未确认已清除 告警,2020年12月10日 04时49分42秒 GMT+08:00,,2020年12月10日 04时50分01秒 GMT+08:00,, < 网元 > ,徐州技侦专网,,,,(衍生告警),20,,是,正常清除,,"Name:徐州技侦专网,Source[H43277-徐州公安局],Sink[H12855-南京省技侦],Level:ETH,UID:2016-07-06 09:05:11-60-pwe3",2020年12月10日 04时49分42秒 GMT+08:00,948130,0,,370969587,0
370969638,"ONE=4063308,NE=3145883,FR=1,S=19,CP=-1,PP=3||2|,PATH=OCh:1-OTU2:1","ONE=4063308,NE=3145883,FR=1,S=19,CP=-1,PP=3||2|,PATH=OCh:1-OTU2:1",移动,WDM_OTM,ONE=4063308,H3101-南京河西六楼二期,4116393,BEFFEC_EXC,业务质量,次要,未确认已清除 告警,2020年12月10日 04时50分08秒 GMT+08:00,,2020年12月10日 04时50分10秒 GMT+08:00,, < 网元 > ,1-Shelf1-19-53ND2-2(IN2/OUT2)-OCh:1-OTU2:1,,,,,335,,是,正常清除,,,2020年12月10日 04时49分57秒 GMT+08:00,1084156,0,,,0
370969398,"ONE=4063309,NE=3146464,FR=0,S=1,CP=-1,PP=3||1|,PATH=OCh:1-OTU4:1","ONE=4063309,NE=3146464,FR=0,S=1,CP=-1,PP=3||1|,PATH=OCh:1-OTU4:1",移动,WDM_OADM,ONE=4063309,H30009-苏州昆山张浦100G,4738,BEFFEC_EXC,业务质量,次要,未确认已清除 告警,2020年12月10日 05时00分26秒 GMT+08:00,,2020年12月10日 05时02分02秒 GMT+08:00,, < 网元 > ,0-subrack-1-Y1L401-1(IN1/OUT1)-OCh:1-OTU4:1,,,,,335,,是,正常清除,是,"槽位=1,子槽=255,端口=1,通道=1
",2020年12月10日 04时48分25秒 GMT+08:00,1084202,0,,,0
