日志流水号,FDNName,对象标识,产品名称,网元类型,网元子设备编号,网元名称,设备告警流水号,告警名称,告警类型,告警级别,告警状态,发生时间,确认时间,清除时间,(反)确认操作员,清除操作员,定位信息,链路标识,链路名称,链路类型,告警标识,告警ID,对象实例类型,自动清除,告警清除类型,影响业务标识,附加信息,到达网管UTC时间,列表流水号,关联日志id,代理ID,根源告警ID,告警是否被隐藏（屏蔽）
371359491,"ONE=4063536,NE=3145803,FR=0,S=13,CP=-1,PP=3||71|,OTU2=1","ONE=4063536,NE=3145803,FR=0,S=13,CP=-1,PP=3||71|,OTU2=1",移动,WDM_OADM,ONE=4063536,H0013-南通二局3(市县2),3402221,BEFFEC_EXC,业务质量,次要,未确认已清除 告警,2020年12月12日 19时18分11秒 GMT+08:00,,2020年12月12日 19时18分24秒 GMT+08:00,, < 网元 > ,0-5C:业务子架-13-52ND2-71(ODU2LP1/ODU2LP1)-OTU2:1,,,,,335,,是,正常清除,是,,2020年12月12日 19时17分43秒 GMT+08:00,1085995,0,,,0
371359472,OSS,"OS=1,PROC=3034,NE=3146053,PWE3=2|800|",网管,OSS,OS=1,OSS,1078730655,SERVICE_OUTAGE,业务质量,重要,未确认已清除 告警,2020年12月12日 19时17分36秒 GMT+08:00,,2020年12月12日 19时18分04秒 GMT+08:00,, < 网元 > ,镇江技侦专网,,,,(衍生告警),20,,是,正常清除,,"Name:镇江技侦专网,Source[H30477-镇江公安局],Sink[H12855-南京省技侦],Level:ETH,UID:2016-09-29 04:15:48-70-pwe3",2020年12月12日 19时17分36秒 GMT+08:00,946695,0,,371359468,0
371359496,"NE=3146205,PW=61|5||||","NE=3146205,PW=61|5||||",移动,OptiX OSN 1800 V,NE=3146205,H43277-徐州公安局,1545865,PW_NO_TRAFFIC,通信质量,次要,未确认已清除 告警,2020年12月12日 19时18分20秒 GMT+08:00,,2020年12月12日 19时18分30秒 GMT+08:00,, < 网元 > ,"L2VPN PW:(以太,61)",,,,,13107,,是,正常清除,是,"
告警参数II(16进制) 0x00",2020年12月12日 19时17分48秒 GMT+08:00,1074883,0,,,0
371359503,P-H30743-苏州中环南光子架,NE=3146567,网管,OptiX OSN 9600,NE=3146567,P-H30743-苏州中环南光子架,86541,NE_NOT_LOGIN,安全告警,紧急,未确认已清除 告警,2020年12月12日 19时17分57秒 GMT+08:00,,2020年12月12日 19时17分58秒 GMT+08:00,, < 网元 > ,网元P-H30743-苏州中环南光子架未登录,,,,,2,,是,正常清除,,,2020年12月12日 19时17分58秒 GMT+08:00,1085361,371359503,,,0
371359458,"ONE=4063255,NE=3145767,FR=2,S=11,CP=-1,PP=3||73|,OTU2=1","ONE=4063255,NE=3145767,FR=2,S=11,CP=-1,PP=3||73|,OTU2=1",移动,WDM_OADM,ONE=4063255,H222-盐城滨海分公司,1594536,BEFFEC_EXC,业务质量,次要,未确认已清除 告警,2020年12月12日 19时17分43秒 GMT+08:00,,2020年12月12日 19时18分21秒 GMT+08:00,, < 网元 > ,2-业务子架-11-52NQ2-73(ODU2LP3/ODU2LP3)-OTU2:1,,,,,335,,是,正常清除,是,,2020年12月12日 19时17分28秒 GMT+08:00,1084204,0,,,0
371359497,"NE=3146246,PW=61|5||||","NE=3146246,PW=61|5||||",移动,OptiX OSN 1800 V,NE=3146246,H12855-南京省技侦,17214439,PW_NO_TRAFFIC,通信质量,次要,未确认已清除 告警,2020年12月12日 19时18分22秒 GMT+08:00,,2020年12月12日 19时18分32秒 GMT+08:00,, < 网元 > ,"L2VPN PW:(以太,61)",,,,,13107,,是,正常清除,是,"
告警参数II(16进制) 0x01",2020年12月12日 19时17分51秒 GMT+08:00,926489,0,,,0
371359517,"ONE=4063350,NE=3145999,FR=3,S=4,CP=-1,PP=3||72|,OTU2=1","ONE=4063350,NE=3145999,FR=3,S=4,CP=-1,PP=3||72|,OTU2=1",移动,WDM_OADM,ONE=4063350,H10034-苏州国信汇聚层,3427288,OTU2_BDI,通信质量,提示,未确认已清除 告警,2020年12月12日 19时18分00秒 GMT+08:00,,2020年12月12日 19时18分03秒 GMT+08:00,, < 网元 > ,3-4D-业务子架-4-52NQ2-72(ODU2LP2/ODU2LP2)-OTU2:1,,,,,12328,,是,正常清除,,,2020年12月12日 19时18分04秒 GMT+08:00,1084958,0,,,0
371359498,"NE=3146246,PW=62|5||||","NE=3146246,PW=62|5||||",移动,OptiX OSN 1800 V,NE=3146246,H12855-南京省技侦,17214440,PW_NO_TRAFFIC,通信质量,次要,未确认已清除 告警,2020年12月12日 19时18分22秒 GMT+08:00,,2020年12月12日 19时18分42秒 GMT+08:00,, < 网元 > ,"L2VPN PW:(以太,62)",,,,,13107,,是,正常清除,是,"
告警参数II(16进制) 0x00",2020年12月12日 19时17分51秒 GMT+08:00,624684,0,,,0
371359500,OSS,"OS=1,PROC=3034,NE=3146202,PWE3=2|987|",网管,OSS,OS=1,OSS,1078730658,SERVICE_OUTAGE,业务质量,重要,未确认已清除 告警,2020年12月12日 19时17分51秒 GMT+08:00,,2020年12月12日 19时18分19秒 GMT+08:00,, < 网元 > ,连云港技侦专网,,,,(衍生告警),20,,是,正常清除,,"Name:连云港技侦专网,Source[H48397-连云港公安局],Sink[H12855-南京省技侦],Level:ETH,UID:2016-07-06 09:06:29-61-pwe3",2020年12月12日 19时17分51秒 GMT+08:00,628802,0,,371359498,0
371359520,"NE=3146751,FR=0,S=13,CP=-1,PP=3||205|,CLIENT=1","NE=3146751,FR=0,S=13,CP=-1,PP=3||205|,CLIENT=1",移动,OptiX OSN 8800 T32,NE=3146751,H702-省干南京鼓楼三楼,379486,REM_SF,通信质量,次要,未确认已清除 告警,2020年12月12日 19时19分36秒 GMT+08:00,,2020年12月12日 19时19分46秒 GMT+08:00,, < 网元 > ,0-主子架（河西）-13-52TOM-205(ClientLP5/ClientLP5)-CLIENT:1:1,,,,,63604,,是,正常清除,是,,2020年12月12日 19时18分06秒 GMT+08:00,1085988,0,,,0
