日志流水号,FDNName,对象标识,产品名称,网元类型,网元子设备编号,网元名称,设备告警流水号,告警名称,告警类型,告警级别,告警状态,发生时间,确认时间,清除时间,(反)确认操作员,清除操作员,定位信息,链路标识,链路名称,链路类型,告警标识,告警ID,对象实例类型,自动清除,告警清除类型,影响业务标识,附加信息,到达网管UTC时间,列表流水号,关联日志id,代理ID,根源告警ID,告警是否被隐藏（屏蔽）
368770031,"NE=3146246,PW=60|5||||","NE=3146246,PW=60|5||||",移动,OptiX OSN 1800 V,NE=3146246,H12855-南京省技侦,17043500,PW_NO_TRAFFIC,通信质量,次要,未确认已清除 告警,2020年11月22日 18时35分16秒 GMT+08:00,,2020年11月22日 18时35分36秒 GMT+08:00,, < 网元 > ,"L2VPN PW:(以太,60)",,,,,13107,,是,正常清除,是,"
告警参数II(16进制) 0x00",2020年11月22日 18时34分11秒 GMT+08:00,935154,0,,,0
368770032,"NE=3146246,PW=62|5||||","NE=3146246,PW=62|5||||",移动,OptiX OSN 1800 V,NE=3146246,H12855-南京省技侦,17043501,PW_NO_TRAFFIC,通信质量,次要,未确认已清除 告警,2020年11月22日 18时35分16秒 GMT+08:00,,2020年11月22日 18时35分36秒 GMT+08:00,, < 网元 > ,"L2VPN PW:(以太,62)",,,,,13107,,是,正常清除,是,"
告警参数II(16进制) 0x00",2020年11月22日 18时34分11秒 GMT+08:00,624684,0,,,0
368770036,OSS,"OS=1,PROC=3034,NE=3146227,PWE3=2|1264|",网管,OSS,OS=1,OSS,1078502331,SERVICE_OUTAGE,业务质量,重要,未确认已清除 告警,2020年11月22日 18时34分12秒 GMT+08:00,,2020年11月22日 18时34分39秒 GMT+08:00,, < 网元 > ,淮安技侦专网,,,,(衍生告警),20,,是,正常清除,,"Name:淮安技侦专网,Source[H45837-淮安新市公安局],Sink[H12855-南京省技侦],Level:ETH,UID:2016-07-06 09:04:14-59-pwe3",2020年11月22日 18时34分12秒 GMT+08:00,628773,0,,368770031,0
368770037,OSS,"OS=1,PROC=3034,NE=3146202,PWE3=2|987|",网管,OSS,OS=1,OSS,1078502332,SERVICE_OUTAGE,业务质量,重要,未确认已清除 告警,2020年11月22日 18时34分12秒 GMT+08:00,,2020年11月22日 18时34分39秒 GMT+08:00,, < 网元 > ,连云港技侦专网,,,,(衍生告警),20,,是,正常清除,,"Name:连云港技侦专网,Source[H48397-连云港公安局],Sink[H12855-南京省技侦],Level:ETH,UID:2016-07-06 09:06:29-61-pwe3",2020年11月22日 18时34分12秒 GMT+08:00,628802,0,,368770032,0
368770039,"ONE=4063478,NE=3146438,FR=0,S=10,CP=-1,PP=3||1|,ODU0=1","ONE=4063478,NE=3146438,FR=0,S=10,CP=-1,PP=3||1|,ODU0=1",移动,WDM_OADM,ONE=4063478,H30003-苏州昆山思常路100G,118989,OPU0_CSF,通信质量,次要,未确认已清除 告警,2020年11月22日 18时34分48秒 GMT+08:00,,2020年11月22日 18时35分02秒 GMT+08:00,, < 网元 > ,0-主子架-10-Y1C130-1(RX1/TX1)-ODU0:1,,,,,13082,,是,正常清除,是,"槽位=10,子槽=255,端口=1,通道=1
",2020年11月22日 18时34分12秒 GMT+08:00,1064366,0,,,0
368770040,"ONE=4063478,NE=3146438,FR=0,S=10,CP=-1,PP=3||2|,ODU0=1","ONE=4063478,NE=3146438,FR=0,S=10,CP=-1,PP=3||2|,ODU0=1",移动,WDM_OADM,ONE=4063478,H30003-苏州昆山思常路100G,118990,OPU0_CSF,通信质量,次要,未确认已清除 告警,2020年11月22日 18时34分48秒 GMT+08:00,,2020年11月22日 18时35分02秒 GMT+08:00,, < 网元 > ,0-主子架-10-Y1C130-2(RX2/TX2)-ODU0:1,,,,,13082,,是,正常清除,是,"槽位=10,子槽=255,端口=2,通道=1
",2020年11月22日 18时34分12秒 GMT+08:00,1064367,0,,,0
368770054,"ONE=4063478,NE=3146438,FR=0,S=10,CP=-1,PP=3||5|,ODU0=1","ONE=4063478,NE=3146438,FR=0,S=10,CP=-1,PP=3||5|,ODU0=1",移动,WDM_OADM,ONE=4063478,H30003-苏州昆山思常路100G,118994,OPU0_CSF,通信质量,次要,未确认已清除 告警,2020年11月22日 18时35分00秒 GMT+08:00,,2020年11月22日 18时35分02秒 GMT+08:00,, < 网元 > ,0-主子架-10-Y1C130-5(RX5/TX5)-ODU0:1,,,,,13082,,是,正常清除,是,"槽位=10,子槽=255,端口=5,通道=1
",2020年11月22日 18时34分22秒 GMT+08:00,1064370,0,,,0
368770056,"ONE=4063478,NE=3146438,FR=0,S=10,CP=-1,PP=3||8|,ODU0=1","ONE=4063478,NE=3146438,FR=0,S=10,CP=-1,PP=3||8|,ODU0=1",移动,WDM_OADM,ONE=4063478,H30003-苏州昆山思常路100G,118995,OPU0_CSF,通信质量,次要,未确认已清除 告警,2020年11月22日 18时35分00秒 GMT+08:00,,2020年11月22日 18时35分02秒 GMT+08:00,, < 网元 > ,0-主子架-10-Y1C130-8(RX8/TX8)-ODU0:1,,,,,13082,,是,正常清除,是,"槽位=10,子槽=255,端口=8,通道=1
",2020年11月22日 18时34分22秒 GMT+08:00,1064373,0,,,0
368769556,"ONE=4063350,NE=3146077,FR=2,S=6,CP=-1,PP=3||1|,CLIENT=1","ONE=4063350,NE=3146077,FR=2,S=6,CP=-1,PP=3||1|,CLIENT=1",移动,WDM_OADM,ONE=4063350,H10034-苏州国信汇聚层,882375,INTRA_OTU_PS,通信质量,次要,未确认已清除 告警,2020年11月22日 18时30分30秒 GMT+08:00,,2020年11月22日 18时35分47秒 GMT+08:00,, < 网元 > ,2-14C-南三环-业务子架-6-12DCP-1(RI11/TO11)-CLIENT:1,,,,,12539,,是,正常清除,,,2020年11月22日 18时29分32秒 GMT+08:00,1043093,0,,,0
368770041,"ONE=4063478,NE=3146438,FR=0,S=10,CP=-1,PP=3||7|,ODU0=1","ONE=4063478,NE=3146438,FR=0,S=10,CP=-1,PP=3||7|,ODU0=1",移动,WDM_OADM,ONE=4063478,H30003-苏州昆山思常路100G,118991,OPU0_CSF,通信质量,次要,未确认已清除 告警,2020年11月22日 18时34分48秒 GMT+08:00,,2020年11月22日 18时35分16秒 GMT+08:00,, < 网元 > ,0-主子架-10-Y1C130-7(RX7/TX7)-ODU0:1,,,,,13082,,是,正常清除,是,"槽位=10,子槽=255,端口=7,通道=1
",2020年11月22日 18时34分12秒 GMT+08:00,1064372,0,,,0
368770068,"NE=3146205,PW=61|5||||","NE=3146205,PW=61|5||||",移动,OptiX OSN 1800 V,NE=3146205,H43277-徐州公安局,1486090,PW_NO_TRAFFIC,通信质量,次要,未确认已清除 告警,2020年11月22日 18时35分35秒 GMT+08:00,,2020年11月22日 18时35分45秒 GMT+08:00,, < 网元 > ,"L2VPN PW:(以太,61)",,,,,13107,,是,正常清除,是,"
告警参数II(16进制) 0x00",2020年11月22日 18时34分31秒 GMT+08:00,965868,0,,,0
368770072,"NE=3146246,PW=61|5||||","NE=3146246,PW=61|5||||",移动,OptiX OSN 1800 V,NE=3146246,H12855-南京省技侦,17043505,PW_NO_TRAFFIC,通信质量,次要,未确认已清除 告警,2020年11月22日 18时35分36秒 GMT+08:00,,2020年11月22日 18时35分46秒 GMT+08:00,, < 网元 > ,"L2VPN PW:(以太,61)",,,,,13107,,是,正常清除,是,"
告警参数II(16进制) 0x01",2020年11月22日 18时34分31秒 GMT+08:00,926489,0,,,0
368769565,"ONE=4063350,NE=3146077,FR=2,S=6,CP=-1,PP=3||3|,CLIENT=1","ONE=4063350,NE=3146077,FR=2,S=6,CP=-1,PP=3||3|,CLIENT=1",移动,WDM_OADM,ONE=4063350,H10034-苏州国信汇聚层,882377,INTRA_OTU_PS,通信质量,次要,未确认已清除 告警,2020年11月22日 18时30分38秒 GMT+08:00,,2020年11月22日 18时35分55秒 GMT+08:00,, < 网元 > ,2-14C-南三环-业务子架-6-12DCP-3(RI21/TO21)-CLIENT:1,,,,,12539,,是,正常清除,,,2020年11月22日 18时29分39秒 GMT+08:00,1043094,0,,,0
368770078,OSS,"OS=1,PROC=3034,NE=3146205,PWE3=2|564|",网管,OSS,OS=1,OSS,1078502333,SERVICE_OUTAGE,业务质量,重要,未确认已清除 告警,2020年11月22日 18时34分33秒 GMT+08:00,,2020年11月22日 18时34分51秒 GMT+08:00,, < 网元 > ,徐州技侦专网,,,,(衍生告警),20,,是,正常清除,,"Name:徐州技侦专网,Source[H43277-徐州公安局],Sink[H12855-南京省技侦],Level:ETH,UID:2016-07-06 09:05:11-60-pwe3",2020年11月22日 18时34分33秒 GMT+08:00,948130,0,,368770072,0
368770088,"ONE=4063478,NE=3146438,FR=0,S=10,CP=-1,PP=3||1|,ODU0=1","ONE=4063478,NE=3146438,FR=0,S=10,CP=-1,PP=3||1|,ODU0=1",移动,WDM_OADM,ONE=4063478,H30003-苏州昆山思常路100G,118996,OPU0_CSF,通信质量,次要,未确认已清除 告警,2020年11月22日 18时35分15秒 GMT+08:00,,2020年11月22日 18时35分18秒 GMT+08:00,, < 网元 > ,0-主子架-10-Y1C130-1(RX1/TX1)-ODU0:1,,,,,13082,,是,正常清除,是,"槽位=10,子槽=255,端口=1,通道=1
",2020年11月22日 18时34分37秒 GMT+08:00,1064366,0,,,0
368770066,"NE=3146148,PW=70|5||||","NE=3146148,PW=70|5||||",移动,OptiX OSN 1800 V,NE=3146148,H33293-南通公安局,2980209,PW_NO_TRAFFIC,通信质量,次要,未确认已清除 告警,2020年11月22日 18时35分36秒 GMT+08:00,,2020年11月22日 18时35分56秒 GMT+08:00,, < 网元 > ,"L2VPN PW:(以太,70)",,,,,13107,,是,正常清除,是,"
告警参数II(16进制) 0x00",2020年11月22日 18时34分30秒 GMT+08:00,1025752,0,,,0
368770090,"ONE=4063478,NE=3146438,FR=0,S=10,CP=-1,PP=3||5|,ODU0=1","ONE=4063478,NE=3146438,FR=0,S=10,CP=-1,PP=3||5|,ODU0=1",移动,WDM_OADM,ONE=4063478,H30003-苏州昆山思常路100G,118998,OPU0_CSF,通信质量,次要,未确认已清除 告警,2020年11月22日 18时35分15秒 GMT+08:00,,2020年11月22日 18时35分23秒 GMT+08:00,, < 网元 > ,0-主子架-10-Y1C130-5(RX5/TX5)-ODU0:1,,,,,13082,,是,正常清除,是,"槽位=10,子槽=255,端口=5,通道=1
",2020年11月22日 18时34分37秒 GMT+08:00,1064370,0,,,0
368770114,"ONE=4063288,NE=3145852,FR=2,S=13,CP=-1,PP=3||3|,CLIENT=1","ONE=4063288,NE=3145852,FR=2,S=13,CP=-1,PP=3||3|,CLIENT=1",移动,WDM_OTM,ONE=4063288,H4005-无锡市区蠡园局10GW4,429210,INTRA_OTU_PS,通信质量,次要,未确认已清除 告警,2020年11月22日 18时30分50秒 GMT+08:00,,2020年11月22日 18时36分08秒 GMT+08:00,, < 网元 > ,2-subrack-13-12DCP-3(RI21/TO21)-CLIENT:1,,,,,12539,,是,正常清除,,,2020年11月22日 18时29分48秒 GMT+08:00,1070914,368770114,,,0
368768175,"NE=3146776,FR=0,S=23,CP=-1,PP=3||18|,ODU0=1","NE=3146776,FR=0,S=23,CP=-1,PP=3||18|,ODU0=1",移动,OptiX OSN 9600 U64,NE=3146776,H1084-省干南京江宁五楼电子架,72484,OPU0_CSF,通信质量,次要,未确认已清除 告警,2020年11月22日 18时12分57秒 GMT+08:00,,2020年11月22日 18时34分58秒 GMT+08:00,, < 网元 > ,0-正面鼓楼;背面河西-23-Y1C130-18(RX18/TX18河西江宁W-GE0096ZX)-ODU0:1,,,,,13082,,是,正常清除,是,"槽位=23,子槽=255,端口=18,通道=1
",2020年11月22日 18时14分58秒 GMT+08:00,1061838,0,,,0
368769798,"ONE=4063309,NE=3146464,FR=0,S=1,CP=-1,PP=3||1|,PATH=OCh:1-OTU4:1","ONE=4063309,NE=3146464,FR=0,S=1,CP=-1,PP=3||1|,PATH=OCh:1-OTU4:1",移动,WDM_OADM,ONE=4063309,H30009-苏州昆山张浦100G,3226,BEFFEC_EXC,业务质量,次要,未确认已清除 告警,2020年11月22日 18时32分35秒 GMT+08:00,,2020年11月22日 18时35分37秒 GMT+08:00,, < 网元 > ,0-subrack-1-Y1L401-1(IN1/OUT1)-OCh:1-OTU4:1,,,,,335,,是,正常清除,是,"槽位=1,子槽=255,端口=1,通道=1
",2020年11月22日 18时31分47秒 GMT+08:00,976859,0,,,0
368770069,"NE=3146246,PW=70|5||||","NE=3146246,PW=70|5||||",移动,OptiX OSN 1800 V,NE=3146246,H12855-南京省技侦,17043502,PW_NO_TRAFFIC,通信质量,次要,未确认已清除 告警,2020年11月22日 18时35分36秒 GMT+08:00,,2020年11月22日 18时35分56秒 GMT+08:00,, < 网元 > ,"L2VPN PW:(以太,70)",,,,,13107,,是,正常清除,是,"
告警参数II(16进制) 0x01",2020年11月22日 18时34分31秒 GMT+08:00,618931,0,,,0
368770070,"NE=3146246,PW=71|5||||","NE=3146246,PW=71|5||||",移动,OptiX OSN 1800 V,NE=3146246,H12855-南京省技侦,17043503,PW_NO_TRAFFIC,通信质量,次要,未确认已清除 告警,2020年11月22日 18时35分36秒 GMT+08:00,,2020年11月22日 18时35分56秒 GMT+08:00,, < 网元 > ,"L2VPN PW:(以太,71)",,,,,13107,,是,正常清除,是,"
告警参数II(16进制) 0x01",2020年11月22日 18时34分31秒 GMT+08:00,913903,0,,,0
