日志流水号,FDNName,对象标识,产品名称,网元类型,网元子设备编号,网元名称,设备告警流水号,告警名称,告警类型,告警级别,告警状态,发生时间,确认时间,清除时间,(反)确认操作员,清除操作员,定位信息,链路标识,链路名称,链路类型,告警标识,告警ID,对象实例类型,自动清除,告警清除类型,影响业务标识,附加信息,到达网管UTC时间,列表流水号,关联日志id,代理ID,根源告警ID,告警是否被隐藏（屏蔽）
370399995,OSS,"OS=1,PROC=3034,NE=3146148,PWE3=2|1297|",网管,OSS,OS=1,OSS,1078649393,SERVICE_OUTAGE,业务质量,重要,未确认已清除 告警,2020年12月5日 08时00分29秒 GMT+08:00,,2020年12月5日 08时00分56秒 GMT+08:00,, < 网元 > ,南通技侦专网,,,,(衍生告警),20,,是,正常清除,,"Name:南通技侦专网,Source[H33293-南通公安局],Sink[H12855-南京省技侦],Level:ETH,UID:2016-09-29 04:14:49-69-pwe3",2020年12月5日 08时00分29秒 GMT+08:00,629074,0,,370399990,0
370400018,"ONE=4063255,NE=3145767,FR=2,S=11,CP=-1,PP=3||73|,OTU2=1","ONE=4063255,NE=3145767,FR=2,S=11,CP=-1,PP=3||73|,OTU2=1",移动,WDM_OADM,ONE=4063255,H222-盐城滨海分公司,1575044,BEFFEC_EXC,业务质量,次要,未确认已清除 告警,2020年12月5日 08时00分47秒 GMT+08:00,,2020年12月5日 08时00分50秒 GMT+08:00,, < 网元 > ,2-业务子架-11-52NQ2-73(ODU2LP3/ODU2LP3)-OTU2:1,,,,,335,,是,正常清除,是,,2020年12月5日 08时00分51秒 GMT+08:00,1019205,0,,,0
370399998,"NE=3146246,PW=60|5||||","NE=3146246,PW=60|5||||",移动,OptiX OSN 1800 V,NE=3146246,H12855-南京省技侦,17150619,PW_NO_TRAFFIC,通信质量,次要,未确认已清除 告警,2020年12月5日 08时00分39秒 GMT+08:00,,2020年12月5日 08时00分59秒 GMT+08:00,, < 网元 > ,"L2VPN PW:(以太,60)",,,,,13107,,是,正常清除,是,"
告警参数II(16进制) 0x00",2020年12月5日 08时00分32秒 GMT+08:00,935154,0,,,0
370399999,"NE=3146246,PW=62|5||||","NE=3146246,PW=62|5||||",移动,OptiX OSN 1800 V,NE=3146246,H12855-南京省技侦,17150620,PW_NO_TRAFFIC,通信质量,次要,未确认已清除 告警,2020年12月5日 08时00分39秒 GMT+08:00,,2020年12月5日 08时00分59秒 GMT+08:00,, < 网元 > ,"L2VPN PW:(以太,62)",,,,,13107,,是,正常清除,是,"
告警参数II(16进制) 0x00",2020年12月5日 08时00分32秒 GMT+08:00,624684,0,,,0
370400001,OSS,"OS=1,PROC=3034,NE=3146227,PWE3=2|1264|",网管,OSS,OS=1,OSS,1078649394,SERVICE_OUTAGE,业务质量,重要,未确认已清除 告警,2020年12月5日 08时00分35秒 GMT+08:00,,2020年12月5日 08时01分03秒 GMT+08:00,, < 网元 > ,淮安技侦专网,,,,(衍生告警),20,,是,正常清除,,"Name:淮安技侦专网,Source[H45837-淮安新市公安局],Sink[H12855-南京省技侦],Level:ETH,UID:2016-07-06 09:04:14-59-pwe3",2020年12月5日 08时00分35秒 GMT+08:00,628773,0,,370399998,0
370400002,OSS,"OS=1,PROC=3034,NE=3146202,PWE3=2|987|",网管,OSS,OS=1,OSS,1078649395,SERVICE_OUTAGE,业务质量,重要,未确认已清除 告警,2020年12月5日 08时00分35秒 GMT+08:00,,2020年12月5日 08时01分03秒 GMT+08:00,, < 网元 > ,连云港技侦专网,,,,(衍生告警),20,,是,正常清除,,"Name:连云港技侦专网,Source[H48397-连云港公安局],Sink[H12855-南京省技侦],Level:ETH,UID:2016-07-06 09:06:29-61-pwe3",2020年12月5日 08时00分35秒 GMT+08:00,628802,0,,370399999,0
370399952,"NE=3146825,FR=0,S=24,CP=-1,PP=3||1|,OCH=1","NE=3146825,FR=0,S=24,CP=-1,PP=3||1|,OCH=1",移动,OptiX OSN 8800 T32,NE=3146825,H701-省干南京丹凤街四楼,387735,IN_PWR_HIGH,设备故障,重要,未确认已清除 告警,2020年12月5日 08时00分15秒 GMT+08:00,,2020年12月5日 08时01分28秒 GMT+08:00,, < 网元 > ,0-鼓楼方向-24-52NQ2-1(IN1/OUT1)-OCH:1,,,,,31,,是,正常清除,是,,2020年12月5日 07时59分55秒 GMT+08:00,1080747,0,,,0
370400020,"NE=3146246,PW=61|5||||","NE=3146246,PW=61|5||||",移动,OptiX OSN 1800 V,NE=3146246,H12855-南京省技侦,17150621,PW_NO_TRAFFIC,通信质量,次要,未确认已清除 告警,2020年12月5日 08时00分59秒 GMT+08:00,,2020年12月5日 08时01分09秒 GMT+08:00,, < 网元 > ,"L2VPN PW:(以太,61)",,,,,13107,,是,正常清除,是,"
告警参数II(16进制) 0x01",2020年12月5日 08时00分53秒 GMT+08:00,926489,0,,,0
370400028,"NE=3146205,PW=61|5||||","NE=3146205,PW=61|5||||",移动,OptiX OSN 1800 V,NE=3146205,H43277-徐州公安局,1523405,PW_NO_TRAFFIC,通信质量,次要,未确认已清除 告警,2020年12月5日 08时01分05秒 GMT+08:00,,2020年12月5日 08时01分10秒 GMT+08:00,, < 网元 > ,"L2VPN PW:(以太,61)",,,,,13107,,是,正常清除,是,"
告警参数II(16进制) 0x00",2020年12月5日 08时00分58秒 GMT+08:00,1074883,0,,,0
370400008,"NE=3146751,FR=0,S=13,CP=-1,PP=3||205|,CLIENT=1","NE=3146751,FR=0,S=13,CP=-1,PP=3||205|,CLIENT=1",移动,OptiX OSN 8800 T32,NE=3146751,H702-省干南京鼓楼三楼,369697,REM_SF,通信质量,次要,未确认已清除 告警,2020年12月5日 08时00分58秒 GMT+08:00,,2020年12月5日 08时01分32秒 GMT+08:00,, < 网元 > ,0-主子架（河西）-13-52TOM-205(ClientLP5/ClientLP5)-CLIENT:1:1,,,,,63604,,是,正常清除,是,,2020年12月5日 08时00分39秒 GMT+08:00,1069696,0,,,0
