日志流水号,FDNName,对象标识,产品名称,网元类型,网元子设备编号,网元名称,设备告警流水号,告警名称,告警类型,告警级别,告警状态,发生时间,确认时间,清除时间,(反)确认操作员,清除操作员,定位信息,链路标识,链路名称,链路类型,告警标识,告警ID,对象实例类型,自动清除,告警清除类型,影响业务标识,附加信息,到达网管UTC时间,列表流水号,关联日志id,代理ID,根源告警ID,告警是否被隐藏（屏蔽）
368935298,"NE=3146751,FR=0,S=13,CP=-1,PP=3||205|,CLIENT=1","NE=3146751,FR=0,S=13,CP=-1,PP=3||205|,CLIENT=1",移动,OptiX OSN 8800 T32,NE=3146751,H702-省干南京鼓楼三楼,354965,REM_SF,通信质量,次要,未确认已清除 告警,2020年11月24日 02时10分40秒 GMT+08:00,,2020年11月24日 02时10分44秒 GMT+08:00,, < 网元 > ,0-主子架（河西）-13-52TOM-205(ClientLP5/ClientLP5)-CLIENT:1:1,,,,,63604,,是,正常清除,是,,2020年11月24日 02时07分23秒 GMT+08:00,1069696,0,,,0
368935227,"NE=3146825,FR=0,S=24,CP=-1,PP=3||1|,OCH=1","NE=3146825,FR=0,S=24,CP=-1,PP=3||1|,OCH=1",移动,OptiX OSN 8800 T32,NE=3146825,H701-省干南京丹凤街四楼,381335,IN_PWR_HIGH,设备故障,重要,未确认已清除 告警,2020年11月24日 02时09分51秒 GMT+08:00,,2020年11月24日 02时11分00秒 GMT+08:00,, < 网元 > ,0-鼓楼方向-24-52NQ2-1(IN1/OUT1)-OCH:1,,,,,31,,是,正常清除,是,,2020年11月24日 02时06分26秒 GMT+08:00,1074318,0,,,0
368934867,"ONE=4063350,NE=3146077,FR=2,S=6,CP=-1,PP=3||1|,CLIENT=1","ONE=4063350,NE=3146077,FR=2,S=6,CP=-1,PP=3||1|,CLIENT=1",移动,WDM_OADM,ONE=4063350,H10034-苏州国信汇聚层,883449,INTRA_OTU_PS,通信质量,次要,未确认已清除 告警,2020年11月24日 02时03分39秒 GMT+08:00,,2020年11月24日 02时08分56秒 GMT+08:00,, < 网元 > ,2-14C-南三环-业务子架-6-12DCP-1(RI11/TO11)-CLIENT:1,,,,,12539,,是,正常清除,,,2020年11月24日 02时02分36秒 GMT+08:00,1043093,0,,,0
368935075,"NE=3146771,FR=0,S=36,CP=-1,PP=3||72|,OTU2=1","NE=3146771,FR=0,S=36,CP=-1,PP=3||72|,OTU2=1",移动,OptiX OSN 8800 T32,NE=3146771,H714-省干苏州国信一楼,425500,BEFFEC_EXC,业务质量,提示,未确认已清除 告警,2020年11月24日 02时07分57秒 GMT+08:00,,2020年11月24日 02时10分53秒 GMT+08:00,, < 网元 > ,0-主子架-36-52NQ2-72(ODU2LP2/ODU2LP2)-OTU2:1,,,,,335,,是,正常清除,是,,2020年11月24日 02时04分46秒 GMT+08:00,1029394,0,,,0
368935293,"NE=3146246,PW=60|5||||","NE=3146246,PW=60|5||||",移动,OptiX OSN 1800 V,NE=3146246,H12855-南京省技侦,17055277,PW_NO_TRAFFIC,通信质量,次要,未确认已清除 告警,2020年11月24日 02时08分30秒 GMT+08:00,,2020年11月24日 02时08分50秒 GMT+08:00,, < 网元 > ,"L2VPN PW:(以太,60)",,,,,13107,,是,正常清除,是,"
告警参数II(16进制) 0x00",2020年11月24日 02时07分20秒 GMT+08:00,935154,0,,,0
368935311,"NE=3146246,PW=61|5||||","NE=3146246,PW=61|5||||",移动,OptiX OSN 1800 V,NE=3146246,H12855-南京省技侦,17055278,PW_NO_TRAFFIC,通信质量,次要,未确认已清除 告警,2020年11月24日 02时08分40秒 GMT+08:00,,2020年11月24日 02时08分50秒 GMT+08:00,, < 网元 > ,"L2VPN PW:(以太,61)",,,,,13107,,是,正常清除,是,"
告警参数II(16进制) 0x01",2020年11月24日 02时07分30秒 GMT+08:00,926489,0,,,0
368935322,"ONE=4063255,NE=3145767,FR=2,S=11,CP=-1,PP=3||73|,OTU2=1","ONE=4063255,NE=3145767,FR=2,S=11,CP=-1,PP=3||73|,OTU2=1",移动,WDM_OADM,ONE=4063255,H222-盐城滨海分公司,1566344,BEFFEC_EXC,业务质量,次要,未确认已清除 告警,2020年11月24日 02时08分16秒 GMT+08:00,,2020年11月24日 02时08分21秒 GMT+08:00,, < 网元 > ,2-业务子架-11-52NQ2-73(ODU2LP3/ODU2LP3)-OTU2:1,,,,,335,,是,正常清除,是,,2020年11月24日 02时07分38秒 GMT+08:00,1019205,0,,,0
368935299,"NE=3146148,PW=70|5||||","NE=3146148,PW=70|5||||",移动,OptiX OSN 1800 V,NE=3146148,H33293-南通公安局,2983864,PW_NO_TRAFFIC,通信质量,次要,未确认已清除 告警,2020年11月24日 02时08分34秒 GMT+08:00,,2020年11月24日 02时08分54秒 GMT+08:00,, < 网元 > ,"L2VPN PW:(以太,70)",,,,,13107,,是,正常清除,是,"
告警参数II(16进制) 0x00",2020年11月24日 02时07分24秒 GMT+08:00,1025752,0,,,0
368935304,OSS,"OS=1,PROC=3034,NE=3146148,PWE3=2|1297|",网管,OSS,OS=1,OSS,1078517745,SERVICE_OUTAGE,业务质量,重要,未确认已清除 告警,2020年11月24日 02时07分26秒 GMT+08:00,,2020年11月24日 02时07分54秒 GMT+08:00,, < 网元 > ,南通技侦专网,,,,(衍生告警),20,,是,正常清除,,"Name:南通技侦专网,Source[H33293-南通公安局],Sink[H12855-南京省技侦],Level:ETH,UID:2016-09-29 04:14:49-69-pwe3",2020年11月24日 02时07分26秒 GMT+08:00,629074,0,,368935299,0
368935317,"NE=3146053,PW=71|5||||","NE=3146053,PW=71|5||||",移动,OptiX OSN 1800 V,NE=3146053,H30477-镇江公安局,1318866,PW_NO_TRAFFIC,通信质量,次要,未确认已清除 告警,2020年11月24日 02时08分46秒 GMT+08:00,,2020年11月24日 02时08分56秒 GMT+08:00,, < 网元 > ,"L2VPN PW:(以太,71)",,,,,13107,,是,正常清除,是,"
告警参数II(16进制) 0x00",2020年11月24日 02时07分35秒 GMT+08:00,988794,0,,,0
368935318,OSS,"OS=1,PROC=3034,NE=3146053,PWE3=2|800|",网管,OSS,OS=1,OSS,1078517748,SERVICE_OUTAGE,业务质量,重要,未确认已清除 告警,2020年11月24日 02时07分36秒 GMT+08:00,,2020年11月24日 02时07分54秒 GMT+08:00,, < 网元 > ,镇江技侦专网,,,,(衍生告警),20,,是,正常清除,,"Name:镇江技侦专网,Source[H30477-镇江公安局],Sink[H12855-南京省技侦],Level:ETH,UID:2016-09-29 04:15:48-70-pwe3",2020年11月24日 02时07分36秒 GMT+08:00,946695,0,,368935317,0
368934881,"ONE=4063350,NE=3146077,FR=2,S=6,CP=-1,PP=3||3|,CLIENT=1","ONE=4063350,NE=3146077,FR=2,S=6,CP=-1,PP=3||3|,CLIENT=1",移动,WDM_OADM,ONE=4063350,H10034-苏州国信汇聚层,883451,INTRA_OTU_PS,通信质量,次要,未确认已清除 告警,2020年11月24日 02时03分47秒 GMT+08:00,,2020年11月24日 02时09分04秒 GMT+08:00,, < 网元 > ,2-14C-南三环-业务子架-6-12DCP-3(RI21/TO21)-CLIENT:1,,,,,12539,,是,正常清除,,,2020年11月24日 02时02分44秒 GMT+08:00,1043094,0,,,0
368935312,"NE=3146246,PW=62|5||||","NE=3146246,PW=62|5||||",移动,OptiX OSN 1800 V,NE=3146246,H12855-南京省技侦,17055279,PW_NO_TRAFFIC,通信质量,次要,未确认已清除 告警,2020年11月24日 02时08分40秒 GMT+08:00,,2020年11月24日 02时09分01秒 GMT+08:00,, < 网元 > ,"L2VPN PW:(以太,62)",,,,,13107,,是,正常清除,是,"
告警参数II(16进制) 0x00",2020年11月24日 02时07分30秒 GMT+08:00,624684,0,,,0
368935315,OSS,"OS=1,PROC=3034,NE=3146202,PWE3=2|987|",网管,OSS,OS=1,OSS,1078517747,SERVICE_OUTAGE,业务质量,重要,未确认已清除 告警,2020年11月24日 02时07分33秒 GMT+08:00,,2020年11月24日 02时08分00秒 GMT+08:00,, < 网元 > ,连云港技侦专网,,,,(衍生告警),20,,是,正常清除,,"Name:连云港技侦专网,Source[H48397-连云港公安局],Sink[H12855-南京省技侦],Level:ETH,UID:2016-07-06 09:06:29-61-pwe3",2020年11月24日 02时07分33秒 GMT+08:00,628802,0,,368935312,0
368935340,"ONE=4063255,NE=3145767,FR=2,S=11,CP=-1,PP=3||73|,OTU2=1","ONE=4063255,NE=3145767,FR=2,S=11,CP=-1,PP=3||73|,OTU2=1",移动,WDM_OADM,ONE=4063255,H222-盐城滨海分公司,1566345,BEFFEC_EXC,业务质量,次要,未确认已清除 告警,2020年11月24日 02时08分31秒 GMT+08:00,,2020年11月24日 02时08分39秒 GMT+08:00,, < 网元 > ,2-业务子架-11-52NQ2-73(ODU2LP3/ODU2LP3)-OTU2:1,,,,,335,,是,正常清除,是,,2020年11月24日 02时07分54秒 GMT+08:00,1019205,0,,,0
368935337,"NE=3146246,PW=60|5||||","NE=3146246,PW=60|5||||",移动,OptiX OSN 1800 V,NE=3146246,H12855-南京省技侦,17055280,PW_NO_TRAFFIC,通信质量,次要,未确认已清除 告警,2020年11月24日 02时09分01秒 GMT+08:00,,2020年11月24日 02时09分21秒 GMT+08:00,, < 网元 > ,"L2VPN PW:(以太,60)",,,,,13107,,是,正常清除,是,"
告警参数II(16进制) 0x00",2020年11月24日 02时07分51秒 GMT+08:00,935154,0,,,0
368935350,"NE=3146246,PW=61|5||||","NE=3146246,PW=61|5||||",移动,OptiX OSN 1800 V,NE=3146246,H12855-南京省技侦,17055281,PW_NO_TRAFFIC,通信质量,次要,未确认已清除 告警,2020年11月24日 02时09分11秒 GMT+08:00,,2020年11月24日 02时09分21秒 GMT+08:00,, < 网元 > ,"L2VPN PW:(以太,61)",,,,,13107,,是,正常清除,是,"
告警参数II(16进制) 0x01",2020年11月24日 02时08分01秒 GMT+08:00,926489,0,,,0
368935356,"NE=3146825,FR=0,S=24,CP=-1,PP=3||1|,OCH=1","NE=3146825,FR=0,S=24,CP=-1,PP=3||1|,OCH=1",移动,OptiX OSN 8800 T32,NE=3146825,H701-省干南京丹凤街四楼,381336,IN_PWR_HIGH,设备故障,重要,未确认已清除 告警,2020年11月24日 02时11分29秒 GMT+08:00,,2020年11月24日 02时11分40秒 GMT+08:00,, < 网元 > ,0-鼓楼方向-24-52NQ2-1(IN1/OUT1)-OCH:1,,,,,31,,是,正常清除,是,,2020年11月24日 02时08分04秒 GMT+08:00,1074318,0,,,0
368935367,"ONE=4063255,NE=3145767,FR=2,S=11,CP=-1,PP=3||73|,OTU2=1","ONE=4063255,NE=3145767,FR=2,S=11,CP=-1,PP=3||73|,OTU2=1",移动,WDM_OADM,ONE=4063255,H222-盐城滨海分公司,1566346,BEFFEC_EXC,业务质量,次要,未确认已清除 告警,2020年11月24日 02时08分49秒 GMT+08:00,,2020年11月24日 02时08分54秒 GMT+08:00,, < 网元 > ,2-业务子架-11-52NQ2-73(ODU2LP3/ODU2LP3)-OTU2:1,,,,,335,,是,正常清除,是,,2020年11月24日 02时08分11秒 GMT+08:00,1019205,0,,,0
368935343,"NE=3146148,PW=70|5||||","NE=3146148,PW=70|5||||",移动,OptiX OSN 1800 V,NE=3146148,H33293-南通公安局,2983865,PW_NO_TRAFFIC,通信质量,次要,未确认已清除 告警,2020年11月24日 02时09分04秒 GMT+08:00,,2020年11月24日 02时09分24秒 GMT+08:00,, < 网元 > ,"L2VPN PW:(以太,70)",,,,,13107,,是,正常清除,是,"
告警参数II(16进制) 0x00",2020年11月24日 02时07分54秒 GMT+08:00,1025752,0,,,0
368935359,"NE=3146053,PW=71|5||||","NE=3146053,PW=71|5||||",移动,OptiX OSN 1800 V,NE=3146053,H30477-镇江公安局,1318867,PW_NO_TRAFFIC,通信质量,次要,未确认已清除 告警,2020年11月24日 02时09分16秒 GMT+08:00,,2020年11月24日 02时09分26秒 GMT+08:00,, < 网元 > ,"L2VPN PW:(以太,71)",,,,,13107,,是,正常清除,是,"
告警参数II(16进制) 0x00",2020年11月24日 02时08分06秒 GMT+08:00,988794,0,,,0
368935366,OSS,"OS=1,PROC=3034,NE=3146053,PWE3=2|800|",网管,OSS,OS=1,OSS,1078517751,SERVICE_OUTAGE,业务质量,重要,未确认已清除 告警,2020年11月24日 02时08分09秒 GMT+08:00,,2020年11月24日 02时08分24秒 GMT+08:00,, < 网元 > ,镇江技侦专网,,,,(衍生告警),20,,是,正常清除,,"Name:镇江技侦专网,Source[H30477-镇江公安局],Sink[H12855-南京省技侦],Level:ETH,UID:2016-09-29 04:15:48-70-pwe3",2020年11月24日 02时08分09秒 GMT+08:00,946695,0,,368935359,0
