日志流水号,FDNName,对象标识,产品名称,网元类型,网元子设备编号,网元名称,设备告警流水号,告警名称,告警类型,告警级别,告警状态,发生时间,确认时间,清除时间,(反)确认操作员,清除操作员,定位信息,链路标识,链路名称,链路类型,告警标识,告警ID,对象实例类型,自动清除,告警清除类型,影响业务标识,附加信息,到达网管UTC时间,列表流水号,关联日志id,代理ID,根源告警ID,告警是否被隐藏（屏蔽）
368819524,"NE=3146246,PW=61|5||||","NE=3146246,PW=61|5||||",移动,OptiX OSN 1800 V,NE=3146246,H12855-南京省技侦,17047204,PW_NO_TRAFFIC,通信质量,次要,未确认已清除 告警,2020年11月23日 03时19分12秒 GMT+08:00,,2020年11月23日 03时19分22秒 GMT+08:00,, < 网元 > ,"L2VPN PW:(以太,61)",,,,,13107,,是,正常清除,是,"
告警参数II(16进制) 0x01",2020年11月23日 03时18分06秒 GMT+08:00,926489,0,,,0
368819533,"NE=3146148,PW=70|5||||","NE=3146148,PW=70|5||||",移动,OptiX OSN 1800 V,NE=3146148,H33293-南通公安局,2981221,PW_NO_TRAFFIC,通信质量,次要,未确认已清除 告警,2020年11月23日 03时19分14秒 GMT+08:00,,2020年11月23日 03时19分25秒 GMT+08:00,, < 网元 > ,"L2VPN PW:(以太,70)",,,,,13107,,是,正常清除,是,"
告警参数II(16进制) 0x00",2020年11月23日 03时18分08秒 GMT+08:00,1025752,0,,,0
368819512,"NE=3146053,PW=71|5||||","NE=3146053,PW=71|5||||",移动,OptiX OSN 1800 V,NE=3146053,H30477-镇江公安局,1316199,PW_NO_TRAFFIC,通信质量,次要,未确认已清除 告警,2020年11月23日 03时19分08秒 GMT+08:00,,2020年11月23日 03时19分28秒 GMT+08:00,, < 网元 > ,"L2VPN PW:(以太,71)",,,,,13107,,是,正常清除,是,"
告警参数II(16进制) 0x00",2020年11月23日 03时18分01秒 GMT+08:00,988794,0,,,0
368819521,OSS,"OS=1,PROC=3034,NE=3146205,PWE3=2|564|",网管,OSS,OS=1,OSS,1078506611,SERVICE_OUTAGE,业务质量,重要,未确认已清除 告警,2020年11月23日 03时18分05秒 GMT+08:00,,2020年11月23日 03时18分26秒 GMT+08:00,, < 网元 > ,徐州技侦专网,,,,(衍生告警),20,,是,正常清除,,"Name:徐州技侦专网,Source[H43277-徐州公安局],Sink[H12855-南京省技侦],Level:ETH,UID:2016-07-06 09:05:11-60-pwe3",2020年11月23日 03时18分05秒 GMT+08:00,948130,0,,368819519,0
368819537,OSS,"OS=1,PROC=3034,NE=3146148,PWE3=2|1297|",网管,OSS,OS=1,OSS,1078506614,SERVICE_OUTAGE,业务质量,重要,未确认已清除 告警,2020年11月23日 03时18分11秒 GMT+08:00,,2020年11月23日 03时18分26秒 GMT+08:00,, < 网元 > ,南通技侦专网,,,,(衍生告警),20,,是,正常清除,,"Name:南通技侦专网,Source[H33293-南通公安局],Sink[H12855-南京省技侦],Level:ETH,UID:2016-09-29 04:14:49-69-pwe3",2020年11月23日 03时18分11秒 GMT+08:00,629074,0,,368819533,0
368819401,OSS,"OS=1,PROC=3034,NE=3146053,PWE3=2|800|",网管,OSS,OS=1,OSS,1078506604,SERVICE_OUTAGE,业务质量,重要,未确认已清除 告警,2020年11月23日 03时17分01秒 GMT+08:00,,2020年11月23日 03时18分29秒 GMT+08:00,, < 网元 > ,镇江技侦专网,,,,(衍生告警),20,,是,正常清除,,"Name:镇江技侦专网,Source[H30477-镇江公安局],Sink[H12855-南京省技侦],Level:ETH,UID:2016-09-29 04:15:48-70-pwe3",2020年11月23日 03时17分01秒 GMT+08:00,946695,0,,368819398,0
368819523,"NE=3146246,PW=60|5||||","NE=3146246,PW=60|5||||",移动,OptiX OSN 1800 V,NE=3146246,H12855-南京省技侦,17047203,PW_NO_TRAFFIC,通信质量,次要,未确认已清除 告警,2020年11月23日 03时19分12秒 GMT+08:00,,2020年11月23日 03时19分32秒 GMT+08:00,, < 网元 > ,"L2VPN PW:(以太,60)",,,,,13107,,是,正常清除,是,"
告警参数II(16进制) 0x00",2020年11月23日 03时18分06秒 GMT+08:00,935154,0,,,0
368819525,"NE=3146246,PW=62|5||||","NE=3146246,PW=62|5||||",移动,OptiX OSN 1800 V,NE=3146246,H12855-南京省技侦,17047205,PW_NO_TRAFFIC,通信质量,次要,未确认已清除 告警,2020年11月23日 03时19分12秒 GMT+08:00,,2020年11月23日 03时19分32秒 GMT+08:00,, < 网元 > ,"L2VPN PW:(以太,62)",,,,,13107,,是,正常清除,是,"
告警参数II(16进制) 0x00",2020年11月23日 03时18分06秒 GMT+08:00,624684,0,,,0
368819531,OSS,"OS=1,PROC=3034,NE=3146227,PWE3=2|1264|",网管,OSS,OS=1,OSS,1078506612,SERVICE_OUTAGE,业务质量,重要,未确认已清除 告警,2020年11月23日 03时18分08秒 GMT+08:00,,2020年11月23日 03时18分35秒 GMT+08:00,, < 网元 > ,淮安技侦专网,,,,(衍生告警),20,,是,正常清除,,"Name:淮安技侦专网,Source[H45837-淮安新市公安局],Sink[H12855-南京省技侦],Level:ETH,UID:2016-07-06 09:04:14-59-pwe3",2020年11月23日 03时18分08秒 GMT+08:00,628773,0,,368819523,0
368819532,OSS,"OS=1,PROC=3034,NE=3146202,PWE3=2|987|",网管,OSS,OS=1,OSS,1078506613,SERVICE_OUTAGE,业务质量,重要,未确认已清除 告警,2020年11月23日 03时18分08秒 GMT+08:00,,2020年11月23日 03时18分35秒 GMT+08:00,, < 网元 > ,连云港技侦专网,,,,(衍生告警),20,,是,正常清除,,"Name:连云港技侦专网,Source[H48397-连云港公安局],Sink[H12855-南京省技侦],Level:ETH,UID:2016-07-06 09:06:29-61-pwe3",2020年11月23日 03时18分08秒 GMT+08:00,628802,0,,368819525,0
