日志流水号,FDNName,对象标识,产品名称,网元类型,网元子设备编号,网元名称,设备告警流水号,告警名称,告警类型,告警级别,告警状态,发生时间,确认时间,清除时间,(反)确认操作员,清除操作员,定位信息,链路标识,链路名称,链路类型,告警标识,告警ID,对象实例类型,自动清除,告警清除类型,影响业务标识,附加信息,到达网管UTC时间,列表流水号,关联日志id,代理ID,根源告警ID,告警是否被隐藏（屏蔽）
370735320,OSS,"OS=1,PROC=3034,NE=3146205,PWE3=2|564|",网管,OSS,OS=1,OSS,1078681880,SERVICE_OUTAGE,业务质量,重要,未确认已清除 告警,2020年12月8日 07时35分48秒 GMT+08:00,,2020年12月8日 07时36分07秒 GMT+08:00,, < 网元 > ,徐州技侦专网,,,,(衍生告警),20,,是,正常清除,,"Name:徐州技侦专网,Source[H43277-徐州公安局],Sink[H12855-南京省技侦],Level:ETH,UID:2016-07-06 09:05:11-60-pwe3",2020年12月8日 07时35分48秒 GMT+08:00,948130,0,,370735314,0
370735313,"NE=3146246,PW=60|5||||","NE=3146246,PW=60|5||||",移动,OptiX OSN 1800 V,NE=3146246,H12855-南京省技侦,17176206,PW_NO_TRAFFIC,通信质量,次要,未确认已清除 告警,2020年12月8日 07时36分03秒 GMT+08:00,,2020年12月8日 07时36分23秒 GMT+08:00,, < 网元 > ,"L2VPN PW:(以太,60)",,,,,13107,,是,正常清除,是,"
告警参数II(16进制) 0x00",2020年12月8日 07时35分47秒 GMT+08:00,935154,0,,,0
370735315,"NE=3146053,PW=71|5||||","NE=3146053,PW=71|5||||",移动,OptiX OSN 1800 V,NE=3146053,H30477-镇江公安局,1358222,PW_NO_TRAFFIC,通信质量,次要,未确认已清除 告警,2020年12月8日 07时36分03秒 GMT+08:00,,2020年12月8日 07时36分23秒 GMT+08:00,, < 网元 > ,"L2VPN PW:(以太,71)",,,,,13107,,是,正常清除,是,"
告警参数II(16进制) 0x00",2020年12月8日 07时35分47秒 GMT+08:00,988794,0,,,0
370735319,OSS,"OS=1,PROC=3034,NE=3146227,PWE3=2|1264|",网管,OSS,OS=1,OSS,1078681879,SERVICE_OUTAGE,业务质量,重要,未确认已清除 告警,2020年12月8日 07时35分48秒 GMT+08:00,,2020年12月8日 07时36分16秒 GMT+08:00,, < 网元 > ,淮安技侦专网,,,,(衍生告警),20,,是,正常清除,,"Name:淮安技侦专网,Source[H45837-淮安新市公安局],Sink[H12855-南京省技侦],Level:ETH,UID:2016-07-06 09:04:14-59-pwe3",2020年12月8日 07时35分48秒 GMT+08:00,628773,0,,370735313,0
370735321,OSS,"OS=1,PROC=3034,NE=3146053,PWE3=2|800|",网管,OSS,OS=1,OSS,1078681881,SERVICE_OUTAGE,业务质量,重要,未确认已清除 告警,2020年12月8日 07时35分48秒 GMT+08:00,,2020年12月8日 07时36分16秒 GMT+08:00,, < 网元 > ,镇江技侦专网,,,,(衍生告警),20,,是,正常清除,,"Name:镇江技侦专网,Source[H30477-镇江公安局],Sink[H12855-南京省技侦],Level:ETH,UID:2016-09-29 04:15:48-70-pwe3",2020年12月8日 07时35分48秒 GMT+08:00,946695,0,,370735315,0
370735326,"NE=3146148,PW=70|5||||","NE=3146148,PW=70|5||||",移动,OptiX OSN 1800 V,NE=3146148,H33293-南通公安局,3023970,PW_NO_TRAFFIC,通信质量,次要,未确认已清除 告警,2020年12月8日 07时36分13秒 GMT+08:00,,2020年12月8日 07时36分23秒 GMT+08:00,, < 网元 > ,"L2VPN PW:(以太,70)",,,,,13107,,是,正常清除,是,"
告警参数II(16进制) 0x00",2020年12月8日 07时35分56秒 GMT+08:00,1025752,0,,,0
370735331,OSS,"OS=1,PROC=3034,NE=3146148,PWE3=2|1297|",网管,OSS,OS=1,OSS,1078681883,SERVICE_OUTAGE,业务质量,重要,未确认已清除 告警,2020年12月8日 07时35分58秒 GMT+08:00,,2020年12月8日 07时36分16秒 GMT+08:00,, < 网元 > ,南通技侦专网,,,,(衍生告警),20,,是,正常清除,,"Name:南通技侦专网,Source[H33293-南通公安局],Sink[H12855-南京省技侦],Level:ETH,UID:2016-09-29 04:14:49-69-pwe3",2020年12月8日 07时35分58秒 GMT+08:00,629074,0,,370735326,0
370735339,"ONE=4063255,NE=3145767,FR=2,S=11,CP=-1,PP=3||73|,OTU2=1","ONE=4063255,NE=3145767,FR=2,S=11,CP=-1,PP=3||73|,OTU2=1",移动,WDM_OADM,ONE=4063255,H222-盐城滨海分公司,1578086,BEFFEC_EXC,业务质量,次要,未确认已清除 告警,2020年12月8日 07时36分11秒 GMT+08:00,,2020年12月8日 07时36分16秒 GMT+08:00,, < 网元 > ,2-业务子架-11-52NQ2-73(ODU2LP3/ODU2LP3)-OTU2:1,,,,,335,,是,正常清除,是,,2020年12月8日 07时36分08秒 GMT+08:00,1019205,0,,,0
370735328,"NE=3146246,PW=62|5||||","NE=3146246,PW=62|5||||",移动,OptiX OSN 1800 V,NE=3146246,H12855-南京省技侦,17176208,PW_NO_TRAFFIC,通信质量,次要,未确认已清除 告警,2020年12月8日 07时36分13秒 GMT+08:00,,2020年12月8日 07时36分33秒 GMT+08:00,, < 网元 > ,"L2VPN PW:(以太,62)",,,,,13107,,是,正常清除,是,"
告警参数II(16进制) 0x00",2020年12月8日 07时35分57秒 GMT+08:00,624684,0,,,0
370735330,OSS,"OS=1,PROC=3034,NE=3146202,PWE3=2|987|",网管,OSS,OS=1,OSS,1078681882,SERVICE_OUTAGE,业务质量,重要,未确认已清除 告警,2020年12月8日 07时35分58秒 GMT+08:00,,2020年12月8日 07时36分25秒 GMT+08:00,, < 网元 > ,连云港技侦专网,,,,(衍生告警),20,,是,正常清除,,"Name:连云港技侦专网,Source[H48397-连云港公安局],Sink[H12855-南京省技侦],Level:ETH,UID:2016-07-06 09:06:29-61-pwe3",2020年12月8日 07时35分58秒 GMT+08:00,628802,0,,370735328,0
370735351,"NE=3146246,PW=61|5||||","NE=3146246,PW=61|5||||",移动,OptiX OSN 1800 V,NE=3146246,H12855-南京省技侦,17176210,PW_NO_TRAFFIC,通信质量,次要,未确认已清除 告警,2020年12月8日 07时36分33秒 GMT+08:00,,2020年12月8日 07时36分43秒 GMT+08:00,, < 网元 > ,"L2VPN PW:(以太,61)",,,,,13107,,是,正常清除,是,"
告警参数II(16进制) 0x01",2020年12月8日 07时36分17秒 GMT+08:00,926489,0,,,0
370735365,"ONE=4063255,NE=3145767,FR=2,S=11,CP=-1,PP=3||73|,OTU2=1","ONE=4063255,NE=3145767,FR=2,S=11,CP=-1,PP=3||73|,OTU2=1",移动,WDM_OADM,ONE=4063255,H222-盐城滨海分公司,1578087,BEFFEC_EXC,业务质量,次要,未确认已清除 告警,2020年12月8日 07时36分31秒 GMT+08:00,,2020年12月8日 07时36分34秒 GMT+08:00,, < 网元 > ,2-业务子架-11-52NQ2-73(ODU2LP3/ODU2LP3)-OTU2:1,,,,,335,,是,正常清除,是,,2020年12月8日 07时36分28秒 GMT+08:00,1019205,0,,,0
370735156,"NE=3146825,FR=0,S=24,CP=-1,PP=3||1|,OCH=1","NE=3146825,FR=0,S=24,CP=-1,PP=3||1|,OCH=1",移动,OptiX OSN 8800 T32,NE=3146825,H701-省干南京丹凤街四楼,389336,IN_PWR_HIGH,设备故障,重要,未确认已清除 告警,2020年12月8日 07时34分34秒 GMT+08:00,,2020年12月8日 07时37分21秒 GMT+08:00,, < 网元 > ,0-鼓楼方向-24-52NQ2-1(IN1/OUT1)-OCH:1,,,,,31,,是,正常清除,是,,2020年12月8日 07时33分44秒 GMT+08:00,1081080,0,,,0
370735349,"NE=3146205,PW=61|5||||","NE=3146205,PW=61|5||||",移动,OptiX OSN 1800 V,NE=3146205,H43277-徐州公安局,1532386,PW_NO_TRAFFIC,通信质量,次要,未确认已清除 告警,2020年12月8日 07时36分33秒 GMT+08:00,,2020年12月8日 07时36分43秒 GMT+08:00,, < 网元 > ,"L2VPN PW:(以太,61)",,,,,13107,,是,正常清除,是,"
告警参数II(16进制) 0x00",2020年12月8日 07时36分16秒 GMT+08:00,1074883,0,,,0
370735355,OSS,"OS=1,PROC=3034,NE=3146205,PWE3=2|564|",网管,OSS,OS=1,OSS,1078681885,SERVICE_OUTAGE,业务质量,重要,未确认已清除 告警,2020年12月8日 07时36分19秒 GMT+08:00,,2020年12月8日 07时36分37秒 GMT+08:00,, < 网元 > ,徐州技侦专网,,,,(衍生告警),20,,是,正常清除,,"Name:徐州技侦专网,Source[H43277-徐州公安局],Sink[H12855-南京省技侦],Level:ETH,UID:2016-07-06 09:05:11-60-pwe3",2020年12月8日 07时36分19秒 GMT+08:00,948130,0,,370735351,0
370735357,"NE=3146148,PW=70|5||||","NE=3146148,PW=70|5||||",移动,OptiX OSN 1800 V,NE=3146148,H33293-南通公安局,3023971,PW_NO_TRAFFIC,通信质量,次要,未确认已清除 告警,2020年12月8日 07时36分38秒 GMT+08:00,,2020年12月8日 07时36分48秒 GMT+08:00,, < 网元 > ,"L2VPN PW:(以太,70)",,,,,13107,,是,正常清除,是,"
告警参数II(16进制) 0x00",2020年12月8日 07时36分21秒 GMT+08:00,1025752,0,,,0
370730125,"ONE=4063359,NE=3146582,FR=0,S=2,CP=-1,PP=3||3|,CLIENT=1","ONE=4063359,NE=3146582,FR=0,S=2,CP=-1,PP=3||3|,CLIENT=1",移动,WDM_OADM,ONE=4063359,H30025-苏州汾湖100G,12461,RMON_ALM_INBADOCTS_OVER,业务质量,次要,未确认已清除 告警,2020年12月8日 06时31分59秒 GMT+08:00,,2020年12月8日 07时36分39秒 GMT+08:00,, < 网元 > ,0-subrack-2-Y3C210-3(汾湖-园区10GE-λ5(1209))-CLIENT:1,,,,,299,,是,正常清除,是,"槽位=2,子槽=255,端口=3,通道=1
",2020年12月8日 06时31分53秒 GMT+08:00,965911,0,,,0
370735350,"NE=3146246,PW=60|5||||","NE=3146246,PW=60|5||||",移动,OptiX OSN 1800 V,NE=3146246,H12855-南京省技侦,17176209,PW_NO_TRAFFIC,通信质量,次要,未确认已清除 告警,2020年12月8日 07时36分33秒 GMT+08:00,,2020年12月8日 07时36分54秒 GMT+08:00,, < 网元 > ,"L2VPN PW:(以太,60)",,,,,13107,,是,正常清除,是,"
告警参数II(16进制) 0x00",2020年12月8日 07时36分17秒 GMT+08:00,935154,0,,,0
