日志流水号,FDNName,对象标识,产品名称,网元类型,网元子设备编号,网元名称,设备告警流水号,告警名称,告警类型,告警级别,告警状态,发生时间,确认时间,清除时间,(反)确认操作员,清除操作员,定位信息,链路标识,链路名称,链路类型,告警标识,告警ID,对象实例类型,自动清除,告警清除类型,影响业务标识,附加信息,到达网管UTC时间,列表流水号,关联日志id,代理ID,根源告警ID,告警是否被隐藏（屏蔽）
368986191,OSS,"OS=1,PROC=3034,NE=3146148,PWE3=2|1297|",网管,OSS,OS=1,OSS,1078522441,SERVICE_OUTAGE,业务质量,重要,未确认已清除 告警,2020年11月24日 11时54分29秒 GMT+08:00,,2020年11月24日 11时54分51秒 GMT+08:00,, < 网元 > ,南通技侦专网,,,,(衍生告警),20,,是,正常清除,,"Name:南通技侦专网,Source[H33293-南通公安局],Sink[H12855-南京省技侦],Level:ETH,UID:2016-09-29 04:14:49-69-pwe3",2020年11月24日 11时54分29秒 GMT+08:00,629074,0,,368986183,0
368986230,"ONE=4063357,NE=3146576","ONE=4063357,NE=3146576",移动,WDM_OADM,ONE=4063357,H30018-苏州园区100G(市县环),241418,DCNSIZE_OVER,设备故障,次要,未确认未清除 告警,2020年11月24日 11时56分08秒 GMT+08:00,,,,,-,,,,,13110,,是,,,"
告警参数II(16进制) 0x00 0xcd",2020年11月24日 11时54分59秒 GMT+08:00,798238,0,,,0
368986193,"NE=3146053,PW=71|5||||","NE=3146053,PW=71|5||||",移动,OptiX OSN 1800 V,NE=3146053,H30477-镇江公安局,1320007,PW_NO_TRAFFIC,通信质量,次要,未确认已清除 告警,2020年11月24日 11时55分42秒 GMT+08:00,,2020年11月24日 11时56分03秒 GMT+08:00,, < 网元 > ,"L2VPN PW:(以太,71)",,,,,13107,,是,正常清除,是,"
告警参数II(16进制) 0x00",2020年11月24日 11时54分30秒 GMT+08:00,988794,0,,,0
368986196,OSS,"OS=1,PROC=3034,NE=3146053,PWE3=2|800|",网管,OSS,OS=1,OSS,1078522442,SERVICE_OUTAGE,业务质量,重要,未确认已清除 告警,2020年11月24日 11时54分32秒 GMT+08:00,,2020年11月24日 11时55分00秒 GMT+08:00,, < 网元 > ,镇江技侦专网,,,,(衍生告警),20,,是,正常清除,,"Name:镇江技侦专网,Source[H30477-镇江公安局],Sink[H12855-南京省技侦],Level:ETH,UID:2016-09-29 04:15:48-70-pwe3",2020年11月24日 11时54分32秒 GMT+08:00,946695,0,,368986193,0
368986225,"ONE=4063308,NE=3145883,FR=1,S=19,CP=-1,PP=3||1|,PATH=OCh:1-OTU2:1","ONE=4063308,NE=3145883,FR=1,S=19,CP=-1,PP=3||1|,PATH=OCh:1-OTU2:1",移动,WDM_OTM,ONE=4063308,H3101-南京河西六楼二期,4099967,BEFFEC_EXC,业务质量,次要,未确认已清除 告警,2020年11月24日 11时55分42秒 GMT+08:00,,2020年11月24日 11时55分46秒 GMT+08:00,, < 网元 > ,1-Shelf1-19-53ND2-1(IN1/OUT1)-OCh:1-OTU2:1,,,,,335,,是,正常清除,,,2020年11月24日 11时54分55秒 GMT+08:00,819278,0,,,0
368986163,OSS,"OS=1,PROC=3034,NE=3146227,PWE3=2|1264|",网管,OSS,OS=1,OSS,1078522438,SERVICE_OUTAGE,业务质量,重要,未确认已清除 告警,2020年11月24日 11时54分11秒 GMT+08:00,,2020年11月24日 11时55分06秒 GMT+08:00,, < 网元 > ,淮安技侦专网,,,,(衍生告警),20,,是,正常清除,,"Name:淮安技侦专网,Source[H45837-淮安新市公安局],Sink[H12855-南京省技侦],Level:ETH,UID:2016-07-06 09:04:14-59-pwe3",2020年11月24日 11时54分11秒 GMT+08:00,628773,0,,368986158,0
368986203,"NE=3146246,PW=60|5||||","NE=3146246,PW=60|5||||",移动,OptiX OSN 1800 V,NE=3146246,H12855-南京省技侦,17058727,PW_NO_TRAFFIC,通信质量,次要,未确认已清除 告警,2020年11月24日 11时55分50秒 GMT+08:00,,2020年11月24日 11时56分10秒 GMT+08:00,, < 网元 > ,"L2VPN PW:(以太,60)",,,,,13107,,是,正常清除,是,"
告警参数II(16进制) 0x00",2020年11月24日 11时54分37秒 GMT+08:00,935154,0,,,0
368986211,"ONE=4063523,NE=3145835,FR=2,S=15,CP=-1,PP=3||71|,OTU2=1","ONE=4063523,NE=3145835,FR=2,S=15,CP=-1,PP=3||71|,OTU2=1",移动,WDM_OADM,ONE=4063523,H0020-南通海门1,963569,BEFFEC_EXC,业务质量,次要,未确认已清除 告警,2020年11月24日 11时55分21秒 GMT+08:00,,2020年11月24日 11时55分37秒 GMT+08:00,, < 网元 > ,2-业务子架-15-52ND2-71(ODU2LP1/ODU2LP1)-OTU2:1,,,,,335,,是,正常清除,是,,2020年11月24日 11时54分45秒 GMT+08:00,1053125,0,,,0
368986214,"NE=3146751,FR=0,S=13,CP=-1,PP=3||205|,CLIENT=1","NE=3146751,FR=0,S=13,CP=-1,PP=3||205|,CLIENT=1",移动,OptiX OSN 8800 T32,NE=3146751,H702-省干南京鼓楼三楼,355485,REM_SF,通信质量,次要,未确认已清除 告警,2020年11月24日 11时58分08秒 GMT+08:00,,2020年11月24日 11时58分22秒 GMT+08:00,, < 网元 > ,0-主子架（河西）-13-52TOM-205(ClientLP5/ClientLP5)-CLIENT:1:1,,,,,63604,,是,正常清除,是,,2020年11月24日 11时54分48秒 GMT+08:00,1069696,0,,,0
368981447,"ONE=4063357,NE=3146576","ONE=4063357,NE=3146576",移动,WDM_OADM,ONE=4063357,H30018-苏州园区100G(市县环),241417,DCNSIZE_OVER,设备故障,次要,未确认已清除 告警,2020年11月24日 10时56分31秒 GMT+08:00,,2020年11月24日 11时56分08秒 GMT+08:00,, < 网元 > ,-,,,,,13110,,是,正常清除,,"
告警参数II(16进制) 0x00 0xc6",2020年11月24日 10时55分22秒 GMT+08:00,798238,0,,,0
368986212,"NE=3146246,PW=62|5||||","NE=3146246,PW=62|5||||",移动,OptiX OSN 1800 V,NE=3146246,H12855-南京省技侦,17058728,PW_NO_TRAFFIC,通信质量,次要,未确认已清除 告警,2020年11月24日 11时56分00秒 GMT+08:00,,2020年11月24日 11时56分20秒 GMT+08:00,, < 网元 > ,"L2VPN PW:(以太,62)",,,,,13107,,是,正常清除,是,"
告警参数II(16进制) 0x00",2020年11月24日 11时54分47秒 GMT+08:00,624684,0,,,0
368986226,"NE=3146246,PW=61|5||||","NE=3146246,PW=61|5||||",移动,OptiX OSN 1800 V,NE=3146246,H12855-南京省技侦,17058729,PW_NO_TRAFFIC,通信质量,次要,未确认已清除 告警,2020年11月24日 11时56分10秒 GMT+08:00,,2020年11月24日 11时56分20秒 GMT+08:00,, < 网元 > ,"L2VPN PW:(以太,61)",,,,,13107,,是,正常清除,是,"
告警参数II(16进制) 0x01",2020年11月24日 11时54分58秒 GMT+08:00,926489,0,,,0
368986217,OSS,"OS=1,PROC=3034,NE=3146202,PWE3=2|987|",网管,OSS,OS=1,OSS,1078522443,SERVICE_OUTAGE,业务质量,重要,未确认已清除 告警,2020年11月24日 11时54分51秒 GMT+08:00,,2020年11月24日 11时55分18秒 GMT+08:00,, < 网元 > ,连云港技侦专网,,,,(衍生告警),20,,是,正常清除,,"Name:连云港技侦专网,Source[H48397-连云港公安局],Sink[H12855-南京省技侦],Level:ETH,UID:2016-07-06 09:06:29-61-pwe3",2020年11月24日 11时54分51秒 GMT+08:00,628802,0,,368986212,0
368986234,OSS,"OS=1,PROC=3034,NE=3146205,PWE3=2|564|",网管,OSS,OS=1,OSS,1078522445,SERVICE_OUTAGE,业务质量,重要,未确认已清除 告警,2020年11月24日 11时55分00秒 GMT+08:00,,2020年11月24日 11时55分18秒 GMT+08:00,, < 网元 > ,徐州技侦专网,,,,(衍生告警),20,,是,正常清除,,"Name:徐州技侦专网,Source[H43277-徐州公安局],Sink[H12855-南京省技侦],Level:ETH,UID:2016-07-06 09:05:11-60-pwe3",2020年11月24日 11时55分00秒 GMT+08:00,948130,0,,368986226,0
368986218,"NE=3146148,PW=70|5||||","NE=3146148,PW=70|5||||",移动,OptiX OSN 1800 V,NE=3146148,H33293-南通公安局,2984993,PW_NO_TRAFFIC,通信质量,次要,未确认已清除 告警,2020年11月24日 11时56分04秒 GMT+08:00,,2020年11月24日 11时56分24秒 GMT+08:00,, < 网元 > ,"L2VPN PW:(以太,70)",,,,,13107,,是,正常清除,是,"
告警参数II(16进制) 0x00",2020年11月24日 11时54分51秒 GMT+08:00,1025752,0,,,0
