日志流水号,FDNName,对象标识,产品名称,网元类型,网元子设备编号,网元名称,设备告警流水号,告警名称,告警类型,告警级别,告警状态,发生时间,确认时间,清除时间,(反)确认操作员,清除操作员,定位信息,链路标识,链路名称,链路类型,告警标识,告警ID,对象实例类型,自动清除,告警清除类型,影响业务标识,附加信息,到达网管UTC时间,列表流水号,关联日志id,代理ID,根源告警ID,告警是否被隐藏（屏蔽）
371345864,OSS,"OS=1,PROC=3034,NE=3146148,PWE3=2|1297|",网管,OSS,OS=1,OSS,1078729594,SERVICE_OUTAGE,业务质量,重要,未确认已清除 告警,2020年12月12日 16时58分40秒 GMT+08:00,,2020年12月12日 16时59分32秒 GMT+08:00,, < 网元 > ,南通技侦专网,,,,(衍生告警),20,,是,正常清除,,"Name:南通技侦专网,Source[H33293-南通公安局],Sink[H12855-南京省技侦],Level:ETH,UID:2016-09-29 04:14:49-69-pwe3",2020年12月12日 16时58分40秒 GMT+08:00,629074,0,,371345859,0
371345904,"NE=3146246,PW=60|5||||","NE=3146246,PW=60|5||||",移动,OptiX OSN 1800 V,NE=3146246,H12855-南京省技侦,17213625,PW_NO_TRAFFIC,通信质量,次要,未确认已清除 告警,2020年12月12日 16时59分37秒 GMT+08:00,,2020年12月12日 16时59分57秒 GMT+08:00,, < 网元 > ,"L2VPN PW:(以太,60)",,,,,13107,,是,正常清除,是,"
告警参数II(16进制) 0x00",2020年12月12日 16时59分05秒 GMT+08:00,935154,0,,,0
371345927,"NE=3146751,FR=0,S=13,CP=-1,PP=3||205|,CLIENT=1","NE=3146751,FR=0,S=13,CP=-1,PP=3||205|,CLIENT=1",移动,OptiX OSN 8800 T32,NE=3146751,H702-省干南京鼓楼三楼,379360,REM_SF,通信质量,次要,未确认已清除 告警,2020年12月12日 17时00分56秒 GMT+08:00,,2020年12月12日 17时01分00秒 GMT+08:00,, < 网元 > ,0-主子架（河西）-13-52TOM-205(ClientLP5/ClientLP5)-CLIENT:1:1,,,,,63604,,是,正常清除,是,,2020年12月12日 16时59分25秒 GMT+08:00,1085988,0,,,0
371345907,OSS,"OS=1,PROC=3034,NE=3146227,PWE3=2|1264|",网管,OSS,OS=1,OSS,1078729596,SERVICE_OUTAGE,业务质量,重要,未确认已清除 告警,2020年12月12日 16时59分08秒 GMT+08:00,,2020年12月12日 16时59分35秒 GMT+08:00,, < 网元 > ,淮安技侦专网,,,,(衍生告警),20,,是,正常清除,,"Name:淮安技侦专网,Source[H45837-淮安新市公安局],Sink[H12855-南京省技侦],Level:ETH,UID:2016-07-06 09:04:14-59-pwe3",2020年12月12日 16时59分08秒 GMT+08:00,628773,0,,371345904,0
371345913,"NE=3146053,PW=71|5||||","NE=3146053,PW=71|5||||",移动,OptiX OSN 1800 V,NE=3146053,H30477-镇江公安局,1370328,PW_NO_TRAFFIC,通信质量,次要,未确认已清除 告警,2020年12月12日 16时59分44秒 GMT+08:00,,2020年12月12日 17时00分04秒 GMT+08:00,, < 网元 > ,"L2VPN PW:(以太,71)",,,,,13107,,是,正常清除,是,"
告警参数II(16进制) 0x00",2020年12月12日 16时59分12秒 GMT+08:00,988794,0,,,0
371345915,OSS,"OS=1,PROC=3034,NE=3146053,PWE3=2|800|",网管,OSS,OS=1,OSS,1078729598,SERVICE_OUTAGE,业务质量,重要,未确认已清除 告警,2020年12月12日 16时59分14秒 GMT+08:00,,2020年12月12日 16时59分41秒 GMT+08:00,, < 网元 > ,镇江技侦专网,,,,(衍生告警),20,,是,正常清除,,"Name:镇江技侦专网,Source[H30477-镇江公安局],Sink[H12855-南京省技侦],Level:ETH,UID:2016-09-29 04:15:48-70-pwe3",2020年12月12日 16时59分14秒 GMT+08:00,946695,0,,371345913,0
371345949,"ONE=4063349,NE=3145996,FR=2,S=7,CP=-1,PP=3||7|,OCH=1","ONE=4063349,NE=3145996,FR=2,S=7,CP=-1,PP=3||7|,OCH=1",移动,WDM_OADM,ONE=4063349,H10030-苏州跨塘汇聚层,2218885,IN_PWR_HIGH,设备故障,重要,未确认已清除 告警,2020年12月12日 17时00分05秒 GMT+08:00,,2020年12月12日 17时00分11秒 GMT+08:00,, < 网元 > ,2-4C-业务子架-7-TOM-7(科技园五期-5-LDGF)-OCH:1,,,,,31,,是,正常清除,是,,2020年12月12日 16时59分38秒 GMT+08:00,1032972,0,,,0
371345926,"NE=3146246,PW=62|5||||","NE=3146246,PW=62|5||||",移动,OptiX OSN 1800 V,NE=3146246,H12855-南京省技侦,17213627,PW_NO_TRAFFIC,通信质量,次要,未确认已清除 告警,2020年12月12日 16时59分57秒 GMT+08:00,,2020年12月12日 17时00分17秒 GMT+08:00,, < 网元 > ,"L2VPN PW:(以太,62)",,,,,13107,,是,正常清除,是,"
告警参数II(16进制) 0x00",2020年12月12日 16时59分25秒 GMT+08:00,624684,0,,,0
371345939,"NE=3146246,PW=61|5||||","NE=3146246,PW=61|5||||",移动,OptiX OSN 1800 V,NE=3146246,H12855-南京省技侦,17213629,PW_NO_TRAFFIC,通信质量,次要,未确认已清除 告警,2020年12月12日 17时00分07秒 GMT+08:00,,2020年12月12日 17时00分17秒 GMT+08:00,, < 网元 > ,"L2VPN PW:(以太,61)",,,,,13107,,是,正常清除,是,"
告警参数II(16进制) 0x01",2020年12月12日 16时59分35秒 GMT+08:00,926489,0,,,0
371345943,"NE=3146205,PW=61|5||||","NE=3146205,PW=61|5||||",移动,OptiX OSN 1800 V,NE=3146205,H43277-徐州公安局,1545580,PW_NO_TRAFFIC,通信质量,次要,未确认已清除 告警,2020年12月12日 17时00分09秒 GMT+08:00,,2020年12月12日 17时00分19秒 GMT+08:00,, < 网元 > ,"L2VPN PW:(以太,61)",,,,,13107,,是,正常清除,是,"
告警参数II(16进制) 0x00",2020年12月12日 16时59分37秒 GMT+08:00,1074883,0,,,0
