日志流水号,FDNName,对象标识,产品名称,网元类型,网元子设备编号,网元名称,设备告警流水号,告警名称,告警类型,告警级别,告警状态,发生时间,确认时间,清除时间,(反)确认操作员,清除操作员,定位信息,链路标识,链路名称,链路类型,告警标识,告警ID,对象实例类型,自动清除,告警清除类型,影响业务标识,附加信息,到达网管UTC时间,列表流水号,关联日志id,代理ID,根源告警ID,告警是否被隐藏（屏蔽）
368438523,"ONE=4063523,NE=3145835,FR=2,S=15,CP=-1,PP=3||72|,OTU2=1","ONE=4063523,NE=3145835,FR=2,S=15,CP=-1,PP=3||72|,OTU2=1",移动,WDM_OADM,ONE=4063523,H0020-南通海门1,959268,BEFFEC_EXC,业务质量,次要,未确认已清除 告警,2020年11月20日 17时46分20秒 GMT+08:00,,2020年11月20日 17时46分32秒 GMT+08:00,, < 网元 > ,2-业务子架-15-52ND2-72(ODU2LP2/ODU2LP2)-OTU2:1,,,,,335,,是,正常清除,是,,2020年11月20日 17时45分51秒 GMT+08:00,1052812,0,,,0
368438508,"NE=3146053,PW=71|5||||","NE=3146053,PW=71|5||||",移动,OptiX OSN 1800 V,NE=3146053,H30477-镇江公安局,1309486,PW_NO_TRAFFIC,通信质量,次要,未确认已清除 告警,2020年11月20日 17时46分41秒 GMT+08:00,,2020年11月20日 17时47分01秒 GMT+08:00,, < 网元 > ,"L2VPN PW:(以太,71)",,,,,13107,,是,正常清除,是,"
告警参数II(16进制) 0x00",2020年11月20日 17时45分43秒 GMT+08:00,988794,0,,,0
368438516,"NE=3146227,PW=60|5||||","NE=3146227,PW=60|5||||",移动,OptiX OSN 1800 V,NE=3146227,H45837-淮安新市公安局,2935135,PW_NO_TRAFFIC,通信质量,次要,未确认已清除 告警,2020年11月20日 17时46分45秒 GMT+08:00,,2020年11月20日 17时47分01秒 GMT+08:00,, < 网元 > ,"L2VPN PW:(以太,60)",,,,,13107,,是,正常清除,是,"
告警参数II(16进制) 0x01",2020年11月20日 17时45分47秒 GMT+08:00,624682,0,,,0
368438549,"NE=3146206,FR=0,S=13,CP=-1,LP=16|65571|40001|","NE=3146206,FR=0,S=13,CP=-1,LP=16|65571|40001|",移动,OptiX OSN 1800 V,NE=3146206,H50957-常州公安局,586684,ETH_LINK_DOWN,通信质量,次要,未确认已清除 告警,2020年11月20日 17时47分06秒 GMT+08:00,,2020年11月20日 17时47分09秒 GMT+08:00,, < 网元 > ,0-青果巷公安-13-F5HUNQ2-40001(V_ETH-1)-MAC:1,,,,,12793,,是,正常清除,是,,2020年11月20日 17时46分12秒 GMT+08:00,1065460,368438549,,,0
368438398,OSS,"OS=1,PROC=3034,NE=3146053,PWE3=2|800|",网管,OSS,OS=1,OSS,1078481083,SERVICE_OUTAGE,业务质量,重要,未确认已清除 告警,2020年11月20日 17时44分39秒 GMT+08:00,,2020年11月20日 17时46分11秒 GMT+08:00,, < 网元 > ,镇江技侦专网,,,,(衍生告警),20,,是,正常清除,,"Name:镇江技侦专网,Source[H30477-镇江公安局],Sink[H12855-南京省技侦],Level:ETH,UID:2016-09-29 04:15:48-70-pwe3",2020年11月20日 17时44分39秒 GMT+08:00,946695,0,,368438390,0
368438513,"NE=3146246,PW=60|5||||","NE=3146246,PW=60|5||||",移动,OptiX OSN 1800 V,NE=3146246,H12855-南京省技侦,17009107,PW_NO_TRAFFIC,通信质量,次要,未确认已清除 告警,2020年11月20日 17时46分42秒 GMT+08:00,,2020年11月20日 17时47分02秒 GMT+08:00,, < 网元 > ,"L2VPN PW:(以太,60)",,,,,13107,,是,正常清除,是,"
告警参数II(16进制) 0x00",2020年11月20日 17时45分44秒 GMT+08:00,935154,0,,,0
368438514,"NE=3146246,PW=62|5||||","NE=3146246,PW=62|5||||",移动,OptiX OSN 1800 V,NE=3146246,H12855-南京省技侦,17009108,PW_NO_TRAFFIC,通信质量,次要,未确认已清除 告警,2020年11月20日 17时46分42秒 GMT+08:00,,2020年11月20日 17时47分02秒 GMT+08:00,, < 网元 > ,"L2VPN PW:(以太,62)",,,,,13107,,是,正常清除,是,"
告警参数II(16进制) 0x00",2020年11月20日 17时45分44秒 GMT+08:00,624684,0,,,0
368438515,OSS,"OS=1,PROC=3034,NE=3146202,PWE3=2|987|",网管,OSS,OS=1,OSS,1078481091,SERVICE_OUTAGE,业务质量,重要,未确认已清除 告警,2020年11月20日 17时45分47秒 GMT+08:00,,2020年11月20日 17时46分14秒 GMT+08:00,, < 网元 > ,连云港技侦专网,,,,(衍生告警),20,,是,正常清除,,"Name:连云港技侦专网,Source[H48397-连云港公安局],Sink[H12855-南京省技侦],Level:ETH,UID:2016-07-06 09:06:29-61-pwe3",2020年11月20日 17时45分47秒 GMT+08:00,628802,0,,368438514,0
368438531,"NE=3146205,PW=61|5||||","NE=3146205,PW=61|5||||",移动,OptiX OSN 1800 V,NE=3146205,H43277-徐州公安局,1480069,PW_NO_TRAFFIC,通信质量,次要,未确认已清除 告警,2020年11月20日 17时47分01秒 GMT+08:00,,2020年11月20日 17时47分11秒 GMT+08:00,, < 网元 > ,"L2VPN PW:(以太,61)",,,,,13107,,是,正常清除,是,"
告警参数II(16进制) 0x00",2020年11月20日 17时46分02秒 GMT+08:00,965868,0,,,0
368438581,"NE=3146206,FR=0,S=13,CP=-1,LP=16|65571|40001|","NE=3146206,FR=0,S=13,CP=-1,LP=16|65571|40001|",移动,OptiX OSN 1800 V,NE=3146206,H50957-常州公安局,586685,ETH_LINK_DOWN,通信质量,次要,未确认已清除 告警,2020年11月20日 17时47分19秒 GMT+08:00,,2020年11月20日 17时47分21秒 GMT+08:00,, < 网元 > ,0-青果巷公安-13-F5HUNQ2-40001(V_ETH-1)-MAC:1,,,,,12793,,是,正常清除,是,,2020年11月20日 17时46分24秒 GMT+08:00,1065460,368438581,,,0
