日志流水号,FDNName,对象标识,产品名称,网元类型,网元子设备编号,网元名称,设备告警流水号,告警名称,告警类型,告警级别,告警状态,发生时间,确认时间,清除时间,(反)确认操作员,清除操作员,定位信息,链路标识,链路名称,链路类型,告警标识,告警ID,对象实例类型,自动清除,告警清除类型,影响业务标识,附加信息,到达网管UTC时间,列表流水号,关联日志id,代理ID,根源告警ID,告警是否被隐藏（屏蔽）
368920037,"ONE=4063261,NE=3145776,FR=2,S=1,CP=-1,PP=3||72|,OTU2=1","ONE=4063261,NE=3145776,FR=2,S=1,CP=-1,PP=3||72|,OTU2=1",移动,WDM_OADM,ONE=4063261,H215-盐城射阳分公司,2149964,BEFFEC_EXC,业务质量,次要,未确认已清除 告警,2020年11月23日 23时00分51秒 GMT+08:00,,2020年11月23日 23时01分03秒 GMT+08:00,, < 网元 > ,2-从子架2-1-12ND2-72(ODU2LP2/ODU2LP2)-OTU2:1,,,,,335,,是,正常清除,是,,2020年11月23日 22时59分46秒 GMT+08:00,925801,0,,,0
368920054,"ONE=4063255,NE=3145767,FR=2,S=11,CP=-1,PP=3||73|,OTU2=1","ONE=4063255,NE=3145767,FR=2,S=11,CP=-1,PP=3||73|,OTU2=1",移动,WDM_OADM,ONE=4063255,H222-盐城滨海分公司,1565868,BEFFEC_EXC,业务质量,次要,未确认已清除 告警,2020年11月23日 23时00分39秒 GMT+08:00,,2020年11月23日 23时00分42秒 GMT+08:00,, < 网元 > ,2-业务子架-11-52NQ2-73(ODU2LP3/ODU2LP3)-OTU2:1,,,,,335,,是,正常清除,是,,2020年11月23日 23时00分01秒 GMT+08:00,1019205,0,,,0
368920050,"NE=3146751,FR=0,S=13,CP=-1,PP=3||205|,CLIENT=1","NE=3146751,FR=0,S=13,CP=-1,PP=3||205|,CLIENT=1",移动,OptiX OSN 8800 T32,NE=3146751,H702-省干南京鼓楼三楼,354794,REM_SF,通信质量,次要,未确认已清除 告警,2020年11月23日 23时03分12秒 GMT+08:00,,2020年11月23日 23时03分22秒 GMT+08:00,, < 网元 > ,0-主子架（河西）-13-52TOM-205(ClientLP5/ClientLP5)-CLIENT:1:1,,,,,63604,,是,正常清除,是,,2020年11月23日 22时59分58秒 GMT+08:00,1069696,0,,,0
368918931,"ONE=4063523,NE=3145835,FR=2,S=15,CP=-1,PP=3||72|,OTU2=1","ONE=4063523,NE=3145835,FR=2,S=15,CP=-1,PP=3||72|,OTU2=1",移动,WDM_OADM,ONE=4063523,H0020-南通海门1,963103,BEFFEC_EXC,业务质量,次要,未确认已清除 告警,2020年11月23日 22时45分36秒 GMT+08:00,,2020年11月23日 23时00分47秒 GMT+08:00,, < 网元 > ,2-业务子架-15-52ND2-72(ODU2LP2/ODU2LP2)-OTU2:1,,,,,335,,是,正常清除,是,,2020年11月23日 22时45分01秒 GMT+08:00,1052812,0,,,0
368920040,"NE=3146246,PW=60|5||||","NE=3146246,PW=60|5||||",移动,OptiX OSN 1800 V,NE=3146246,H12855-南京省技侦,17054175,PW_NO_TRAFFIC,通信质量,次要,未确认已清除 告警,2020年11月23日 23时00分59秒 GMT+08:00,,2020年11月23日 23时01分14秒 GMT+08:00,, < 网元 > ,"L2VPN PW:(以太,60)",,,,,13107,,是,正常清除,是,"
告警参数II(16进制) 0x00",2020年11月23日 22时59分50秒 GMT+08:00,935154,0,,,0
368920041,OSS,"OS=1,PROC=3034,NE=3146227,PWE3=2|1264|",网管,OSS,OS=1,OSS,1078516290,SERVICE_OUTAGE,业务质量,重要,未确认已清除 告警,2020年11月23日 22时59分51秒 GMT+08:00,,2020年11月23日 23时00分13秒 GMT+08:00,, < 网元 > ,淮安技侦专网,,,,(衍生告警),20,,是,正常清除,,"Name:淮安技侦专网,Source[H45837-淮安新市公安局],Sink[H12855-南京省技侦],Level:ETH,UID:2016-07-06 09:04:14-59-pwe3",2020年11月23日 22时59分51秒 GMT+08:00,628773,0,,368920040,0
368920044,"NE=3146246,PW=61|5||||","NE=3146246,PW=61|5||||",移动,OptiX OSN 1800 V,NE=3146246,H12855-南京省技侦,17054176,PW_NO_TRAFFIC,通信质量,次要,未确认已清除 告警,2020年11月23日 23时01分04秒 GMT+08:00,,2020年11月23日 23时01分14秒 GMT+08:00,, < 网元 > ,"L2VPN PW:(以太,61)",,,,,13107,,是,正常清除,是,"
告警参数II(16进制) 0x01",2020年11月23日 22时59分55秒 GMT+08:00,926489,0,,,0
368920048,OSS,"OS=1,PROC=3034,NE=3146205,PWE3=2|564|",网管,OSS,OS=1,OSS,1078516291,SERVICE_OUTAGE,业务质量,重要,未确认已清除 告警,2020年11月23日 22时59分57秒 GMT+08:00,,2020年11月23日 23时00分19秒 GMT+08:00,, < 网元 > ,徐州技侦专网,,,,(衍生告警),20,,是,正常清除,,"Name:徐州技侦专网,Source[H43277-徐州公安局],Sink[H12855-南京省技侦],Level:ETH,UID:2016-07-06 09:05:11-60-pwe3",2020年11月23日 22时59分57秒 GMT+08:00,948130,0,,368920044,0
368919990,OSS,"OS=1,PROC=3034,NE=3146202,PWE3=2|987|",网管,OSS,OS=1,OSS,1078516284,SERVICE_OUTAGE,业务质量,重要,未确认已清除 告警,2020年11月23日 22时59分03秒 GMT+08:00,,2020年11月23日 23时00分22秒 GMT+08:00,, < 网元 > ,连云港技侦专网,,,,(衍生告警),20,,是,正常清除,,"Name:连云港技侦专网,Source[H48397-连云港公安局],Sink[H12855-南京省技侦],Level:ETH,UID:2016-07-06 09:06:29-61-pwe3",2020年11月23日 22时59分03秒 GMT+08:00,628802,0,,368919985,0
368920011,"NE=3146355,FR=0,S=19,CP=-1,PP=3||7|,CLIENT=1","NE=3146355,FR=0,S=19,CP=-1,PP=3||7|,CLIENT=1",移动,OptiX OSN 9600 U64,NE=3146355,H12824-南京河西六楼-电子架(核心02),352495,RMON_ALM_INBADOCTS_OVER,业务质量,次要,未确认已清除 告警,2020年11月23日 22时59分54秒 GMT+08:00,,2020年11月23日 23时00分43秒 GMT+08:00,, < 网元 > ,0-主子架-19-Y2C210-7(RX7/TX7)-CLIENT:1,,,,,299,,是,正常清除,是,"槽位=19,子槽=255,端口=7,通道=1
",2020年11月23日 22时59分22秒 GMT+08:00,1071665,0,,,0
