日志流水号,FDNName,对象标识,产品名称,网元类型,网元子设备编号,网元名称,设备告警流水号,告警名称,告警类型,告警级别,告警状态,发生时间,确认时间,清除时间,(反)确认操作员,清除操作员,定位信息,链路标识,链路名称,链路类型,告警标识,告警ID,对象实例类型,自动清除,告警清除类型,影响业务标识,附加信息,到达网管UTC时间,列表流水号,关联日志id,代理ID,根源告警ID,告警是否被隐藏（屏蔽）
368319864,OSS,"OS=1,PROC=3034,NE=3146203,PWE3=2|769|",网管,OSS,OS=1,OSS,1078473425,SERVICE_OUTAGE,业务质量,重要,未确认已清除 告警,2020年11月20日 00时39分10秒 GMT+08:00,,2020年11月20日 00时39分31秒 GMT+08:00,, < 网元 > ,苏州技侦专网,,,,(衍生告警),20,,是,正常清除,,"Name:苏州技侦专网,Source[H30733-苏州公安局],Sink[H12855-南京省技侦],Level:ETH,UID:2016-09-29 04:17:34-72-pwe3",2020年11月20日 00时39分10秒 GMT+08:00,506645,0,,368319854,0
368319877,"NE=3146246,PW=71|5||||","NE=3146246,PW=71|5||||",移动,OptiX OSN 1800 V,NE=3146246,H12855-南京省技侦,16997024,PW_NO_TRAFFIC,通信质量,次要,未确认已清除 告警,2020年11月20日 00时40分14秒 GMT+08:00,,2020年11月20日 00时40分19秒 GMT+08:00,, < 网元 > ,"L2VPN PW:(以太,71)",,,,,13107,,是,正常清除,是,"
告警参数II(16进制) 0x01",2020年11月20日 00时39分18秒 GMT+08:00,913903,0,,,0
368319856,"NE=3146053,PW=71|5||||","NE=3146053,PW=71|5||||",移动,OptiX OSN 1800 V,NE=3146053,H30477-镇江公安局,1307494,PW_NO_TRAFFIC,通信质量,次要,未确认已清除 告警,2020年11月20日 00时40分05秒 GMT+08:00,,2020年11月20日 00时40分20秒 GMT+08:00,, < 网元 > ,"L2VPN PW:(以太,71)",,,,,13107,,是,正常清除,是,"
告警参数II(16进制) 0x00",2020年11月20日 00时39分08秒 GMT+08:00,988794,0,,,0
368319162,"ONE=4063350,NE=3146077,FR=2,S=6,CP=-1,PP=3||3|,CLIENT=1","ONE=4063350,NE=3146077,FR=2,S=6,CP=-1,PP=3||3|,CLIENT=1",移动,WDM_OADM,ONE=4063350,H10034-苏州国信汇聚层,880133,INTRA_OTU_PS,通信质量,次要,未确认已清除 告警,2020年11月20日 00时35分13秒 GMT+08:00,,2020年11月20日 00时40分30秒 GMT+08:00,, < 网元 > ,2-14C-南三环-业务子架-6-12DCP-3(RI21/TO21)-CLIENT:1,,,,,12539,,是,正常清除,,,2020年11月20日 00时34分23秒 GMT+08:00,1043094,0,,,0
368319722,OSS,"OS=1,PROC=3034,NE=3146053,PWE3=2|800|",网管,OSS,OS=1,OSS,1078473420,SERVICE_OUTAGE,业务质量,重要,未确认已清除 告警,2020年11月20日 00时38分12秒 GMT+08:00,,2020年11月20日 00时39分34秒 GMT+08:00,, < 网元 > ,镇江技侦专网,,,,(衍生告警),20,,是,正常清除,,"Name:镇江技侦专网,Source[H30477-镇江公安局],Sink[H12855-南京省技侦],Level:ETH,UID:2016-09-29 04:15:48-70-pwe3",2020年11月20日 00时38分12秒 GMT+08:00,946695,0,,368319669,0
368319858,"NE=3146148,PW=70|5||||","NE=3146148,PW=70|5||||",移动,OptiX OSN 1800 V,NE=3146148,H33293-南通公安局,2972566,PW_NO_TRAFFIC,通信质量,次要,未确认已清除 告警,2020年11月20日 00时40分07秒 GMT+08:00,,2020年11月20日 00时40分27秒 GMT+08:00,, < 网元 > ,"L2VPN PW:(以太,70)",,,,,13107,,是,正常清除,是,"
告警参数II(16进制) 0x00",2020年11月20日 00时39分09秒 GMT+08:00,1025752,0,,,0
368319888,"NE=3145761,FR=0,S=5,CP=-1,PP=3||205|,CLIENT=1","NE=3145761,FR=0,S=5,CP=-1,PP=3||205|,CLIENT=1",移动,OptiX OSN 8800 T32,NE=3145761,H734-省干南京河西七楼,596935,LINK_ERR,通信质量,次要,未确认已清除 告警,2020年11月20日 00时40分02秒 GMT+08:00,,2020年11月20日 00时40分12秒 GMT+08:00,, < 网元 > ,0-鼓楼方向-5-52TOM-205(ClientLP5/ClientLP5)-CLIENT:1:1,,,,,261,,是,正常清除,是,,2020年11月20日 00时39分26秒 GMT+08:00,1069703,0,,,0
368319952,"NE=3146206,FR=0,S=13,CP=-1,LP=16|65571|40001|","NE=3146206,FR=0,S=13,CP=-1,LP=16|65571|40001|",移动,OptiX OSN 1800 V,NE=3146206,H50957-常州公安局,583424,ETH_LINK_DOWN,通信质量,次要,未确认已清除 告警,2020年11月20日 00时40分38秒 GMT+08:00,,2020年11月20日 00时40分40秒 GMT+08:00,, < 网元 > ,0-青果巷公安-13-F5HUNQ2-40001(V_ETH-1)-MAC:1,,,,,12793,,是,正常清除,是,,2020年11月20日 00时39分45秒 GMT+08:00,1065460,368319952,,,0
368319926,"NE=3146771,FR=0,S=36,CP=-1,PP=3||72|,OTU2=1","NE=3146771,FR=0,S=36,CP=-1,PP=3||72|,OTU2=1",移动,OptiX OSN 8800 T32,NE=3146771,H714-省干苏州国信一楼,424884,BEFFEC_EXC,业务质量,提示,未确认已清除 告警,2020年11月20日 00时42分11秒 GMT+08:00,,2020年11月20日 00时42分15秒 GMT+08:00,, < 网元 > ,0-主子架-36-52NQ2-72(ODU2LP2/ODU2LP2)-OTU2:1,,,,,335,,是,正常清除,是,,2020年11月20日 00时39分36秒 GMT+08:00,1029394,0,,,0
368319831,"NE=3146246,PW=60|5||||","NE=3146246,PW=60|5||||",移动,OptiX OSN 1800 V,NE=3146246,H12855-南京省技侦,16997019,PW_NO_TRAFFIC,通信质量,次要,未确认已清除 告警,2020年11月20日 00时39分54秒 GMT+08:00,,2020年11月20日 00时40分39秒 GMT+08:00,, < 网元 > ,"L2VPN PW:(以太,60)",,,,,13107,,是,正常清除,是,"
告警参数II(16进制) 0x00",2020年11月20日 00时38分58秒 GMT+08:00,935154,0,,,0
368319832,"NE=3146246,PW=62|5||||","NE=3146246,PW=62|5||||",移动,OptiX OSN 1800 V,NE=3146246,H12855-南京省技侦,16997020,PW_NO_TRAFFIC,通信质量,次要,未确认已清除 告警,2020年11月20日 00时39分54秒 GMT+08:00,,2020年11月20日 00时40分39秒 GMT+08:00,, < 网元 > ,"L2VPN PW:(以太,62)",,,,,13107,,是,正常清除,是,"
告警参数II(16进制) 0x00",2020年11月20日 00时38分58秒 GMT+08:00,624684,0,,,0
368319912,"NE=3146246,PW=61|5||||","NE=3146246,PW=61|5||||",移动,OptiX OSN 1800 V,NE=3146246,H12855-南京省技侦,16997027,PW_NO_TRAFFIC,通信质量,次要,未确认已清除 告警,2020年11月20日 00时40分29秒 GMT+08:00,,2020年11月20日 00时40分39秒 GMT+08:00,, < 网元 > ,"L2VPN PW:(以太,61)",,,,,13107,,是,正常清除,是,"
告警参数II(16进制) 0x01",2020年11月20日 00时39分32秒 GMT+08:00,926489,0,,,0
