日志流水号,FDNName,对象标识,产品名称,网元类型,网元子设备编号,网元名称,设备告警流水号,告警名称,告警类型,告警级别,告警状态,发生时间,确认时间,清除时间,(反)确认操作员,清除操作员,定位信息,链路标识,链路名称,链路类型,告警标识,告警ID,对象实例类型,自动清除,告警清除类型,影响业务标识,附加信息,到达网管UTC时间,列表流水号,关联日志id,代理ID,根源告警ID,告警是否被隐藏（屏蔽）
371410580,OSS,"OS=1,PROC=3034,NE=3146202,PWE3=2|987|",网管,OSS,OS=1,OSS,1078734530,SERVICE_OUTAGE,业务质量,重要,未确认已清除 告警,2020年12月13日 04时00分51秒 GMT+08:00,,2020年12月13日 04时01分49秒 GMT+08:00,, < 网元 > ,连云港技侦专网,,,,(衍生告警),20,,是,正常清除,,"Name:连云港技侦专网,Source[H48397-连云港公安局],Sink[H12855-南京省技侦],Level:ETH,UID:2016-07-06 09:06:29-61-pwe3",2020年12月13日 04时00分51秒 GMT+08:00,628802,0,,371410575,0
371410624,"NE=3146246,PW=60|5||||","NE=3146246,PW=60|5||||",移动,OptiX OSN 1800 V,NE=3146246,H12855-南京省技侦,17217523,PW_NO_TRAFFIC,通信质量,次要,未确认已清除 告警,2020年12月13日 04时01分53秒 GMT+08:00,,2020年12月13日 04时02分14秒 GMT+08:00,, < 网元 > ,"L2VPN PW:(以太,60)",,,,,13107,,是,正常清除,是,"
告警参数II(16进制) 0x00",2020年12月13日 04时01分21秒 GMT+08:00,935154,0,,,0
371410626,"NE=3146246,PW=62|5||||","NE=3146246,PW=62|5||||",移动,OptiX OSN 1800 V,NE=3146246,H12855-南京省技侦,17217525,PW_NO_TRAFFIC,通信质量,次要,未确认已清除 告警,2020年12月13日 04时01分53秒 GMT+08:00,,2020年12月13日 04时02分14秒 GMT+08:00,, < 网元 > ,"L2VPN PW:(以太,62)",,,,,13107,,是,正常清除,是,"
告警参数II(16进制) 0x00",2020年12月13日 04时01分21秒 GMT+08:00,624684,0,,,0
371410660,P-H30743-苏州中环南光子架,NE=3146567,网管,OptiX OSN 9600,NE=3146567,P-H30743-苏州中环南光子架,88813,NE_NOT_LOGIN,安全告警,紧急,未确认已清除 告警,2020年12月13日 04时01分39秒 GMT+08:00,,2020年12月13日 04时01分43秒 GMT+08:00,, < 网元 > ,网元P-H30743-苏州中环南光子架未登录,,,,,2,,是,正常清除,,,2020年12月13日 04时01分40秒 GMT+08:00,1085361,371410660,,,0
371410688,"ONE=4063288,NE=3145852,FR=2,S=13,CP=-1,PP=3||3|,CLIENT=1","ONE=4063288,NE=3145852,FR=2,S=13,CP=-1,PP=3||3|,CLIENT=1",移动,WDM_OTM,ONE=4063288,H4005-无锡市区蠡园局10GW4,488686,INTRA_OTU_STA_INDI,通信质量,次要,未确认已清除 告警,2020年12月13日 04时02分22秒 GMT+08:00,,2020年12月13日 04时02分27秒 GMT+08:00,, < 网元 > ,2-subrack-13-12DCP-3(RI21/TO21)-CLIENT:1,,,,,13140,,是,正常清除,,"
倒换请求：SF倒换；
告警参数II(16进制) 0x0c",2020年12月13日 04时01分52秒 GMT+08:00,1084172,371410688,,,0
371410650,"NE=3146205,PW=61|5||||","NE=3146205,PW=61|5||||",移动,OptiX OSN 1800 V,NE=3146205,H43277-徐州公安局,1546955,PW_NO_TRAFFIC,通信质量,次要,未确认已清除 告警,2020年12月13日 04时02分09秒 GMT+08:00,,2020年12月13日 04时02分19秒 GMT+08:00,, < 网元 > ,"L2VPN PW:(以太,61)",,,,,13107,,是,正常清除,是,"
告警参数II(16进制) 0x00",2020年12月13日 04时01分35秒 GMT+08:00,1074883,0,,,0
371410661,"ONE=4063536,NE=3145803,FR=0,S=13,CP=-1,PP=3||71|,OTU2=1","ONE=4063536,NE=3145803,FR=0,S=13,CP=-1,PP=3||71|,OTU2=1",移动,WDM_OADM,ONE=4063536,H0013-南通二局3(市县2),3402400,BEFFEC_EXC,业务质量,次要,未确认已清除 告警,2020年12月13日 04时02分08秒 GMT+08:00,,2020年12月13日 04时02分27秒 GMT+08:00,, < 网元 > ,0-5C:业务子架-13-52ND2-71(ODU2LP1/ODU2LP1)-OTU2:1,,,,,335,,是,正常清除,是,,2020年12月13日 04时01分40秒 GMT+08:00,1085995,0,,,0
371410652,"NE=3146148,PW=70|5||||","NE=3146148,PW=70|5||||",移动,OptiX OSN 1800 V,NE=3146148,H33293-南通公安局,3037613,PW_NO_TRAFFIC,通信质量,次要,未确认已清除 告警,2020年12月13日 04时02分11秒 GMT+08:00,,2020年12月13日 04时02分31秒 GMT+08:00,, < 网元 > ,"L2VPN PW:(以太,70)",,,,,13107,,是,正常清除,是,"
告警参数II(16进制) 0x00",2020年12月13日 04时01分36秒 GMT+08:00,1025752,0,,,0
371410693,P-H30743-苏州中环南光子架,NE=3146567,网管,OptiX OSN 9600,NE=3146567,P-H30743-苏州中环南光子架,88814,NE_NOT_LOGIN,安全告警,紧急,未确认已清除 告警,2020年12月13日 04时01分54秒 GMT+08:00,,2020年12月13日 04时01分58秒 GMT+08:00,, < 网元 > ,网元P-H30743-苏州中环南光子架未登录,,,,,2,,是,正常清除,,,2020年12月13日 04时01分55秒 GMT+08:00,1085361,371410693,,,0
371410636,"ONE=4063255,NE=3145767,FR=2,S=11,CP=-1,PP=3||73|,OTU2=1","ONE=4063255,NE=3145767,FR=2,S=11,CP=-1,PP=3||73|,OTU2=1",移动,WDM_OADM,ONE=4063255,H222-盐城滨海分公司,1595941,BEFFEC_EXC,业务质量,次要,未确认已清除 告警,2020年12月13日 04时01分38秒 GMT+08:00,,2020年12月13日 04时02分15秒 GMT+08:00,, < 网元 > ,2-业务子架-11-52NQ2-73(ODU2LP3/ODU2LP3)-OTU2:1,,,,,335,,是,正常清除,是,,2020年12月13日 04时01分25秒 GMT+08:00,1084204,0,,,0
