日志流水号,FDNName,对象标识,产品名称,网元类型,网元子设备编号,网元名称,设备告警流水号,告警名称,告警类型,告警级别,告警状态,发生时间,确认时间,清除时间,(反)确认操作员,清除操作员,定位信息,链路标识,链路名称,链路类型,告警标识,告警ID,对象实例类型,自动清除,告警清除类型,影响业务标识,附加信息,到达网管UTC时间,列表流水号,关联日志id,代理ID,根源告警ID,告警是否被隐藏（屏蔽）
371126656,"NE=3146246,PW=61|5||||","NE=3146246,PW=61|5||||",移动,OptiX OSN 1800 V,NE=3146246,H12855-南京省技侦,17201382,PW_NO_TRAFFIC,通信质量,次要,未确认已清除 告警,2020年12月11日 06时27分20秒 GMT+08:00,,2020年12月11日 06时27分30秒 GMT+08:00,, < 网元 > ,"L2VPN PW:(以太,61)",,,,,13107,,是,正常清除,是,"
告警参数II(16进制) 0x01",2020年12月11日 06时26分53秒 GMT+08:00,926489,0,,,0
371126679,"ONE=4063255,NE=3145767,FR=2,S=11,CP=-1,PP=3||73|,OTU2=1","ONE=4063255,NE=3145767,FR=2,S=11,CP=-1,PP=3||73|,OTU2=1",移动,WDM_OADM,ONE=4063255,H222-盐城滨海分公司,1588162,BEFFEC_EXC,业务质量,次要,未确认已清除 告警,2020年12月11日 06时27分11秒 GMT+08:00,,2020年12月11日 06时27分18秒 GMT+08:00,, < 网元 > ,2-业务子架-11-52NQ2-73(ODU2LP3/ODU2LP3)-OTU2:1,,,,,335,,是,正常清除,是,,2020年12月11日 06时27分01秒 GMT+08:00,1084204,0,,,0
371126457,"ONE=4063788,NE=3147444,FR=0,S=6,CP=-1,PP=3||2|,FB=14|1||","ONE=4063788,NE=3147444,FR=0,S=6,CP=-1,PP=3||2|,FB=14|1||",移动,WDM_OADM,ONE=4063788,H445-盐城响水分公司-光层-工程中,140224,BEFFEC_EXC,业务质量,次要,未确认已清除 告警,2020年12月11日 06时25分08秒 GMT+08:00,,2020年12月11日 06时27分22秒 GMT+08:00,, < 网元 > ,0-响水中继站搬迁-OLP主-偶-6-11AST2-2(响水中继站搬迁方向-OLP主)-OSC:1,,,,,335,,是,正常清除,是,,2020年12月11日 06时24分58秒 GMT+08:00,1085330,0,,,0
371126690,P-H30743-苏州中环南光子架,NE=3146567,网管,OptiX OSN 9600,NE=3146567,P-H30743-苏州中环南光子架,72745,NE_NOT_LOGIN,安全告警,紧急,未确认已清除 告警,2020年12月11日 06时27分08秒 GMT+08:00,,2020年12月11日 06时27分11秒 GMT+08:00,, < 网元 > ,网元P-H30743-苏州中环南光子架未登录,,,,,2,,是,正常清除,,,2020年12月11日 06时27分09秒 GMT+08:00,1085361,371126690,,,0
371126685,"ONE=4063349,NE=3145996,FR=2,S=1,CP=-1,PP=3||4|,CLIENT=1","ONE=4063349,NE=3145996,FR=2,S=1,CP=-1,PP=3||4|,CLIENT=1",移动,WDM_OADM,ONE=4063349,H10030-苏州跨塘汇聚层,2218052,IN_PWR_LOW,设备故障,重要,未确认已清除 告警,2020年12月11日 06时27分25秒 GMT+08:00,,2020年12月11日 06时27分36秒 GMT+08:00,, < 网元 > ,2-4C-业务子架-1-TOM-4(RX2/TX2)-CLIENT:1,,,,,32,,是,正常清除,是,,2020年12月11日 06时27分03秒 GMT+08:00,1020460,0,,,0
371126693,"ONE=4063308,NE=3145883,FR=1,S=19,CP=-1,PP=3||2|,PATH=OCh:1-OTU2:1","ONE=4063308,NE=3145883,FR=1,S=19,CP=-1,PP=3||2|,PATH=OCh:1-OTU2:1",移动,WDM_OTM,ONE=4063308,H3101-南京河西六楼二期,4119899,BEFFEC_EXC,业务质量,次要,未确认已清除 告警,2020年12月11日 06时27分25秒 GMT+08:00,,2020年12月11日 06时27分28秒 GMT+08:00,, < 网元 > ,1-Shelf1-19-53ND2-2(IN2/OUT2)-OCh:1-OTU2:1,,,,,335,,是,正常清除,,,2020年12月11日 06时27分11秒 GMT+08:00,1084156,0,,,0
371126655,"NE=3146246,PW=60|5||||","NE=3146246,PW=60|5||||",移动,OptiX OSN 1800 V,NE=3146246,H12855-南京省技侦,17201381,PW_NO_TRAFFIC,通信质量,次要,未确认已清除 告警,2020年12月11日 06时27分20秒 GMT+08:00,,2020年12月11日 06时27分40秒 GMT+08:00,, < 网元 > ,"L2VPN PW:(以太,60)",,,,,13107,,是,正常清除,是,"
告警参数II(16进制) 0x00",2020年12月11日 06时26分53秒 GMT+08:00,935154,0,,,0
371126657,"NE=3146246,PW=62|5||||","NE=3146246,PW=62|5||||",移动,OptiX OSN 1800 V,NE=3146246,H12855-南京省技侦,17201383,PW_NO_TRAFFIC,通信质量,次要,未确认已清除 告警,2020年12月11日 06时27分20秒 GMT+08:00,,2020年12月11日 06时27分40秒 GMT+08:00,, < 网元 > ,"L2VPN PW:(以太,62)",,,,,13107,,是,正常清除,是,"
告警参数II(16进制) 0x00",2020年12月11日 06时26分53秒 GMT+08:00,624684,0,,,0
371126667,OSS,"OS=1,PROC=3034,NE=3146227,PWE3=2|1264|",网管,OSS,OS=1,OSS,1078714047,SERVICE_OUTAGE,业务质量,重要,未确认已清除 告警,2020年12月11日 06时26分55秒 GMT+08:00,,2020年12月11日 06时27分23秒 GMT+08:00,, < 网元 > ,淮安技侦专网,,,,(衍生告警),20,,是,正常清除,,"Name:淮安技侦专网,Source[H45837-淮安新市公安局],Sink[H12855-南京省技侦],Level:ETH,UID:2016-07-06 09:04:14-59-pwe3",2020年12月11日 06时26分55秒 GMT+08:00,628773,0,,371126655,0
371126668,OSS,"OS=1,PROC=3034,NE=3146202,PWE3=2|987|",网管,OSS,OS=1,OSS,1078714048,SERVICE_OUTAGE,业务质量,重要,未确认已清除 告警,2020年12月11日 06时26分55秒 GMT+08:00,,2020年12月11日 06时27分23秒 GMT+08:00,, < 网元 > ,连云港技侦专网,,,,(衍生告警),20,,是,正常清除,,"Name:连云港技侦专网,Source[H48397-连云港公安局],Sink[H12855-南京省技侦],Level:ETH,UID:2016-07-06 09:06:29-61-pwe3",2020年12月11日 06时26分55秒 GMT+08:00,628802,0,,371126657,0
