日志流水号,FDNName,对象标识,产品名称,网元类型,网元子设备编号,网元名称,设备告警流水号,告警名称,告警类型,告警级别,告警状态,发生时间,确认时间,清除时间,(反)确认操作员,清除操作员,定位信息,链路标识,链路名称,链路类型,告警标识,告警ID,对象实例类型,自动清除,告警清除类型,影响业务标识,附加信息,到达网管UTC时间,列表流水号,关联日志id,代理ID,根源告警ID,告警是否被隐藏（屏蔽）
370384019,"NE=3146205,PW=61|5||||","NE=3146205,PW=61|5||||",移动,OptiX OSN 1800 V,NE=3146205,H43277-徐州公安局,1523031,PW_NO_TRAFFIC,通信质量,次要,未确认已清除 告警,2020年12月5日 05时01分01秒 GMT+08:00,,2020年12月5日 05时01分11秒 GMT+08:00,, < 网元 > ,"L2VPN PW:(以太,61)",,,,,13107,,是,正常清除,是,"
告警参数II(16进制) 0x00",2020年12月5日 05时00分55秒 GMT+08:00,1074883,0,,,0
370384012,"NE=3146148,PW=70|5||||","NE=3146148,PW=70|5||||",移动,OptiX OSN 1800 V,NE=3146148,H33293-南通公安局,3015192,PW_NO_TRAFFIC,通信质量,次要,未确认已清除 告警,2020年12月5日 05时00分57秒 GMT+08:00,,2020年12月5日 05时01分17秒 GMT+08:00,, < 网元 > ,"L2VPN PW:(以太,70)",,,,,13107,,是,正常清除,是,"
告警参数II(16进制) 0x00",2020年12月5日 05时00分51秒 GMT+08:00,1025752,0,,,0
370384020,OSS,"OS=1,PROC=3034,NE=3146148,PWE3=2|1297|",网管,OSS,OS=1,OSS,1078648071,SERVICE_OUTAGE,业务质量,重要,未确认已清除 告警,2020年12月5日 05时00分55秒 GMT+08:00,,2020年12月5日 05时01分19秒 GMT+08:00,, < 网元 > ,南通技侦专网,,,,(衍生告警),20,,是,正常清除,,"Name:南通技侦专网,Source[H33293-南通公安局],Sink[H12855-南京省技侦],Level:ETH,UID:2016-09-29 04:14:49-69-pwe3",2020年12月5日 05时00分55秒 GMT+08:00,629074,0,,370384012,0
370384022,"NE=3146751,FR=0,S=13,CP=-1,PP=3||205|,CLIENT=1","NE=3146751,FR=0,S=13,CP=-1,PP=3||205|,CLIENT=1",移动,OptiX OSN 8800 T32,NE=3146751,H702-省干南京鼓楼三楼,369542,REM_SF,通信质量,次要,未确认已清除 告警,2020年12月5日 05时01分14秒 GMT+08:00,,2020年12月5日 05时01分35秒 GMT+08:00,, < 网元 > ,0-主子架（河西）-13-52TOM-205(ClientLP5/ClientLP5)-CLIENT:1:1,,,,,63604,,是,正常清除,是,,2020年12月5日 05时00分56秒 GMT+08:00,1069696,0,,,0
370384030,"NE=3146246,PW=62|5||||","NE=3146246,PW=62|5||||",移动,OptiX OSN 1800 V,NE=3146246,H12855-南京省技侦,17149560,PW_NO_TRAFFIC,通信质量,次要,未确认已清除 告警,2020年12月5日 05时01分05秒 GMT+08:00,,2020年12月5日 05时01分25秒 GMT+08:00,, < 网元 > ,"L2VPN PW:(以太,62)",,,,,13107,,是,正常清除,是,"
告警参数II(16进制) 0x00",2020年12月5日 05时00分59秒 GMT+08:00,624684,0,,,0
370384031,"NE=3146053,PW=71|5||||","NE=3146053,PW=71|5||||",移动,OptiX OSN 1800 V,NE=3146053,H30477-镇江公安局,1349656,PW_NO_TRAFFIC,通信质量,次要,未确认已清除 告警,2020年12月5日 05时01分06秒 GMT+08:00,,2020年12月5日 05时01分26秒 GMT+08:00,, < 网元 > ,"L2VPN PW:(以太,71)",,,,,13107,,是,正常清除,是,"
告警参数II(16进制) 0x00",2020年12月5日 05时01分00秒 GMT+08:00,988794,0,,,0
370384032,OSS,"OS=1,PROC=3034,NE=3146202,PWE3=2|987|",网管,OSS,OS=1,OSS,1078648072,SERVICE_OUTAGE,业务质量,重要,未确认已清除 告警,2020年12月5日 05时01分01秒 GMT+08:00,,2020年12月5日 05时01分28秒 GMT+08:00,, < 网元 > ,连云港技侦专网,,,,(衍生告警),20,,是,正常清除,,"Name:连云港技侦专网,Source[H48397-连云港公安局],Sink[H12855-南京省技侦],Level:ETH,UID:2016-07-06 09:06:29-61-pwe3",2020年12月5日 05时01分01秒 GMT+08:00,628802,0,,370384030,0
370383956,OSS,"OS=1,PROC=3034,NE=3146053,PWE3=2|800|",网管,OSS,OS=1,OSS,1078648064,SERVICE_OUTAGE,业务质量,重要,未确认已清除 告警,2020年12月5日 05时00分03秒 GMT+08:00,,2020年12月5日 05时01分31秒 GMT+08:00,, < 网元 > ,镇江技侦专网,,,,(衍生告警),20,,是,正常清除,,"Name:镇江技侦专网,Source[H30477-镇江公安局],Sink[H12855-南京省技侦],Level:ETH,UID:2016-09-29 04:15:48-70-pwe3",2020年12月5日 05时00分03秒 GMT+08:00,946695,0,,370383952,0
370384037,"NE=3146246,PW=60|5||||","NE=3146246,PW=60|5||||",移动,OptiX OSN 1800 V,NE=3146246,H12855-南京省技侦,17149561,PW_NO_TRAFFIC,通信质量,次要,未确认已清除 告警,2020年12月5日 05时01分15秒 GMT+08:00,,2020年12月5日 05时01分36秒 GMT+08:00,, < 网元 > ,"L2VPN PW:(以太,60)",,,,,13107,,是,正常清除,是,"
告警参数II(16进制) 0x00",2020年12月5日 05时01分09秒 GMT+08:00,935154,0,,,0
370384045,"NE=3146246,PW=61|5||||","NE=3146246,PW=61|5||||",移动,OptiX OSN 1800 V,NE=3146246,H12855-南京省技侦,17149562,PW_NO_TRAFFIC,通信质量,次要,未确认已清除 告警,2020年12月5日 05时01分25秒 GMT+08:00,,2020年12月5日 05时01分36秒 GMT+08:00,, < 网元 > ,"L2VPN PW:(以太,61)",,,,,13107,,是,正常清除,是,"
告警参数II(16进制) 0x01",2020年12月5日 05时01分20秒 GMT+08:00,926489,0,,,0
370384061,"NE=3146751,FR=0,S=13,CP=-1,PP=3||205|,CLIENT=1","NE=3146751,FR=0,S=13,CP=-1,PP=3||205|,CLIENT=1",移动,OptiX OSN 8800 T32,NE=3146751,H702-省干南京鼓楼三楼,369543,REM_SF,通信质量,次要,未确认已清除 告警,2020年12月5日 05时01分50秒 GMT+08:00,,2020年12月5日 05时01分55秒 GMT+08:00,, < 网元 > ,0-主子架（河西）-13-52TOM-205(ClientLP5/ClientLP5)-CLIENT:1:1,,,,,63604,,是,正常清除,是,,2020年12月5日 05时01分32秒 GMT+08:00,1069696,0,,,0
370384051,"NE=3146205,PW=61|5||||","NE=3146205,PW=61|5||||",移动,OptiX OSN 1800 V,NE=3146205,H43277-徐州公安局,1523032,PW_NO_TRAFFIC,通信质量,次要,未确认已清除 告警,2020年12月5日 05时01分31秒 GMT+08:00,,2020年12月5日 05时01分41秒 GMT+08:00,, < 网元 > ,"L2VPN PW:(以太,61)",,,,,13107,,是,正常清除,是,"
告警参数II(16进制) 0x00",2020年12月5日 05时01分25秒 GMT+08:00,1074883,0,,,0
370384049,OSS,"OS=1,PROC=3034,NE=3146205,PWE3=2|564|",网管,OSS,OS=1,OSS,1078648073,SERVICE_OUTAGE,业务质量,重要,未确认已清除 告警,2020年12月5日 05时01分22秒 GMT+08:00,,2020年12月5日 05时01分44秒 GMT+08:00,, < 网元 > ,徐州技侦专网,,,,(衍生告警),20,,是,正常清除,,"Name:徐州技侦专网,Source[H43277-徐州公安局],Sink[H12855-南京省技侦],Level:ETH,UID:2016-07-06 09:05:11-60-pwe3",2020年12月5日 05时01分22秒 GMT+08:00,948130,0,,370384045,0
370384047,"NE=3146148,PW=70|5||||","NE=3146148,PW=70|5||||",移动,OptiX OSN 1800 V,NE=3146148,H33293-南通公安局,3015193,PW_NO_TRAFFIC,通信质量,次要,未确认已清除 告警,2020年12月5日 05时01分27秒 GMT+08:00,,2020年12月5日 05时01分47秒 GMT+08:00,, < 网元 > ,"L2VPN PW:(以太,70)",,,,,13107,,是,正常清除,是,"
告警参数II(16进制) 0x00",2020年12月5日 05时01分21秒 GMT+08:00,1025752,0,,,0
370384050,OSS,"OS=1,PROC=3034,NE=3146148,PWE3=2|1297|",网管,OSS,OS=1,OSS,1078648074,SERVICE_OUTAGE,业务质量,重要,未确认已清除 告警,2020年12月5日 05时01分22秒 GMT+08:00,,2020年12月5日 05时01分50秒 GMT+08:00,, < 网元 > ,南通技侦专网,,,,(衍生告警),20,,是,正常清除,,"Name:南通技侦专网,Source[H33293-南通公安局],Sink[H12855-南京省技侦],Level:ETH,UID:2016-09-29 04:14:49-69-pwe3",2020年12月5日 05时01分22秒 GMT+08:00,629074,0,,370384047,0
370384057,"NE=3146246,PW=62|5||||","NE=3146246,PW=62|5||||",移动,OptiX OSN 1800 V,NE=3146246,H12855-南京省技侦,17149563,PW_NO_TRAFFIC,通信质量,次要,未确认已清除 告警,2020年12月5日 05时01分36秒 GMT+08:00,,2020年12月5日 05时01分56秒 GMT+08:00,, < 网元 > ,"L2VPN PW:(以太,62)",,,,,13107,,是,正常清除,是,"
告警参数II(16进制) 0x00",2020年12月5日 05时01分31秒 GMT+08:00,624684,0,,,0
370384059,OSS,"OS=1,PROC=3034,NE=3146202,PWE3=2|987|",网管,OSS,OS=1,OSS,1078648075,SERVICE_OUTAGE,业务质量,重要,未确认已清除 告警,2020年12月5日 05时01分31秒 GMT+08:00,,2020年12月5日 05时01分59秒 GMT+08:00,, < 网元 > ,连云港技侦专网,,,,(衍生告警),20,,是,正常清除,,"Name:连云港技侦专网,Source[H48397-连云港公安局],Sink[H12855-南京省技侦],Level:ETH,UID:2016-07-06 09:06:29-61-pwe3",2020年12月5日 05时01分31秒 GMT+08:00,628802,0,,370384057,0
370384060,"NE=3146053,PW=71|5||||","NE=3146053,PW=71|5||||",移动,OptiX OSN 1800 V,NE=3146053,H30477-镇江公安局,1349657,PW_NO_TRAFFIC,通信质量,次要,未确认已清除 告警,2020年12月5日 05时01分37秒 GMT+08:00,,2020年12月5日 05时01分57秒 GMT+08:00,, < 网元 > ,"L2VPN PW:(以太,71)",,,,,13107,,是,正常清除,是,"
告警参数II(16进制) 0x00",2020年12月5日 05时01分31秒 GMT+08:00,988794,0,,,0
370384065,"NE=3146246,PW=60|5||||","NE=3146246,PW=60|5||||",移动,OptiX OSN 1800 V,NE=3146246,H12855-南京省技侦,17149564,PW_NO_TRAFFIC,通信质量,次要,未确认已清除 告警,2020年12月5日 05时01分46秒 GMT+08:00,,2020年12月5日 05时02分06秒 GMT+08:00,, < 网元 > ,"L2VPN PW:(以太,60)",,,,,13107,,是,正常清除,是,"
告警参数II(16进制) 0x00",2020年12月5日 05时01分41秒 GMT+08:00,935154,0,,,0
370384071,"NE=3146246,PW=61|5||||","NE=3146246,PW=61|5||||",移动,OptiX OSN 1800 V,NE=3146246,H12855-南京省技侦,17149565,PW_NO_TRAFFIC,通信质量,次要,未确认已清除 告警,2020年12月5日 05时01分56秒 GMT+08:00,,2020年12月5日 05时02分06秒 GMT+08:00,, < 网元 > ,"L2VPN PW:(以太,61)",,,,,13107,,是,正常清除,是,"
告警参数II(16进制) 0x01",2020年12月5日 05时01分50秒 GMT+08:00,926489,0,,,0
