日志流水号,FDNName,对象标识,产品名称,网元类型,网元子设备编号,网元名称,设备告警流水号,告警名称,告警类型,告警级别,告警状态,发生时间,确认时间,清除时间,(反)确认操作员,清除操作员,定位信息,链路标识,链路名称,链路类型,告警标识,告警ID,对象实例类型,自动清除,告警清除类型,影响业务标识,附加信息,到达网管UTC时间,列表流水号,关联日志id,代理ID,根源告警ID,告警是否被隐藏（屏蔽）
368759746,"NE=3146053,PW=71|5||||","NE=3146053,PW=71|5||||",移动,OptiX OSN 1800 V,NE=3146053,H30477-镇江公安局,1314978,PW_NO_TRAFFIC,通信质量,次要,未确认已清除 告警,2020年11月22日 16时52分06秒 GMT+08:00,,2020年11月22日 16时52分26秒 GMT+08:00,, < 网元 > ,"L2VPN PW:(以太,71)",,,,,13107,,是,正常清除,是,"
告警参数II(16进制) 0x00",2020年11月22日 16时51分01秒 GMT+08:00,988794,0,,,0
368759747,"NE=3146246,PW=70|5||||","NE=3146246,PW=70|5||||",移动,OptiX OSN 1800 V,NE=3146246,H12855-南京省技侦,17042299,PW_NO_TRAFFIC,通信质量,次要,未确认已清除 告警,2020年11月22日 16时52分06秒 GMT+08:00,,2020年11月22日 16时52分26秒 GMT+08:00,, < 网元 > ,"L2VPN PW:(以太,70)",,,,,13107,,是,正常清除,是,"
告警参数II(16进制) 0x01",2020年11月22日 16时51分02秒 GMT+08:00,618931,0,,,0
368759748,"NE=3146246,PW=73|5||||","NE=3146246,PW=73|5||||",移动,OptiX OSN 1800 V,NE=3146246,H12855-南京省技侦,17042300,PW_NO_TRAFFIC,通信质量,次要,未确认已清除 告警,2020年11月22日 16时52分06秒 GMT+08:00,,2020年11月22日 16时52分26秒 GMT+08:00,, < 网元 > ,"L2VPN PW:(以太,73)",,,,,13107,,是,正常清除,是,"
告警参数II(16进制) 0x00",2020年11月22日 16时51分02秒 GMT+08:00,624679,0,,,0
368759751,"NE=3146148,PW=70|5||||","NE=3146148,PW=70|5||||",移动,OptiX OSN 1800 V,NE=3146148,H33293-南通公安局,2980011,PW_NO_TRAFFIC,通信质量,次要,未确认已清除 告警,2020年11月22日 16时52分08秒 GMT+08:00,,2020年11月22日 16时52分28秒 GMT+08:00,, < 网元 > ,"L2VPN PW:(以太,70)",,,,,13107,,是,正常清除,是,"
告警参数II(16进制) 0x00",2020年11月22日 16时51分02秒 GMT+08:00,1025752,0,,,0
368759754,OSS,"OS=1,PROC=3034,NE=3146148,PWE3=2|1297|",网管,OSS,OS=1,OSS,1078501549,SERVICE_OUTAGE,业务质量,重要,未确认已清除 告警,2020年11月22日 16时51分03秒 GMT+08:00,,2020年11月22日 16时51分31秒 GMT+08:00,, < 网元 > ,南通技侦专网,,,,(衍生告警),20,,是,正常清除,,"Name:南通技侦专网,Source[H33293-南通公安局],Sink[H12855-南京省技侦],Level:ETH,UID:2016-09-29 04:14:49-69-pwe3",2020年11月22日 16时51分03秒 GMT+08:00,629074,0,,368759747,0
368759755,OSS,"OS=1,PROC=3034,NE=3146053,PWE3=2|800|",网管,OSS,OS=1,OSS,1078501550,SERVICE_OUTAGE,业务质量,重要,未确认已清除 告警,2020年11月22日 16时51分03秒 GMT+08:00,,2020年11月22日 16时51分31秒 GMT+08:00,, < 网元 > ,镇江技侦专网,,,,(衍生告警),20,,是,正常清除,,"Name:镇江技侦专网,Source[H30477-镇江公安局],Sink[H12855-南京省技侦],Level:ETH,UID:2016-09-29 04:15:48-70-pwe3",2020年11月22日 16时51分03秒 GMT+08:00,946695,0,,368759746,0
368759756,OSS,"OS=1,PROC=3034,NE=3146203,PWE3=2|769|",网管,OSS,OS=1,OSS,1078501551,SERVICE_OUTAGE,业务质量,重要,未确认已清除 告警,2020年11月22日 16时51分03秒 GMT+08:00,,2020年11月22日 16时51分31秒 GMT+08:00,, < 网元 > ,苏州技侦专网,,,,(衍生告警),20,,是,正常清除,,"Name:苏州技侦专网,Source[H30733-苏州公安局],Sink[H12855-南京省技侦],Level:ETH,UID:2016-09-29 04:17:34-72-pwe3",2020年11月22日 16时51分03秒 GMT+08:00,506645,0,,368759748,0
368759769,"NE=3146246,PW=71|5||||","NE=3146246,PW=71|5||||",移动,OptiX OSN 1800 V,NE=3146246,H12855-南京省技侦,17042302,PW_NO_TRAFFIC,通信质量,次要,未确认已清除 告警,2020年11月22日 16时52分16秒 GMT+08:00,,2020年11月22日 16时52分26秒 GMT+08:00,, < 网元 > ,"L2VPN PW:(以太,71)",,,,,13107,,是,正常清除,是,"
告警参数II(16进制) 0x01",2020年11月22日 16时51分11秒 GMT+08:00,913903,0,,,0
368759770,"NE=3146246,PW=60|5||||","NE=3146246,PW=60|5||||",移动,OptiX OSN 1800 V,NE=3146246,H12855-南京省技侦,17042303,PW_NO_TRAFFIC,通信质量,次要,未确认已清除 告警,2020年11月22日 16时52分16秒 GMT+08:00,,2020年11月22日 16时52分37秒 GMT+08:00,, < 网元 > ,"L2VPN PW:(以太,60)",,,,,13107,,是,正常清除,是,"
告警参数II(16进制) 0x00",2020年11月22日 16时51分11秒 GMT+08:00,935154,0,,,0
368759771,"NE=3146246,PW=62|5||||","NE=3146246,PW=62|5||||",移动,OptiX OSN 1800 V,NE=3146246,H12855-南京省技侦,17042304,PW_NO_TRAFFIC,通信质量,次要,未确认已清除 告警,2020年11月22日 16时52分16秒 GMT+08:00,,2020年11月22日 16时52分37秒 GMT+08:00,, < 网元 > ,"L2VPN PW:(以太,62)",,,,,13107,,是,正常清除,是,"
告警参数II(16进制) 0x00",2020年11月22日 16时51分11秒 GMT+08:00,624684,0,,,0
