日志流水号,FDNName,对象标识,产品名称,网元类型,网元子设备编号,网元名称,设备告警流水号,告警名称,告警类型,告警级别,告警状态,发生时间,确认时间,清除时间,(反)确认操作员,清除操作员,定位信息,链路标识,链路名称,链路类型,告警标识,告警ID,对象实例类型,自动清除,告警清除类型,影响业务标识,附加信息,到达网管UTC时间,列表流水号,关联日志id,代理ID,根源告警ID,告警是否被隐藏（屏蔽）
372030619,"ONE=4063753,NE=3147416","ONE=4063753,NE=3147416",网管,WDM_OADM,ONE=4063753,H20025-苏州昆山农商行花桥A,114282,NE_NOT_LOGIN,安全告警,紧急,未确认已清除 告警,2020年12月15日 19时19分23秒 GMT+08:00,,2020年12月15日 19时19分26秒 GMT+08:00,, < 网元 > ,网元H20026-苏州昆山农商行花桥A-电子架未登录,,,,,2,,是,正常清除,,,2020年12月15日 19时19分24秒 GMT+08:00,1086763,372030619,,,0
372030645,"ONE=4063255,NE=3145767,FR=2,S=11,CP=-1,PP=3||73|,OTU2=1","ONE=4063255,NE=3145767,FR=2,S=11,CP=-1,PP=3||73|,OTU2=1",移动,WDM_OADM,ONE=4063255,H222-盐城滨海分公司,1607151,BEFFEC_EXC,业务质量,次要,未确认已清除 告警,2020年12月15日 19时19分45秒 GMT+08:00,,2020年12月15日 19时19分52秒 GMT+08:00,, < 网元 > ,2-业务子架-11-52NQ2-73(ODU2LP3/ODU2LP3)-OTU2:1,,,,,335,,是,正常清除,是,,2020年12月15日 19时19分27秒 GMT+08:00,1084204,0,,,0
372030646,"ONE=4063537,NE=3145829,FR=0,S=3,CP=-1,PP=3||73|,OTU2=1","ONE=4063537,NE=3145829,FR=0,S=3,CP=-1,PP=3||73|,OTU2=1",移动,WDM_OADM,ONE=4063537,H0014-南通联通大厦2(市县2),2032592,BEFFEC_EXC,业务质量,次要,未确认已清除 告警,2020年12月15日 19时19分58秒 GMT+08:00,,2020年12月15日 19时20分04秒 GMT+08:00,, < 网元 > ,0-业务子架-3-54NQ2-73(ODU2LP3/ODU2LP3)-OTU2:1,,,,,335,,是,正常清除,是,,2020年12月15日 19时19分28秒 GMT+08:00,1088125,0,,,0
372030602,"ONE=4063349,NE=3145996,FR=2,S=1,CP=-1,PP=3||4|,CLIENT=1","ONE=4063349,NE=3145996,FR=2,S=1,CP=-1,PP=3||4|,CLIENT=1",移动,WDM_OADM,ONE=4063349,H10030-苏州跨塘汇聚层,2221560,IN_PWR_LOW,设备故障,重要,未确认已清除 告警,2020年12月15日 19时19分56秒 GMT+08:00,,2020年12月15日 19时20分12秒 GMT+08:00,, < 网元 > ,2-4C-业务子架-1-TOM-4(RX2/TX2)-CLIENT:1,,,,,32,,是,正常清除,是,,2020年12月15日 19时19分18秒 GMT+08:00,1020460,0,,,0
372030650,P-H30743-苏州中环南光子架,NE=3146567,网管,OptiX OSN 9600,NE=3146567,P-H30743-苏州中环南光子架,104196,NE_NOT_LOGIN,安全告警,紧急,未确认已清除 告警,2020年12月15日 19时19分34秒 GMT+08:00,,2020年12月15日 19时19分38秒 GMT+08:00,, < 网元 > ,网元P-H30743-苏州中环南光子架未登录,,,,,2,,是,正常清除,,,2020年12月15日 19时19分35秒 GMT+08:00,1088342,372030650,,,0
372030689,"ONE=4063308,NE=3145883,FR=1,S=19,CP=-1,PP=3||2|,PATH=OCh:1-OTU2:1","ONE=4063308,NE=3145883,FR=1,S=19,CP=-1,PP=3||2|,PATH=OCh:1-OTU2:1",移动,WDM_OTM,ONE=4063308,H3101-南京河西六楼二期,4134077,BEFFEC_EXC,业务质量,次要,未确认已清除 告警,2020年12月15日 19时20分07秒 GMT+08:00,,2020年12月15日 19时20分09秒 GMT+08:00,, < 网元 > ,1-Shelf1-19-53ND2-2(IN2/OUT2)-OCh:1-OTU2:1,,,,,335,,是,正常清除,,,2020年12月15日 19时19分42秒 GMT+08:00,1088148,0,,,0
372030660,"ONE=4063753,NE=3147416","ONE=4063753,NE=3147416",网管,WDM_OADM,ONE=4063753,H20025-苏州昆山农商行花桥A,114286,NE_NOT_LOGIN,安全告警,紧急,未确认已清除 告警,2020年12月15日 19时19分38秒 GMT+08:00,,2020年12月15日 19时19分41秒 GMT+08:00,, < 网元 > ,网元H20026-苏州昆山农商行花桥A-电子架未登录,,,,,2,,是,正常清除,,,2020年12月15日 19时19分40秒 GMT+08:00,1086763,372030660,,,0
372030662,"ONE=4063753,NE=3147415","ONE=4063753,NE=3147415",网管,WDM_OADM,ONE=4063753,H20025-苏州昆山农商行花桥A,114288,NE_NOT_LOGIN,安全告警,紧急,未确认已清除 告警,2020年12月15日 19时19分38秒 GMT+08:00,,2020年12月15日 19时19分41秒 GMT+08:00,, < 网元 > ,网元H20025-苏州昆山农商行花桥A-光子架未登录,,,,,2,,是,正常清除,,,2020年12月15日 19时19分40秒 GMT+08:00,1086760,372030662,,,0
372030694,P-H30743-苏州中环南光子架,NE=3146567,网管,OptiX OSN 9600,NE=3146567,P-H30743-苏州中环南光子架,104197,NE_NOT_LOGIN,安全告警,紧急,未确认已清除 告警,2020年12月15日 19时19分51秒 GMT+08:00,,2020年12月15日 19时19分53秒 GMT+08:00,, < 网元 > ,网元P-H30743-苏州中环南光子架未登录,,,,,2,,是,正常清除,,,2020年12月15日 19时19分52秒 GMT+08:00,1088342,372030694,,,0
372030729,"ONE=4063308,NE=3145883,FR=1,S=19,CP=-1,PP=3||2|,PATH=OCh:1-OTU2:1","ONE=4063308,NE=3145883,FR=1,S=19,CP=-1,PP=3||2|,PATH=OCh:1-OTU2:1",移动,WDM_OTM,ONE=4063308,H3101-南京河西六楼二期,4134078,BEFFEC_EXC,业务质量,次要,未确认已清除 告警,2020年12月15日 19时20分21秒 GMT+08:00,,2020年12月15日 19时20分24秒 GMT+08:00,, < 网元 > ,1-Shelf1-19-53ND2-2(IN2/OUT2)-OCh:1-OTU2:1,,,,,335,,是,正常清除,,,2020年12月15日 19时19分56秒 GMT+08:00,1088148,0,,,0
