日志流水号,FDNName,对象标识,产品名称,网元类型,网元子设备编号,网元名称,设备告警流水号,告警名称,告警类型,告警级别,告警状态,发生时间,确认时间,清除时间,(反)确认操作员,清除操作员,定位信息,链路标识,链路名称,链路类型,告警标识,告警ID,对象实例类型,自动清除,告警清除类型,影响业务标识,附加信息,到达网管UTC时间,列表流水号,关联日志id,代理ID,根源告警ID,告警是否被隐藏（屏蔽）
368780770,OSS,"OS=1,PROC=3034,NE=3146205,PWE3=2|564|",网管,OSS,OS=1,OSS,1078503031,SERVICE_OUTAGE,业务质量,重要,未确认已清除 告警,2020年11月22日 20时22分32秒 GMT+08:00,,2020年11月22日 20时22分50秒 GMT+08:00,, < 网元 > ,徐州技侦专网,,,,(衍生告警),20,,是,正常清除,,"Name:徐州技侦专网,Source[H43277-徐州公安局],Sink[H12855-南京省技侦],Level:ETH,UID:2016-07-06 09:05:11-60-pwe3",2020年11月22日 20时22分32秒 GMT+08:00,948130,0,,368780769,0
368780779,"NE=3146053,PW=71|5||||","NE=3146053,PW=71|5||||",移动,OptiX OSN 1800 V,NE=3146053,H30477-镇江公安局,1315388,PW_NO_TRAFFIC,通信质量,次要,未确认已清除 告警,2020年11月22日 20时23分43秒 GMT+08:00,,2020年11月22日 20时23分52秒 GMT+08:00,, < 网元 > ,"L2VPN PW:(以太,71)",,,,,13107,,是,正常清除,是,"
告警参数II(16进制) 0x00",2020年11月22日 20时22分37秒 GMT+08:00,988794,0,,,0
368780749,"ONE=4063523,NE=3145835,FR=2,S=1,CP=-1,PP=3||71|,OTU2=1","ONE=4063523,NE=3145835,FR=2,S=1,CP=-1,PP=3||71|,OTU2=1",移动,WDM_OADM,ONE=4063523,H0020-南通海门1,961446,BEFFEC_EXC,业务质量,次要,未确认已清除 告警,2020年11月22日 20时22分50秒 GMT+08:00,,2020年11月22日 20时23分26秒 GMT+08:00,, < 网元 > ,2-业务子架-1-12ND2-71(ODU2LP1/ODU2LP1)-OTU2:1,,,,,335,,是,正常清除,是,,2020年11月22日 20时22分19秒 GMT+08:00,1052311,0,,,0
368780760,"NE=3146148,PW=70|5||||","NE=3146148,PW=70|5||||",移动,OptiX OSN 1800 V,NE=3146148,H33293-南通公安局,2980419,PW_NO_TRAFFIC,通信质量,次要,未确认已清除 告警,2020年11月22日 20时23分34秒 GMT+08:00,,2020年11月22日 20时23分55秒 GMT+08:00,, < 网元 > ,"L2VPN PW:(以太,70)",,,,,13107,,是,正常清除,是,"
告警参数II(16进制) 0x00",2020年11月22日 20时22分27秒 GMT+08:00,1025752,0,,,0
368780691,"ONE=4063479,NE=3146439,FR=0,S=10,CP=-1,PP=3||7|,ODU0=1","ONE=4063479,NE=3146439,FR=0,S=10,CP=-1,PP=3||7|,ODU0=1",移动,WDM_OADM,ONE=4063479,H30004-苏州跨塘100G,286945,OPU0_CSF,通信质量,次要,未确认已清除 告警,2020年11月22日 20时22分07秒 GMT+08:00,,2020年11月22日 20时23分19秒 GMT+08:00,, < 网元 > ,0-1A:电子架-10-Y1C130-7(RX7/TX7)-ODU0:1,,,,,13082,,是,正常清除,是,"槽位=10,子槽=255,端口=7,通道=1
",2020年11月22日 20时21分40秒 GMT+08:00,1044577,0,,,0
368780711,"ONE=4063479,NE=3146439,FR=0,S=10,CP=-1,PP=3||8|,ODU0=1","ONE=4063479,NE=3146439,FR=0,S=10,CP=-1,PP=3||8|,ODU0=1",移动,WDM_OADM,ONE=4063479,H30004-苏州跨塘100G,286949,OPU0_CSF,通信质量,次要,未确认已清除 告警,2020年11月22日 20时22分20秒 GMT+08:00,,2020年11月22日 20时23分18秒 GMT+08:00,, < 网元 > ,0-1A:电子架-10-Y1C130-8(RX8/TX8)-ODU0:1,,,,,13082,,是,正常清除,是,"槽位=10,子槽=255,端口=8,通道=1
",2020年11月22日 20时21分55秒 GMT+08:00,1044578,0,,,0
368780766,"NE=3146246,PW=70|5||||","NE=3146246,PW=70|5||||",移动,OptiX OSN 1800 V,NE=3146246,H12855-南京省技侦,17044751,PW_NO_TRAFFIC,通信质量,次要,未确认已清除 告警,2020年11月22日 20时23分37秒 GMT+08:00,,2020年11月22日 20时23分57秒 GMT+08:00,, < 网元 > ,"L2VPN PW:(以太,70)",,,,,13107,,是,正常清除,是,"
告警参数II(16进制) 0x01",2020年11月22日 20时22分31秒 GMT+08:00,618931,0,,,0
368780767,"NE=3146246,PW=71|5||||","NE=3146246,PW=71|5||||",移动,OptiX OSN 1800 V,NE=3146246,H12855-南京省技侦,17044752,PW_NO_TRAFFIC,通信质量,次要,未确认已清除 告警,2020年11月22日 20时23分37秒 GMT+08:00,,2020年11月22日 20时23分57秒 GMT+08:00,, < 网元 > ,"L2VPN PW:(以太,71)",,,,,13107,,是,正常清除,是,"
告警参数II(16进制) 0x01",2020年11月22日 20时22分31秒 GMT+08:00,913903,0,,,0
368780768,"NE=3146246,PW=73|5||||","NE=3146246,PW=73|5||||",移动,OptiX OSN 1800 V,NE=3146246,H12855-南京省技侦,17044753,PW_NO_TRAFFIC,通信质量,次要,未确认已清除 告警,2020年11月22日 20时23分37秒 GMT+08:00,,2020年11月22日 20时23分57秒 GMT+08:00,, < 网元 > ,"L2VPN PW:(以太,73)",,,,,13107,,是,正常清除,是,"
告警参数II(16进制) 0x00",2020年11月22日 20时22分31秒 GMT+08:00,624679,0,,,0
368780732,OSS,"OS=1,PROC=3034,NE=3146053,PWE3=2|800|",网管,OSS,OS=1,OSS,1078503028,SERVICE_OUTAGE,业务质量,重要,未确认已清除 告警,2020年11月22日 20时22分04秒 GMT+08:00,,2020年11月22日 20时23分02秒 GMT+08:00,, < 网元 > ,镇江技侦专网,,,,(衍生告警),20,,是,正常清除,,"Name:镇江技侦专网,Source[H30477-镇江公安局],Sink[H12855-南京省技侦],Level:ETH,UID:2016-09-29 04:15:48-70-pwe3",2020年11月22日 20时22分04秒 GMT+08:00,946695,0,,368780724,0
368780733,OSS,"OS=1,PROC=3034,NE=3146203,PWE3=2|769|",网管,OSS,OS=1,OSS,1078503029,SERVICE_OUTAGE,业务质量,重要,未确认已清除 告警,2020年11月22日 20时22分04秒 GMT+08:00,,2020年11月22日 20时23分02秒 GMT+08:00,, < 网元 > ,苏州技侦专网,,,,(衍生告警),20,,是,正常清除,,"Name:苏州技侦专网,Source[H30733-苏州公安局],Sink[H12855-南京省技侦],Level:ETH,UID:2016-09-29 04:17:34-72-pwe3",2020年11月22日 20时22分04秒 GMT+08:00,506645,0,,368780725,0
368780684,"ONE=4063479,NE=3146439,FR=0,S=10,CP=-1,PP=3||2|,ODU0=1","ONE=4063479,NE=3146439,FR=0,S=10,CP=-1,PP=3||2|,ODU0=1",移动,WDM_OADM,ONE=4063479,H30004-苏州跨塘100G,286940,OPU0_CSF,通信质量,次要,未确认已清除 告警,2020年11月22日 20时22分07秒 GMT+08:00,,2020年11月22日 20时23分21秒 GMT+08:00,, < 网元 > ,0-1A:电子架-10-Y1C130-2(RX2/TX2)-ODU0:1,,,,,13082,,是,正常清除,是,"槽位=10,子槽=255,端口=2,通道=1
",2020年11月22日 20时21分40秒 GMT+08:00,1044572,0,,,0
368780688,"ONE=4063479,NE=3146439,FR=0,S=10,CP=-1,PP=3||4|,ODU0=1","ONE=4063479,NE=3146439,FR=0,S=10,CP=-1,PP=3||4|,ODU0=1",移动,WDM_OADM,ONE=4063479,H30004-苏州跨塘100G,286942,OPU0_CSF,通信质量,次要,未确认已清除 告警,2020年11月22日 20时22分07秒 GMT+08:00,,2020年11月22日 20时23分21秒 GMT+08:00,, < 网元 > ,0-1A:电子架-10-Y1C130-4(RX4/TX4)-ODU0:1,,,,,13082,,是,正常清除,是,"槽位=10,子槽=255,端口=4,通道=1
",2020年11月22日 20时21分40秒 GMT+08:00,1044574,0,,,0
368780689,"ONE=4063479,NE=3146439,FR=0,S=10,CP=-1,PP=3||5|,ODU0=1","ONE=4063479,NE=3146439,FR=0,S=10,CP=-1,PP=3||5|,ODU0=1",移动,WDM_OADM,ONE=4063479,H30004-苏州跨塘100G,286943,OPU0_CSF,通信质量,次要,未确认已清除 告警,2020年11月22日 20时22分07秒 GMT+08:00,,2020年11月22日 20时23分21秒 GMT+08:00,, < 网元 > ,0-1A:电子架-10-Y1C130-5(RX5/TX5)-ODU0:1,,,,,13082,,是,正常清除,是,"槽位=10,子槽=255,端口=5,通道=1
",2020年11月22日 20时21分40秒 GMT+08:00,1044575,0,,,0
368780690,"ONE=4063479,NE=3146439,FR=0,S=10,CP=-1,PP=3||6|,ODU0=1","ONE=4063479,NE=3146439,FR=0,S=10,CP=-1,PP=3||6|,ODU0=1",移动,WDM_OADM,ONE=4063479,H30004-苏州跨塘100G,286944,OPU0_CSF,通信质量,次要,未确认已清除 告警,2020年11月22日 20时22分07秒 GMT+08:00,,2020年11月22日 20时23分21秒 GMT+08:00,, < 网元 > ,0-1A:电子架-10-Y1C130-6(RX6/TX6)-ODU0:1,,,,,13082,,是,正常清除,是,"槽位=10,子槽=255,端口=6,通道=1
",2020年11月22日 20时21分40秒 GMT+08:00,1044576,0,,,0
368780710,"ONE=4063479,NE=3146439,FR=0,S=10,CP=-1,PP=3||10|,ODU0=1","ONE=4063479,NE=3146439,FR=0,S=10,CP=-1,PP=3||10|,ODU0=1",移动,WDM_OADM,ONE=4063479,H30004-苏州跨塘100G,286946,OPU0_CSF,通信质量,次要,未确认已清除 告警,2020年11月22日 20时22分19秒 GMT+08:00,,2020年11月22日 20时23分21秒 GMT+08:00,, < 网元 > ,0-1A:电子架-10-Y1C130-10(RX10/TX10)-ODU0:1,,,,,13082,,是,正常清除,是,"槽位=10,子槽=255,端口=10,通道=1
",2020年11月22日 20时21分55秒 GMT+08:00,1044580,0,,,0
368780735,"ONE=4063479,NE=3146439,FR=0,S=10,CP=-1,PP=3||9|,ODU0=1","ONE=4063479,NE=3146439,FR=0,S=10,CP=-1,PP=3||9|,ODU0=1",移动,WDM_OADM,ONE=4063479,H30004-苏州跨塘100G,286951,OPU0_CSF,通信质量,次要,未确认已清除 告警,2020年11月22日 20时22分30秒 GMT+08:00,,2020年11月22日 20时23分21秒 GMT+08:00,, < 网元 > ,0-1A:电子架-10-Y1C130-9(RX9/TX9)-ODU0:1,,,,,13082,,是,正常清除,是,"槽位=10,子槽=255,端口=9,通道=1
",2020年11月22日 20时22分05秒 GMT+08:00,1044579,0,,,0
368780780,"NE=3146227,PW=60|5||||","NE=3146227,PW=60|5||||",移动,OptiX OSN 1800 V,NE=3146227,H45837-淮安新市公安局,2940946,PW_NO_TRAFFIC,通信质量,次要,未确认已清除 告警,2020年11月22日 20时23分42秒 GMT+08:00,,2020年11月22日 20时24分02秒 GMT+08:00,, < 网元 > ,"L2VPN PW:(以太,60)",,,,,13107,,是,正常清除,是,"
告警参数II(16进制) 0x01",2020年11月22日 20时22分37秒 GMT+08:00,624682,0,,,0
