日志流水号,FDNName,对象标识,产品名称,网元类型,网元子设备编号,网元名称,设备告警流水号,告警名称,告警类型,告警级别,告警状态,发生时间,确认时间,清除时间,(反)确认操作员,清除操作员,定位信息,链路标识,链路名称,链路类型,告警标识,告警ID,对象实例类型,自动清除,告警清除类型,影响业务标识,附加信息,到达网管UTC时间,列表流水号,关联日志id,代理ID,根源告警ID,告警是否被隐藏（屏蔽）
370703208,"NE=3146246,PW=60|5||||","NE=3146246,PW=60|5||||",移动,OptiX OSN 1800 V,NE=3146246,H12855-南京省技侦,17173966,PW_NO_TRAFFIC,通信质量,次要,未确认已清除 告警,2020年12月8日 01时18分06秒 GMT+08:00,,2020年12月8日 01时18分26秒 GMT+08:00,, < 网元 > ,"L2VPN PW:(以太,60)",,,,,13107,,是,正常清除,是,"
告警参数II(16进制) 0x00",2020年12月8日 01时17分50秒 GMT+08:00,935154,0,,,0
370703214,OSS,"OS=1,PROC=3034,NE=3146227,PWE3=2|1264|",网管,OSS,OS=1,OSS,1078679000,SERVICE_OUTAGE,业务质量,重要,未确认已清除 告警,2020年12月8日 01时17分53秒 GMT+08:00,,2020年12月8日 01时18分18秒 GMT+08:00,, < 网元 > ,淮安技侦专网,,,,(衍生告警),20,,是,正常清除,,"Name:淮安技侦专网,Source[H45837-淮安新市公安局],Sink[H12855-南京省技侦],Level:ETH,UID:2016-07-06 09:04:14-59-pwe3",2020年12月8日 01时17分53秒 GMT+08:00,628773,0,,370703208,0
370703177,OSS,"OS=1,PROC=3034,NE=3146053,PWE3=2|800|",网管,OSS,OS=1,OSS,1078678998,SERVICE_OUTAGE,业务质量,重要,未确认已清除 告警,2020年12月8日 01时17分23秒 GMT+08:00,,2020年12月8日 01时18分21秒 GMT+08:00,, < 网元 > ,镇江技侦专网,,,,(衍生告警),20,,是,正常清除,,"Name:镇江技侦专网,Source[H30477-镇江公安局],Sink[H12855-南京省技侦],Level:ETH,UID:2016-09-29 04:15:48-70-pwe3",2020年12月8日 01时17分23秒 GMT+08:00,946695,0,,370703170,0
370703212,"NE=3146053,PW=71|5||||","NE=3146053,PW=71|5||||",移动,OptiX OSN 1800 V,NE=3146053,H30477-镇江公安局,1357500,PW_NO_TRAFFIC,通信质量,次要,未确认已清除 告警,2020年12月8日 01时18分08秒 GMT+08:00,,2020年12月8日 01时18分28秒 GMT+08:00,, < 网元 > ,"L2VPN PW:(以太,71)",,,,,13107,,是,正常清除,是,"
告警参数II(16进制) 0x00",2020年12月8日 01时17分52秒 GMT+08:00,988794,0,,,0
370703217,"NE=3146246,PW=62|5||||","NE=3146246,PW=62|5||||",移动,OptiX OSN 1800 V,NE=3146246,H12855-南京省技侦,17173968,PW_NO_TRAFFIC,通信质量,次要,未确认已清除 告警,2020年12月8日 01时18分16秒 GMT+08:00,,2020年12月8日 01时18分36秒 GMT+08:00,, < 网元 > ,"L2VPN PW:(以太,62)",,,,,13107,,是,正常清除,是,"
告警参数II(16进制) 0x00",2020年12月8日 01时18分00秒 GMT+08:00,624684,0,,,0
370703220,OSS,"OS=1,PROC=3034,NE=3146202,PWE3=2|987|",网管,OSS,OS=1,OSS,1078679002,SERVICE_OUTAGE,业务质量,重要,未确认已清除 告警,2020年12月8日 01时18分03秒 GMT+08:00,,2020年12月8日 01时18分30秒 GMT+08:00,, < 网元 > ,连云港技侦专网,,,,(衍生告警),20,,是,正常清除,,"Name:连云港技侦专网,Source[H48397-连云港公安局],Sink[H12855-南京省技侦],Level:ETH,UID:2016-07-06 09:06:29-61-pwe3",2020年12月8日 01时18分03秒 GMT+08:00,628802,0,,370703217,0
370703246,"NE=3146747,FR=5,S=34,CP=-1,PP=3||4|,PATH=OCh:1-OTU2:1","NE=3146747,FR=5,S=34,CP=-1,PP=3||4|,PATH=OCh:1-OTU2:1",移动,OptiX OSN 8800 T32,NE=3146747,H710-省干南京河西7楼,745819,BEFFEC_EXC,业务质量,提示,未确认已清除 告警,2020年12月8日 01时19分09秒 GMT+08:00,,2020年12月8日 01时19分14秒 GMT+08:00,, < 网元 > ,5-subrack-34-53NQ2-4(IN4/OUT4)-OCh:1-OTU2:1,,,,,335,,是,正常清除,是,,2020年12月8日 01时18分24秒 GMT+08:00,1059922,0,,,0
370703253,"NE=3146751,FR=0,S=13,CP=-1,PP=3||205|,CLIENT=1","NE=3146751,FR=0,S=13,CP=-1,PP=3||205|,CLIENT=1",移动,OptiX OSN 8800 T32,NE=3146751,H702-省干南京鼓楼三楼,373260,REM_SF,通信质量,次要,未确认已清除 告警,2020年12月8日 01时19分11秒 GMT+08:00,,2020年12月8日 01时19分15秒 GMT+08:00,, < 网元 > ,0-主子架（河西）-13-52TOM-205(ClientLP5/ClientLP5)-CLIENT:1:1,,,,,63604,,是,正常清除,是,,2020年12月8日 01时18分26秒 GMT+08:00,1069696,0,,,0
370703236,"NE=3146205,PW=61|5||||","NE=3146205,PW=61|5||||",移动,OptiX OSN 1800 V,NE=3146205,H43277-徐州公安局,1531595,PW_NO_TRAFFIC,通信质量,次要,未确认已清除 告警,2020年12月8日 01时18分34秒 GMT+08:00,,2020年12月8日 01时18分44秒 GMT+08:00,, < 网元 > ,"L2VPN PW:(以太,61)",,,,,13107,,是,正常清除,是,"
告警参数II(16进制) 0x00",2020年12月8日 01时18分18秒 GMT+08:00,1074883,0,,,0
370703239,"NE=3146246,PW=61|5||||","NE=3146246,PW=61|5||||",移动,OptiX OSN 1800 V,NE=3146246,H12855-南京省技侦,17173970,PW_NO_TRAFFIC,通信质量,次要,未确认已清除 告警,2020年12月8日 01时18分36秒 GMT+08:00,,2020年12月8日 01时18分46秒 GMT+08:00,, < 网元 > ,"L2VPN PW:(以太,61)",,,,,13107,,是,正常清除,是,"
告警参数II(16进制) 0x01",2020年12月8日 01时18分20秒 GMT+08:00,926489,0,,,0
