日志流水号,FDNName,对象标识,产品名称,网元类型,网元子设备编号,网元名称,设备告警流水号,告警名称,告警类型,告警级别,告警状态,发生时间,确认时间,清除时间,(反)确认操作员,清除操作员,定位信息,链路标识,链路名称,链路类型,告警标识,告警ID,对象实例类型,自动清除,告警清除类型,影响业务标识,附加信息,到达网管UTC时间,列表流水号,关联日志id,代理ID,根源告警ID,告警是否被隐藏（屏蔽）
371977917,"NE=3146355,FR=0,S=22,CP=-1,PP=3||11|,CLIENT=1","NE=3146355,FR=0,S=22,CP=-1,PP=3||11|,CLIENT=1",移动,OptiX OSN 9600 U64,NE=3146355,H12824-南京河西六楼-电子架(核心02),358948,REM_SF,通信质量,次要,未确认已清除 告警,2020年12月15日 15时20分12秒 GMT+08:00,,2020年12月18日 12时20分05秒 GMT+08:00,, < 网元 > ,0-主子架-22-Y1C130-11(RX11/TX11)-CLIENT:1,,,,,63604,,是,正常清除,是,"槽位=22,子槽=255,端口=11,通道=1
",2020年12月15日 15时07分56秒 GMT+08:00,1088384,0,,,0
372638452,"ONE=4063255,NE=3145767,FR=2,S=11,CP=-1,PP=3||73|,OTU2=1","ONE=4063255,NE=3145767,FR=2,S=11,CP=-1,PP=3||73|,OTU2=1",移动,WDM_OADM,ONE=4063255,H222-盐城滨海分公司,1618477,BEFFEC_EXC,业务质量,次要,未确认已清除 告警,2020年12月18日 12时10分05秒 GMT+08:00,,2020年12月18日 12时10分11秒 GMT+08:00,, < 网元 > ,2-业务子架-11-52NQ2-73(ODU2LP3/ODU2LP3)-OTU2:1,,,,,335,,是,正常清除,是,,2020年12月18日 12时20分18秒 GMT+08:00,1084204,0,,,0
372638500,"ONE=4063288,NE=3145852,FR=2,S=13,CP=-1,PP=3||3|,CLIENT=1","ONE=4063288,NE=3145852,FR=2,S=13,CP=-1,PP=3||3|,CLIENT=1",移动,WDM_OTM,ONE=4063288,H4005-无锡市区蠡园局10GW4,507172,INTRA_OTU_PS,通信质量,次要,未确认已清除 告警,2020年12月18日 12时10分27秒 GMT+08:00,,2020年12月18日 12时10分59秒 GMT+08:00,, < 网元 > ,2-subrack-13-12DCP-3(RI21/TO21)-CLIENT:1,,,,,12539,,是,正常清除,,,2020年12月18日 12时20分16秒 GMT+08:00,1084171,372638500,,,0
372635890,"NE=3146285,FR=0,S=21,CP=-1,PP=3||3|,CLIENT=1","NE=3146285,FR=0,S=21,CP=-1,PP=3||3|,CLIENT=1",移动,OptiX OSN 9600 U32,NE=3146285,H12910-南京金陵小区电子架,155028,REM_SF,通信质量,次要,未确认已清除 告警,2020年12月18日 11时58分23秒 GMT+08:00,,2020年12月18日 12时20分28秒 GMT+08:00,, < 网元 > ,0-主子架-21-Y1C130-3(RX3/TX3)-CLIENT:1,,,,,63604,,是,正常清除,是,"槽位=21,子槽=255,端口=3,通道=1
",2020年12月18日 11时58分33秒 GMT+08:00,1088398,0,,,0
372638492,"ONE=4063255,NE=3145767,FR=2,S=11,CP=-1,PP=3||73|,OTU2=1","ONE=4063255,NE=3145767,FR=2,S=11,CP=-1,PP=3||73|,OTU2=1",移动,WDM_OADM,ONE=4063255,H222-盐城滨海分公司,1618478,BEFFEC_EXC,业务质量,次要,未确认已清除 告警,2020年12月18日 12时10分22秒 GMT+08:00,,2020年12月18日 12时10分29秒 GMT+08:00,, < 网元 > ,2-业务子架-11-52NQ2-73(ODU2LP3/ODU2LP3)-OTU2:1,,,,,335,,是,正常清除,是,,2020年12月18日 12时20分34秒 GMT+08:00,1084204,0,,,0
372638507,"ONE=4063288,NE=3145852,FR=2,S=13,CP=-1,PP=3||3|,CLIENT=1","ONE=4063288,NE=3145852,FR=2,S=13,CP=-1,PP=3||3|,CLIENT=1",移动,WDM_OTM,ONE=4063288,H4005-无锡市区蠡园局10GW4,507174,INTRA_OTU_STA_INDI,通信质量,次要,未确认已清除 告警,2020年12月18日 12时10分59秒 GMT+08:00,,2020年12月18日 12时11分03秒 GMT+08:00,, < 网元 > ,2-subrack-13-12DCP-3(RI21/TO21)-CLIENT:1,,,,,13140,,是,正常清除,,"
倒换请求：SF倒换；
告警参数II(16进制) 0x0c",2020年12月18日 12时20分46秒 GMT+08:00,1084172,372638507,,,0
372638425,"NE=3147130,FR=0,S=16,CP=-1,PP=3||1|,PATH=OCh:1-OTU4:1","NE=3147130,FR=0,S=16,CP=-1,PP=3||1|,PATH=OCh:1-OTU4:1",移动,OptiX OSN 9600 U32,NE=3147130,H30467-镇江丁卯四楼1-电子架(已升级),249749,BEFFEC_EXC,业务质量,次要,未确认已清除 告警,2020年12月18日 12时16分48秒 GMT+08:00,,2020年12月18日 12时17分25秒 GMT+08:00,, < 网元 > ,0-subrack-16-U6U402-1(IN1/OUT1)-OCh:1-OTU4:1,,,,,335,,是,正常清除,是,,2020年12月18日 12时20分08秒 GMT+08:00,1088161,0,,,0
372638453,"NE=3146751,FR=0,S=13,CP=-1,PP=3||205|,CLIENT=1","NE=3146751,FR=0,S=13,CP=-1,PP=3||205|,CLIENT=1",移动,OptiX OSN 8800 T32,NE=3146751,H702-省干南京鼓楼三楼,387189,REM_SF,通信质量,次要,未确认已清除 告警,2020年12月18日 12时12分07秒 GMT+08:00,,2020年12月18日 12时12分41秒 GMT+08:00,, < 网元 > ,0-主子架（河西）-13-52TOM-205(ClientLP5/ClientLP5)-CLIENT:1:1,,,,,63604,,是,正常清除,是,,2020年12月18日 12时20分19秒 GMT+08:00,1085988,0,,,0
372638527,"ONE=4063255,NE=3145767,FR=2,S=11,CP=-1,PP=3||73|,OTU2=1","ONE=4063255,NE=3145767,FR=2,S=11,CP=-1,PP=3||73|,OTU2=1",移动,WDM_OADM,ONE=4063255,H222-盐城滨海分公司,1618479,BEFFEC_EXC,业务质量,次要,未确认已清除 告警,2020年12月18日 12时10分38秒 GMT+08:00,,2020年12月18日 12时11分00秒 GMT+08:00,, < 网元 > ,2-业务子架-11-52NQ2-73(ODU2LP3/ODU2LP3)-OTU2:1,,,,,335,,是,正常清除,是,,2020年12月18日 12时20分52秒 GMT+08:00,1084204,0,,,0
372638595,"ONE=4063288,NE=3145852,FR=2,S=13,CP=-1,PP=3||3|,CLIENT=1","ONE=4063288,NE=3145852,FR=2,S=13,CP=-1,PP=3||3|,CLIENT=1",移动,WDM_OTM,ONE=4063288,H4005-无锡市区蠡园局10GW4,507176,INTRA_OTU_PS,通信质量,次要,未确认已清除 告警,2020年12月18日 12时11分06秒 GMT+08:00,,2020年12月18日 12时11分36秒 GMT+08:00,, < 网元 > ,2-subrack-13-12DCP-3(RI21/TO21)-CLIENT:1,,,,,12539,,是,正常清除,,,2020年12月18日 12时20分54秒 GMT+08:00,1084171,372638595,,,0
372637361,"ONE=4063485,NE=3146617,FR=0,S=14,CP=-1,PP=3||5|,FB=10|1||","ONE=4063485,NE=3146617,FR=0,S=14,CP=-1,PP=3||5|,FB=10|1||",移动,WDM_OADM,ONE=4063485,H30049-苏州瑞德工业园100G,280406,INSERTION_LOSS_HIGH,处理出错,次要,未确认已清除 告警,2020年12月18日 12时01分14秒 GMT+08:00,,2020年12月18日 12时11分09秒 GMT+08:00,, < 网元 > ,0-港区-偶波-14-13OAU1-5(RDC/TDC)-OTS:1,,,,,12584,,是,正常清除,是,,2020年12月18日 12时11分20秒 GMT+08:00,1101163,0,,,0
372638604,"ONE=4063288,NE=3145852,FR=2,S=13,CP=-1,PP=3||3|,CLIENT=1","ONE=4063288,NE=3145852,FR=2,S=13,CP=-1,PP=3||3|,CLIENT=1",移动,WDM_OTM,ONE=4063288,H4005-无锡市区蠡园局10GW4,507178,INTRA_OTU_STA_INDI,通信质量,次要,未确认已清除 告警,2020年12月18日 12时11分36秒 GMT+08:00,,2020年12月18日 12时11分40秒 GMT+08:00,, < 网元 > ,2-subrack-13-12DCP-3(RI21/TO21)-CLIENT:1,,,,,13140,,是,正常清除,,"
倒换请求：SF倒换；
告警参数II(16进制) 0x0c",2020年12月18日 12时21分24秒 GMT+08:00,1084172,372638604,,,0
372638535,"NE=3147130,FR=0,S=16,CP=-1,PP=3||1|,PATH=OCh:1-OTU4:1","NE=3147130,FR=0,S=16,CP=-1,PP=3||1|,PATH=OCh:1-OTU4:1",移动,OptiX OSN 9600 U32,NE=3147130,H30467-镇江丁卯四楼1-电子架(已升级),249750,BEFFEC_EXC,业务质量,次要,未确认已清除 告警,2020年12月18日 12时17分39秒 GMT+08:00,,2020年12月18日 12时18分02秒 GMT+08:00,, < 网元 > ,0-subrack-16-U6U402-1(IN1/OUT1)-OCh:1-OTU4:1,,,,,335,,是,正常清除,是,,2020年12月18日 12时20分58秒 GMT+08:00,1088161,0,,,0
372638539,"NE=3146355,FR=0,S=20,CP=-1,PP=3||11|,CLIENT=1","NE=3146355,FR=0,S=20,CP=-1,PP=3||11|,CLIENT=1",移动,OptiX OSN 9600 U64,NE=3146355,H12824-南京河西六楼-电子架(核心02),361787,RMON_ALM_INBADOCTS_OVER,业务质量,次要,未确认已清除 告警,2020年12月18日 12时20分50秒 GMT+08:00,,2020年12月18日 12时21分10秒 GMT+08:00,, < 网元 > ,0-主子架-20-Y1C130-11(RX11/TX11)-CLIENT:1,,,,,299,,是,正常清除,是,"槽位=20,子槽=255,端口=11,通道=1
",2020年12月18日 12时20分58秒 GMT+08:00,1088181,0,,,0
